epoch,step,train_loss_epoch,train_loss_step,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,train_rmse_epoch,train_rmse_step,val_loss_epoch,val_loss_step,val_mae_epoch,val_mae_step,val_r2_epoch,val_r2_step,val_rmse_epoch,val_rmse_step
,31,,,,,,,,,,2133.2607421875,,27.097225189208984,,0.5444048643112183,,46.18723678588867
,32,,,,,,,,,,1786.57763671875,,23.853214263916016,,0.5832998156547546,,42.26792526245117
,33,,,,,,,,,,3073.185302734375,,30.576030731201172,,0.47030484676361084,,55.436317443847656
,34,,,,,,,,,,2783.953125,,28.78291893005371,,0.5017715096473694,,52.763179779052734
,35,,,,,,,,,,1765.592041015625,,22.225074768066406,,0.5626155734062195,,42.01894760131836
,36,,,,,,,,,,2194.133544921875,,25.952177047729492,,0.475946843624115,,46.84157943725586
,37,,,,,,,,,,3388.689697265625,,33.661293029785156,,0.3762531876564026,,58.21245193481445
,38,,,,,,,,,,2865.265380859375,,30.272140502929688,,0.5542435646057129,,53.528175354003906
,39,,,,,,,,,,2212.532958984375,,24.921977996826172,,0.6645225286483765,,47.03757095336914
,40,,,,,,,,,,2884.6044921875,,35.887630462646484,,0.5134705305099487,,53.70851135253906
,41,,,,,,,,,,2409.742431640625,,28.100183486938477,,0.5045026540756226,,49.08912658691406
,42,,,,,,,,,,2332.299072265625,,24.689340591430664,,0.4455169439315796,,48.293880462646484
,43,,,,,,,,,,2852.736572265625,,30.5201473236084,,0.4581981897354126,,53.411014556884766
,44,,,,,,,,,,3074.97021484375,,30.85353660583496,,0.4034891128540039,,55.452415466308594
,45,,,,,,,,,,2845.7822265625,,32.60366439819336,,0.45258402824401855,,53.34587097167969
,46,,,,,,,,,,2815.4072265625,,30.787275314331055,,0.5050691366195679,,53.06040954589844
,47,,,,,,,,,,3561.171875,,40.00061798095703,,0.38443833589553833,,59.67555618286133
,48,,,,,,,,,,3054.816162109375,,35.400909423828125,,0.3984050750732422,,55.270389556884766
,49,,,,,,,,,,4573.9384765625,,45.149131774902344,,0.44259530305862427,,67.63089752197266
,50,,,,,,,,,,2341.651611328125,,25.46249771118164,,0.549789547920227,,48.3906135559082
,51,,,,,,,,,,3051.866455078125,,32.94905090332031,,0.5467019081115723,,55.24370193481445
,52,,,,,,,,,,2997.521484375,,35.61918258666992,,0.4663599729537964,,54.74962615966797
,53,,,,,,,,,,2770.5556640625,,29.809267044067383,,0.5773444175720215,,52.63606643676758
,54,,,,,,,,,,2291.9345703125,,27.89739990234375,,0.497045636177063,,47.874149322509766
,55,,,,,,,,,,2647.298828125,,33.42100524902344,,0.5445669889450073,,51.451904296875
,56,,,,,,,,,,1678.78955078125,,24.170005798339844,,0.44534701108932495,,40.9730339050293
,57,,,,,,,,,,2703.46240234375,,29.469379425048828,,0.45711225271224976,,51.99483108520508
,58,,,,,,,,,,2774.203369140625,,31.152862548828125,,0.41626763343811035,,52.67070770263672
,59,,,,,,,,,,3663.140380859375,,36.24665451049805,,0.4286806583404541,,60.52388381958008
,60,,,,,,,,,,2519.717529296875,,28.603534698486328,,0.596912145614624,,50.1967887878418
,61,,,,,,,,,,4279.8232421875,,39.232357025146484,,0.4363294839859009,,65.42035675048828
,62,,,,,,,,,,3383.201416015625,,37.86241912841797,,0.5140831470489502,,58.1652946472168
,63,,,,,,,,,,2804.755615234375,,33.117401123046875,,0.4801223874092102,,52.95994186401367
,64,,,,,,,,,,2505.2451171875,,30.937435150146484,,0.47173434495925903,,50.052425384521484
,65,,,,,,,,,,2718.456298828125,,29.74446678161621,,0.5752026438713074,,52.138816833496094
,66,,,,,,,,,,2689.9794921875,,31.630237579345703,,0.5140000581741333,,51.865013122558594
,67,,,,,,,,,,2461.46630859375,,28.313447952270508,,0.5898844003677368,,49.613162994384766
,68,,,,,,,,,,3752.17578125,,33.171478271484375,,0.47047412395477295,,61.2550048828125
,69,,,,,,,,,,2957.833740234375,,34.0659294128418,,0.5240325927734375,,54.38597106933594
,70,,,,,,,,,,2269.1005859375,,25.911922454833984,,0.5462013483047485,,47.635074615478516
,71,,,,,,,,,,2251.5439453125,,26.81867790222168,,0.6141893863677979,,47.450435638427734
,72,,,,,,,,,,3993.558837890625,,41.51780319213867,,0.43903154134750366,,63.194610595703125
,73,,,,,,,,,,3396.16845703125,,39.46701431274414,,0.42825382947921753,,58.27665710449219
,74,,,,,,,,,,2955.13818359375,,32.87512969970703,,0.48059046268463135,,54.361183166503906
,75,,,,,,,,,,3241.469482421875,,31.605188369750977,,0.4904938340187073,,56.933902740478516
,76,,,,,,,,,,3359.46240234375,,35.57118225097656,,0.3213086724281311,,57.96086883544922
,77,,,,,,,,,,2731.414794921875,,30.461833953857422,,0.5178083181381226,,52.262939453125
,78,,,,,,,,,,2947.84130859375,,32.26268005371094,,0.48191601037979126,,54.29402542114258
,79,,,,,,,,,,3069.7021484375,,30.7867488861084,,0.3562174439430237,,55.40489196777344
,80,,,,,,,,,,6123.31689453125,,56.74052047729492,,0.2742152214050293,,78.25162506103516
,81,,,,,,,,,,2882.727294921875,,30.408239364624023,,0.46021562814712524,,53.691036224365234
,82,,,,,,,,,,4310.23681640625,,38.496055603027344,,0.4880905747413635,,65.65239715576172
,83,,,,,,,,,,2675.411865234375,,30.16791343688965,,0.5334423184394836,,51.72438430786133
,84,,,,,,,,,,1992.3759765625,,24.948627471923828,,0.518244743347168,,44.63603973388672
,85,,,,,,,,,,3336.72216796875,,36.499080657958984,,0.35911107063293457,,57.764366149902344
,86,,,,,,,,,,2731.193115234375,,29.001249313354492,,0.5578016638755798,,52.26081848144531
,87,,,,,,,,,,5137.44384765625,,41.67259216308594,,0.4187358617782593,,71.67596435546875
,88,,,,,,,,,,2640.668701171875,,28.885269165039062,,0.44026219844818115,,51.3874397277832
,89,,,,,,,,,,1477.798583984375,,20.007076263427734,,0.483867347240448,,38.44214630126953
,90,,,,,,,,,,3201.854736328125,,28.49519157409668,,0.47018736600875854,,56.58493423461914
,91,,,,,,,,,,2326.127197265625,,21.513225555419922,,0.37503039836883545,,48.229942321777344
,92,,,,,,,,,,3696.79345703125,,39.789371490478516,,0.4791884422302246,,60.80126190185547
,93,,,,,,,,,,3606.9267578125,,36.44052505493164,,0.40111953020095825,,60.05769348144531
,94,,,,,,,,,,2990.49951171875,,33.660194396972656,,0.47686970233917236,,54.68545913696289
,95,,,,,,,,,,2692.204833984375,,29.953227996826172,,0.5563431978225708,,51.88645935058594
,96,,,,,,,,,,2609.093017578125,,25.958520889282227,,0.4640607237815857,,51.079280853271484
,97,,,,,,,,,,4823.591796875,,40.81362533569336,,0.39217591285705566,,69.45207977294922
,98,,,,,,,,,,3815.430908203125,,39.29684066772461,,0.4893811345100403,,61.76917266845703
,99,,,,,,,,,,2955.865478515625,,31.008922576904297,,0.44220584630966187,,54.36787414550781
,100,,,,,,,,,,3246.236083984375,,36.412879943847656,,0.4312249422073364,,56.97574996948242
,101,,,,,,,,,,2755.780517578125,,33.264976501464844,,0.3794698119163513,,52.49552536010742
,102,,,,,,,,,,1682.3048095703125,,21.265033721923828,,0.5102909207344055,,41.015907287597656
,103,,,,,,,,,,1942.1845703125,,24.03856086730957,,0.5125776529312134,,44.07022476196289
,104,,,,,,,,,,2076.869384765625,,25.85634994506836,,0.5337296724319458,,45.57268524169922
,105,,,,,,,,,,2703.86767578125,,30.371145248413086,,0.464835524559021,,51.99872589111328
,106,,,,,,,,,,2610.375,,29.87639617919922,,0.4397587776184082,,51.091827392578125
,107,,,,,,,,,,5520.84326171875,,43.321380615234375,,0.3792458772659302,,74.30237579345703
,108,,,,,,,,,,1606.6800537109375,,17.123384475708008,,0.4785587787628174,,40.083412170410156
,109,,,,,,,,,,2261.268798828125,,28.637651443481445,,0.4295986294746399,,47.552799224853516
,110,,,,,,,,,,3135.09228515625,,34.75955581665039,,0.36106687784194946,,55.99189376831055
,111,,,,,,,,,,3321.722412109375,,37.913028717041016,,0.4219103455543518,,57.63438415527344
,112,,,,,,,,,,2734.794189453125,,35.3127326965332,,0.4080476760864258,,52.29526138305664
,113,,,,,,,,,,2788.935791015625,,32.27658462524414,,0.5603610277175903,,52.81037521362305
,114,,,,,,,,,,2042.6734619140625,,25.319812774658203,,0.49231135845184326,,45.195945739746094
,115,,,,,,,,,,2310.490966796875,,25.24875259399414,,0.5944890975952148,,48.06756591796875
,116,,,,,,,,,,3371.641357421875,,36.96084213256836,,0.5036126375198364,,58.06583786010742
,117,,,,,,,,,,2972.267822265625,,31.142120361328125,,0.5223375558853149,,54.51851272583008
,118,,,,,,,,,,2084.174072265625,,25.099506378173828,,0.4859521985054016,,45.65275573730469
,119,,,,,,,,,,2829.048828125,,32.64037322998047,,0.5550726652145386,,53.18880081176758
,120,,,,,,,,,,3262.5244140625,,32.11562728881836,,0.38585275411605835,,57.11851119995117
,121,,,,,,,,,,3018.620849609375,,33.319210052490234,,0.35720139741897583,,54.941978454589844
,122,,,,,,,,,,2227.248046875,,24.90212631225586,,0.5666481256484985,,47.193729400634766
,123,,,,,,,,,,2263.18603515625,,22.818777084350586,,0.47548723220825195,,47.57295608520508
,124,,,,,,,,,,2406.362548828125,,28.417463302612305,,0.6079387664794922,,49.0546875
,125,,,,,,,,,,3420.248779296875,,33.70940017700195,,0.4524356722831726,,58.48289489746094
,126,,,,,,,,,,3112.042236328125,,31.595949172973633,,0.5487837791442871,,55.785682678222656
,127,,,,,,,,,,3628.736328125,,40.650001525878906,,0.39532071352005005,,60.23899459838867
,128,,,,,,,,,,3566.6123046875,,34.42133331298828,,0.4433576464653015,,59.72112274169922
,129,,,,,,,,,,1883.9913330078125,,21.92394256591797,,0.5297701358795166,,43.404972076416016
,130,,,,,,,,,,2685.407958984375,,29.95355987548828,,0.5546470880508423,,51.8209228515625
,131,,,,,,,,,,3995.697021484375,,41.714752197265625,,0.3352329134941101,,63.211524963378906
,132,,,,,,,,,,2635.09130859375,,28.05885887145996,,0.40007859468460083,,51.3331413269043
,133,,,,,,,,,,3015.71533203125,,30.17136001586914,,0.49072492122650146,,54.91552734375
,134,,,,,,,,,,2830.435546875,,30.896860122680664,,0.36806052923202515,,53.201839447021484
,135,,,,,,,,,,3408.435546875,,36.340877532958984,,0.46452760696411133,,58.38180923461914
,136,,,,,,,,,,2568.27734375,,31.631908416748047,,0.5457921624183655,,50.67817306518555
,137,,,,,,,,,,4243.38525390625,,40.55869674682617,,0.464504599571228,,65.14127349853516
,138,,,,,,,,,,2841.603515625,,33.20121765136719,,0.4826100468635559,,53.30669403076172
,139,,,,,,,,,,2821.586669921875,,28.38589096069336,,0.5683527588844299,,53.11861038208008
,140,,,,,,,,,,2502.199951171875,,26.191883087158203,,0.5172325372695923,,50.021995544433594
,141,,,,,,,,,,2595.37841796875,,30.414844512939453,,0.4022272825241089,,50.944854736328125
,142,,,,,,,,,,2909.106689453125,,31.985925674438477,,0.47707241773605347,,53.936134338378906
,143,,,,,,,,,,4281.30029296875,,42.76228332519531,,0.38489216566085815,,65.43164825439453
,144,,,,,,,,,,2666.03466796875,,32.19593811035156,,0.2111881971359253,,51.63365936279297
,145,,,,,,,,,,2921.41064453125,,32.189414978027344,,0.536826491355896,,54.050071716308594
,146,,,,,,,,,,2082.82763671875,,25.4825496673584,,0.48378556966781616,,45.63800811767578
,147,,,,,,,,,,3471.04345703125,,37.146324157714844,,0.4466449022293091,,58.91556167602539
,148,,,,,,,,,,2558.088623046875,,30.603933334350586,,0.41454005241394043,,50.57754898071289
,149,,,,,,,,,,2216.467529296875,,27.109445571899414,,0.550055742263794,,47.079376220703125
,150,,,,,,,,,,3348.90380859375,,33.004398345947266,,0.5361862182617188,,57.869712829589844
,151,,,,,,,,,,2597.383544921875,,31.410808563232422,,0.541278600692749,,50.96453094482422
,152,,,,,,,,,,3312.530029296875,,33.67329788208008,,0.48585420846939087,,57.55458450317383
,153,,,,,,,,,,1362.96728515625,,18.32682991027832,,0.7138654589653015,,36.91838836669922
0,461,,,,,,,,,2917.615478515625,,31.491971969604492,,0.4801881015300751,,53.58883285522461,
0,461,3906.655029296875,,36.959434509277344,,0.287876695394516,,59.823272705078125,,,,,,,,,
1,499,,1444.417724609375,,22.792551040649414,,0.7178146243095398,,38.005496978759766,,,,,,,,
1,549,,1861.1373291015625,,28.083114624023438,,0.6288027763366699,,43.14090347290039,,,,,,,,
1,599,,1704.4185791015625,,24.845359802246094,,0.7044368982315063,,41.284603118896484,,,,,,,,
1,649,,1617.60009765625,,25.349390029907227,,0.614271879196167,,40.219398498535156,,,,,,,,
1,699,,1722.9091796875,,26.85602378845215,,0.7335400581359863,,41.507938385009766,,,,,,,,
1,749,,1757.49609375,,25.724021911621094,,0.6240100860595703,,41.92250061035156,,,,,,,,
1,799,,2146.618896484375,,30.34408950805664,,0.6130743622779846,,46.33161926269531,,,,,,,,
1,849,,1750.02685546875,,26.50686264038086,,0.7124148011207581,,41.83332061767578,,,,,,,,
1,899,,1744.796630859375,,26.857280731201172,,0.5223009586334229,,41.7707633972168,,,,,,,,
,154,,,,,,,,,,2325.842041015625,,28.83403968811035,,0.7000067234039307,,48.226985931396484
,155,,,,,,,,,,2004.19189453125,,26.930553436279297,,0.7024679183959961,,44.7681999206543
,156,,,,,,,,,,2396.42431640625,,32.21278762817383,,0.6306275129318237,,48.953285217285156
,157,,,,,,,,,,2494.61376953125,,32.79807662963867,,0.6050887107849121,,49.946109771728516
,158,,,,,,,,,,2253.529541015625,,28.522098541259766,,0.6209625601768494,,47.47135543823242
,159,,,,,,,,,,2039.96875,,29.40972137451172,,0.5894746780395508,,45.166011810302734
,160,,,,,,,,,,1462.365234375,,22.8543758392334,,0.6916667222976685,,38.240882873535156
,161,,,,,,,,,,2144.0048828125,,29.464632034301758,,0.689902663230896,,46.303401947021484
,162,,,,,,,,,,2494.269775390625,,36.134925842285156,,0.5382659435272217,,49.94266891479492
,163,,,,,,,,,,1377.7230224609375,,23.152851104736328,,0.656620979309082,,37.11769104003906
,164,,,,,,,,,,1536.56201171875,,22.44464683532715,,0.713586688041687,,39.199005126953125
,165,,,,,,,,,,2252.697998046875,,31.144920349121094,,0.6482301950454712,,47.46259689331055
,166,,,,,,,,,,2018.0860595703125,,28.943267822265625,,0.7216580510139465,,44.92311096191406
,167,,,,,,,,,,1837.75830078125,,28.211666107177734,,0.6399499177932739,,42.869083404541016
,168,,,,,,,,,,1331.556396484375,,21.02983283996582,,0.7267479300498962,,36.49049758911133
,169,,,,,,,,,,1937.613525390625,,30.01325798034668,,0.6380243301391602,,44.018333435058594
,170,,,,,,,,,,1834.8753662109375,,25.713335037231445,,0.7311369180679321,,42.835445404052734
,171,,,,,,,,,,1590.4605712890625,,22.8485164642334,,0.6872056722640991,,39.880577087402344
,172,,,,,,,,,,1781.4027099609375,,26.622596740722656,,0.6767270565032959,,42.2066650390625
,173,,,,,,,,,,1611.6580810546875,,25.25176239013672,,0.6436609625816345,,40.14546203613281
,174,,,,,,,,,,2000.035888671875,,28.58586311340332,,0.6941843032836914,,44.721763610839844
,175,,,,,,,,,,2704.06591796875,,34.69208526611328,,0.5950971841812134,,52.000633239746094
,176,,,,,,,,,,2463.4296875,,34.08127212524414,,0.6425583958625793,,49.63294982910156
,177,,,,,,,,,,2407.2353515625,,34.1870002746582,,0.6214672327041626,,49.06358337402344
,178,,,,,,,,,,2095.20458984375,,30.69499397277832,,0.6357369422912598,,45.77340316772461
,179,,,,,,,,,,1646.8291015625,,28.0863094329834,,0.6416767835617065,,40.58114242553711
,180,,,,,,,,,,1151.313232421875,,18.775136947631836,,0.7581367492675781,,33.931007385253906
,181,,,,,,,,,,2535.9189453125,,34.044498443603516,,0.6369189023971558,,50.357906341552734
,182,,,,,,,,,,2783.857666015625,,34.09880447387695,,0.5415235757827759,,52.76227569580078
,183,,,,,,,,,,1344.367919921875,,22.48172950744629,,0.6717683672904968,,36.66562271118164
,184,,,,,,,,,,1349.4041748046875,,22.835126876831055,,0.6526894569396973,,36.73423767089844
,185,,,,,,,,,,1474.4737548828125,,24.570796966552734,,0.6851003170013428,,38.39887619018555
,186,,,,,,,,,,1303.142578125,,22.49386978149414,,0.6960558891296387,,36.099063873291016
,187,,,,,,,,,,1865.6064453125,,26.87105941772461,,0.6784435510635376,,43.192665100097656
,188,,,,,,,,,,2046.187255859375,,27.35112953186035,,0.6338053345680237,,45.23480224609375
,189,,,,,,,,,,1342.6068115234375,,22.67469596862793,,0.6674003601074219,,36.641597747802734
,190,,,,,,,,,,1565.6923828125,,24.592771530151367,,0.6260455250740051,,39.56883239746094
,191,,,,,,,,,,2079.880126953125,,29.082616806030273,,0.6171621084213257,,45.60570526123047
,192,,,,,,,,,,1931.89892578125,,28.12799072265625,,0.6994497179985046,,43.953372955322266
,193,,,,,,,,,,1574.28173828125,,23.950786590576172,,0.7612980008125305,,39.67721939086914
,194,,,,,,,,,,2164.610107421875,,32.24319076538086,,0.6349078416824341,,46.525367736816406
,195,,,,,,,,,,1619.8289794921875,,25.420501708984375,,0.6669267416000366,,40.24709701538086
,196,,,,,,,,,,1838.994873046875,,25.269115447998047,,0.5627955198287964,,42.883506774902344
,197,,,,,,,,,,1698.86376953125,,26.145328521728516,,0.6773457527160645,,41.21727752685547
,198,,,,,,,,,,1873.65673828125,,26.31182289123535,,0.636530876159668,,43.2857551574707
,199,,,,,,,,,,2067.37939453125,,30.604324340820312,,0.6023179292678833,,45.46844482421875
,200,,,,,,,,,,1671.6517333984375,,26.190542221069336,,0.7061342000961304,,40.88583755493164
,201,,,,,,,,,,2207.446044921875,,32.619815826416016,,0.6184347867965698,,46.98346710205078
,202,,,,,,,,,,2231.58251953125,,32.26112747192383,,0.5605272054672241,,47.239627838134766
,203,,,,,,,,,,2903.43603515625,,38.11358642578125,,0.6461716890335083,,53.883541107177734
,204,,,,,,,,,,1500.5301513671875,,23.169403076171875,,0.7115051746368408,,38.73667526245117
,205,,,,,,,,,,2052.5966796875,,29.665096282958984,,0.6951248645782471,,45.30559158325195
,206,,,,,,,,,,1935.1729736328125,,29.974939346313477,,0.6554868221282959,,43.9906005859375
,207,,,,,,,,,,1722.327392578125,,25.3358097076416,,0.7372543811798096,,41.50093078613281
,208,,,,,,,,,,1820.5301513671875,,27.7696590423584,,0.6004930734634399,,42.66767120361328
,209,,,,,,,,,,1976.5279541015625,,31.2581844329834,,0.6599643230438232,,44.45815658569336
,210,,,,,,,,,,1327.173583984375,,25.274112701416016,,0.5615169405937195,,36.43039321899414
,211,,,,,,,,,,1648.042236328125,,25.101152420043945,,0.669053316116333,,40.59608840942383
,212,,,,,,,,,,2023.977783203125,,28.67783546447754,,0.5741258859634399,,44.988643646240234
,213,,,,,,,,,,2128.59619140625,,29.93274688720703,,0.6680148839950562,,46.136714935302734
,214,,,,,,,,,,1687.3804931640625,,25.6579532623291,,0.7300639152526855,,41.077735900878906
,215,,,,,,,,,,2770.294677734375,,34.031429290771484,,0.6351406574249268,,52.63359069824219
,216,,,,,,,,,,2310.855712890625,,32.76063537597656,,0.6681002378463745,,48.07136154174805
,217,,,,,,,,,,1905.5006103515625,,29.30339241027832,,0.6468044519424438,,43.65203857421875
,218,,,,,,,,,,1511.604248046875,,25.499755859375,,0.6812572479248047,,38.879356384277344
,219,,,,,,,,,,2030.375,,28.277650833129883,,0.6827251315116882,,45.0596809387207
,220,,,,,,,,,,2099.74560546875,,30.60965919494629,,0.6206378936767578,,45.82298278808594
,221,,,,,,,,,,1572.5123291015625,,25.04498291015625,,0.7379969358444214,,39.65491485595703
,222,,,,,,,,,,2498.92333984375,,30.28411293029785,,0.6473393440246582,,49.98923110961914
,223,,,,,,,,,,1901.266845703125,,28.402936935424805,,0.6940527558326721,,43.603519439697266
,224,,,,,,,,,,1638.543212890625,,24.933971405029297,,0.6723068952560425,,40.478919982910156
,225,,,,,,,,,,1798.9295654296875,,27.489839553833008,,0.6917465925216675,,42.41379165649414
,226,,,,,,,,,,2802.96044921875,,36.75490188598633,,0.60627281665802,,52.9429931640625
,227,,,,,,,,,,2360.33154296875,,34.433467864990234,,0.6026373505592346,,48.58324432373047
,228,,,,,,,,,,2129.559814453125,,30.804597854614258,,0.6256982088088989,,46.14715576171875
,229,,,,,,,,,,2037.73486328125,,27.77018165588379,,0.6797013282775879,,45.14127731323242
,230,,,,,,,,,,2237.39892578125,,31.8642520904541,,0.5479922294616699,,47.301151275634766
,231,,,,,,,,,,1614.199462890625,,26.24627685546875,,0.7150365114212036,,40.177101135253906
,232,,,,,,,,,,1826.4801025390625,,27.48543930053711,,0.6789956092834473,,42.73733901977539
,233,,,,,,,,,,2000.99853515625,,27.268739700317383,,0.5803475379943848,,44.73252487182617
,234,,,,,,,,,,3737.97216796875,,45.354373931884766,,0.5569454431533813,,61.13895797729492
,235,,,,,,,,,,1851.06494140625,,26.614215850830078,,0.6533921360969543,,43.02400588989258
,236,,,,,,,,,,2686.56982421875,,33.13436508178711,,0.6809269785881042,,51.832130432128906
,237,,,,,,,,,,1851.658447265625,,27.92767906188965,,0.6770943999290466,,43.03090286254883
,238,,,,,,,,,,1683.802490234375,,24.886011123657227,,0.5928575992584229,,41.03416442871094
,239,,,,,,,,,,2097.73681640625,,31.467967987060547,,0.5970847606658936,,45.801055908203125
,240,,,,,,,,,,1671.8212890625,,26.164714813232422,,0.7293210029602051,,40.88791275024414
,241,,,,,,,,,,3018.138671875,,34.568572998046875,,0.6585197448730469,,54.93758773803711
,242,,,,,,,,,,1978.633544921875,,28.22418975830078,,0.5805926322937012,,44.481834411621094
,243,,,,,,,,,,956.8853149414062,,18.782310485839844,,0.6658003330230713,,30.933563232421875
,244,,,,,,,,,,2135.26123046875,,27.145252227783203,,0.6466771960258484,,46.208885192871094
,245,,,,,,,,,,1587.726318359375,,20.51125144958496,,0.573419451713562,,39.846282958984375
,246,,,,,,,,,,2409.33837890625,,33.101409912109375,,0.6605676412582397,,49.08501052856445
,247,,,,,,,,,,2244.002197265625,,31.28190803527832,,0.627414345741272,,47.37089920043945
,248,,,,,,,,,,1956.80029296875,,28.801963806152344,,0.657695472240448,,44.23573684692383
,249,,,,,,,,,,2040.7755126953125,,28.730613708496094,,0.6636942625045776,,45.17494583129883
,250,,,,,,,,,,1642.548828125,,23.461538314819336,,0.662600576877594,,40.52836990356445
,251,,,,,,,,,,3044.81103515625,,34.805694580078125,,0.616321325302124,,55.179805755615234
,252,,,,,,,,,,2541.414306640625,,34.31023406982422,,0.659882664680481,,50.41244125366211
,253,,,,,,,,,,1953.545166015625,,27.8403263092041,,0.6313512921333313,,44.19892883300781
,254,,,,,,,,,,2012.5328369140625,,30.298295974731445,,0.6473828554153442,,44.861263275146484
,255,,,,,,,,,,2074.5517578125,,30.72106170654297,,0.5328648090362549,,45.547245025634766
,256,,,,,,,,,,1137.3529052734375,,20.09919548034668,,0.6689231991767883,,33.72466278076172
,257,,,,,,,,,,1456.364013671875,,23.32758903503418,,0.6345020532608032,,38.16233825683594
,258,,,,,,,,,,1386.109375,,23.773645401000977,,0.6888096928596497,,37.230491638183594
,259,,,,,,,,,,1496.1597900390625,,24.02608871459961,,0.7038717865943909,,38.68022537231445
,260,,,,,,,,,,1960.3170166015625,,28.972660064697266,,0.5792748332023621,,44.27546691894531
,261,,,,,,,,,,4437.5400390625,,42.22819137573242,,0.5010506510734558,,66.61486053466797
,262,,,,,,,,,,1176.64111328125,,18.654712677001953,,0.6181260347366333,,34.30220413208008
,263,,,,,,,,,,1618.0106201171875,,26.69818687438965,,0.5918594598770142,,40.22450256347656
,264,,,,,,,,,,2094.035888671875,,30.527420043945312,,0.5732346773147583,,45.76063537597656
,265,,,,,,,,,,2090.132080078125,,32.51881790161133,,0.6362478137016296,,45.71796417236328
