epoch,step,train_accuracy_macro_2_epoch,train_accuracy_macro_2_step,train_accuracy_macro_3_epoch,train_accuracy_macro_3_step,train_accuracy_macro_4_epoch,train_accuracy_macro_4_step,train_accuracy_macro_5_epoch,train_accuracy_macro_5_step,train_accuracy_macro_epoch,train_accuracy_macro_step,train_accuracy_micro_2_epoch,train_accuracy_micro_2_step,train_accuracy_micro_3_epoch,train_accuracy_micro_3_step,train_accuracy_micro_4_epoch,train_accuracy_micro_4_step,train_accuracy_micro_5_epoch,train_accuracy_micro_5_step,train_accuracy_micro_epoch,train_accuracy_micro_step,train_f1_macro,train_f1_micro,train_loss_epoch,train_loss_step,val_accuracy_macro_2_epoch,val_accuracy_macro_2_step,val_accuracy_macro_3_epoch,val_accuracy_macro_3_step,val_accuracy_macro_4_epoch,val_accuracy_macro_4_step,val_accuracy_macro_5_epoch,val_accuracy_macro_5_step,val_accuracy_macro_epoch,val_accuracy_macro_step,val_accuracy_micro_2_epoch,val_accuracy_micro_2_step,val_accuracy_micro_3_epoch,val_accuracy_micro_3_step,val_accuracy_micro_4_epoch,val_accuracy_micro_4_step,val_accuracy_micro_5_epoch,val_accuracy_micro_5_step,val_accuracy_micro_epoch,val_accuracy_micro_step,val_f1_macro,val_f1_micro,val_loss_epoch,val_loss_step
,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.4815632104873657,,0.6304208040237427,,0.7238662242889404,,0.794241189956665,,0.3160077929496765,,0.7386788725852966,,0.8290999531745911,,0.8958936333656311,,0.9508882761001587,,0.6006006598472595,,,,1.1255801916122437
,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.5401121377944946,,0.6561006307601929,,0.7463240027427673,,0.7947484254837036,,0.37035393714904785,,0.8273786306381226,,0.8857038021087646,,0.9319217205047607,,0.9567066431045532,,0.6947847008705139,,,,0.8848023414611816
,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.5533266067504883,,0.6770026683807373,,0.7736914753913879,,0.8674074411392212,,0.33168137073516846,,0.8738551139831543,,0.9161321520805359,,0.9493618607521057,,0.976061999797821,,0.7385861873626709,,,,0.7198901772499084
,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.5995179414749146,,0.7455745935440063,,0.842919647693634,,0.9172279834747314,,0.3754875957965851,,0.8120752573013306,,0.887627899646759,,0.9351518154144287,,0.9681210517883301,,0.6749321818351746,,,,0.8763469457626343
,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.4831227660179138,,0.6093987226486206,,0.7276524305343628,,0.8004559278488159,,0.31226634979248047,,0.7623266577720642,,0.8592362403869629,,0.9137665033340454,,0.9594628214836121,,0.6099328994750977,,,,1.0541982650756836
,6,,,,,,,,,,,,,,,,,,,,,,,,,,0.5332890748977661,,0.629611611366272,,0.7235550880432129,,0.7868428826332092,,0.36212149262428284,,0.7531729340553284,,0.8539538979530334,,0.9186856150627136,,0.9552677869796753,,0.5747404098510742,,,,1.1511662006378174
,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.5848264694213867,,0.6957769393920898,,0.7946215271949768,,0.8992225527763367,,0.3905108571052551,,0.737944483757019,,0.8172832131385803,,0.8819558024406433,,0.947029709815979,,0.5707069039344788,,,,1.1229835748672485
,8,,,,,,,,,,,,,,,,,,,,,,,,,,0.4953673481941223,,0.6143951416015625,,0.7234228849411011,,0.856107234954834,,0.3014962375164032,,0.82818204164505,,0.9021288156509399,,0.9448870420455933,,0.9755367040634155,,0.6619484424591064,,,,0.9665873050689697
,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.5766353607177734,,0.7343285083770752,,0.8272472023963928,,0.9005060791969299,,0.35523149371147156,,0.8059540390968323,,0.8763961791992188,,0.9199867248535156,,0.9564899802207947,,0.6934013962745667,,,,0.8236373662948608
,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.5533718466758728,,0.6848804950714111,,0.810845136642456,,0.8734405040740967,,0.35618188977241516,,0.7794344425201416,,0.8528734445571899,,0.9146108031272888,,0.9595858454704285,,0.6122961044311523,,,,1.044603943824768
,11,,,,,,,,,,,,,,,,,,,,,,,,,,0.5376306772232056,,0.692010223865509,,0.8177827596664429,,0.8885499238967896,,0.3472095727920532,,0.8224248290061951,,0.889202892780304,,0.9379885792732239,,0.9689717292785645,,0.6952341794967651,,,,0.9214010238647461
,12,,,,,,,,,,,,,,,,,,,,,,,,,,0.5665873885154724,,0.7023349404335022,,0.8077284693717957,,0.8778992295265198,,0.3561531901359558,,0.7615295052528381,,0.8460167050361633,,0.9041934013366699,,0.9455764293670654,,0.6155896782875061,,,,1.0019370317459106
,13,,,,,,,,,,,,,,,,,,,,,,,,,,0.4544418454170227,,0.5346686840057373,,0.6284551620483398,,0.7512605786323547,,0.30308997631073,,0.783367395401001,,0.8686116337776184,,0.918098509311676,,0.9564774632453918,,0.5837616324424744,,,,1.1770713329315186
,14,,,,,,,,,,,,,,,,,,,,,,,,,,0.39295417070388794,,0.5133178234100342,,0.5834552645683289,,0.6714109182357788,,0.24373126029968262,,0.7912008762359619,,0.8588878512382507,,0.9000083804130554,,0.9345020055770874,,0.6536553502082825,,,,0.986225962638855
,15,,,,,,,,,,,,,,,,,,,,,,,,,,0.5412300825119019,,0.6677958965301514,,0.7420833110809326,,0.8079402446746826,,0.33587920665740967,,0.8012925982475281,,0.8805603981018066,,0.9278349280357361,,0.9667904376983643,,0.6144186854362488,,,,1.033748984336853
,16,,,,,,,,,,,,,,,,,,,,,,,,,,0.42418384552001953,,0.526192843914032,,0.6007423400878906,,0.6464741826057434,,0.28253883123397827,,0.8054862022399902,,0.8820523023605347,,0.9310495853424072,,0.9687255024909973,,0.6280363202095032,,,,1.0603803396224976
,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.47805270552635193,,0.6043345928192139,,0.6894003748893738,,0.7614604234695435,,0.32162225246429443,,0.7546312808990479,,0.8496357202529907,,0.9036493301391602,,0.9485641717910767,,0.6007703542709351,,,,1.1579076051712036
,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.4797059893608093,,0.6227589845657349,,0.7509156465530396,,0.8116247653961182,,0.31085914373397827,,0.7971891164779663,,0.8775777816772461,,0.9372787475585938,,0.9685273766517639,,0.6707776188850403,,,,0.8592103719711304
,19,,,,,,,,,,,,,,,,,,,,,,,,,,0.5949438810348511,,0.7395291328430176,,0.8327258825302124,,0.9127042293548584,,0.3773987889289856,,0.6782419085502625,,0.7977319955825806,,0.8725623488426208,,0.9367188811302185,,0.49223101139068604,,,,1.314030647277832
,20,,,,,,,,,,,,,,,,,,,,,,,,,,0.5268509387969971,,0.6271090507507324,,0.6860932111740112,,0.7277176380157471,,0.3375460207462311,,0.7378730773925781,,0.8408597707748413,,0.8963055610656738,,0.9356716871261597,,0.5366798043251038,,,,1.2316282987594604
,21,,,,,,,,,,,,,,,,,,,,,,,,,,0.48310667276382446,,0.6233320832252502,,0.7412413358688354,,0.7936034202575684,,0.30537667870521545,,0.663320779800415,,0.7761543989181519,,0.8606859445571899,,0.9195604920387268,,0.4976019263267517,,,,1.3367120027542114
,22,,,,,,,,,,,,,,,,,,,,,,,,,,0.5539153218269348,,0.6760632991790771,,0.7881824374198914,,0.8607832193374634,,0.3423989713191986,,0.7732533812522888,,0.8433496952056885,,0.9012501835823059,,0.9402391314506531,,0.6148936748504639,,,,1.0581855773925781
,23,,,,,,,,,,,,,,,,,,,,,,,,,,0.5521003603935242,,0.6582959890365601,,0.7340935468673706,,0.7904789447784424,,0.41160711646080017,,0.7866892218589783,,0.8608642220497131,,0.9062113165855408,,0.9454695582389832,,0.6587076187133789,,,,1.041434645652771
,24,,,,,,,,,,,,,,,,,,,,,,,,,,0.4814416170120239,,0.5912960767745972,,0.6786785125732422,,0.7704399824142456,,0.29368388652801514,,0.8258682489395142,,0.8851515650749207,,0.9267852902412415,,0.9619212746620178,,0.6942366361618042,,,,0.8399413824081421
,25,,,,,,,,,,,,,,,,,,,,,,,,,,0.5962618589401245,,0.7743820548057556,,0.8491358160972595,,0.9077450037002563,,0.3840673863887787,,0.7703775763511658,,0.8766764402389526,,0.9223763346672058,,0.9640206098556519,,0.6123654246330261,,,,1.041840672492981
,26,,,,,,,,,,,,,,,,,,,,,,,,,,0.5967499613761902,,0.7586163282394409,,0.8813835382461548,,0.940223753452301,,0.3406921327114105,,0.8339917659759521,,0.8964180946350098,,0.94600909948349,,0.9782764315605164,,0.7029504179954529,,,,0.7797954082489014
,27,,,,,,,,,,,,,,,,,,,,,,,,,,0.5246744155883789,,0.6770399808883667,,0.7583137154579163,,0.8506232500076294,,0.3152047395706177,,0.8058916330337524,,0.898084282875061,,0.9423038959503174,,0.9680345058441162,,0.653616189956665,,,,0.9300605654716492
,28,,,,,,,,,,,,,,,,,,,,,,,,,,0.5294630527496338,,0.624451756477356,,0.6936811208724976,,0.7869588136672974,,0.33139872550964355,,0.839593768119812,,0.9007607698440552,,0.9364820122718811,,0.9691345691680908,,0.698201060295105,,,,0.8208094835281372
,29,,,,,,,,,,,,,,,,,,,,,,,,,,0.5791624188423157,,0.7056153416633606,,0.8136340975761414,,0.9106051921844482,,0.3496026396751404,,0.7499970197677612,,0.8355783820152283,,0.904371976852417,,0.9603772759437561,,0.5665643215179443,,,,1.1060768365859985
,30,,,,,,,,,,,,,,,,,,,,,,,,,,0.5740461349487305,,0.7293888330459595,,0.844910740852356,,0.9227603077888489,,0.38353437185287476,,0.7909626364707947,,0.8693596124649048,,0.9254297614097595,,0.9694643020629883,,0.6479992866516113,,,,0.9817903637886047
,31,,,,,,,,,,,,,,,,,,,,,,,,,,0.5489582419395447,,0.7162199020385742,,0.85658860206604,,0.9174302816390991,,0.36671581864356995,,0.7722615003585815,,0.8646527528762817,,0.9286961555480957,,0.9666056632995605,,0.6126746535301208,,,,1.0368953943252563
,32,,,,,,,,,,,,,,,,,,,,,,,,,,0.48135265707969666,,0.5970097780227661,,0.723191499710083,,0.7841836214065552,,0.299421489238739,,0.7913357615470886,,0.8876852989196777,,0.9290068745613098,,0.9600329399108887,,0.6350696086883545,,,,0.9971489906311035
,33,,,,,,,,,,,,,,,,,,,,,,,,,,0.5537283420562744,,0.6942340135574341,,0.7650197744369507,,0.8121775388717651,,0.3538258671760559,,0.7405707836151123,,0.8491985201835632,,0.9097980856895447,,0.9530205726623535,,0.5645631551742554,,,,1.134980320930481
,34,,,,,,,,,,,,,,,,,,,,,,,,,,0.5348748564720154,,0.6795413494110107,,0.7896057963371277,,0.8564926385879517,,0.3178497552871704,,0.8046342730522156,,0.8719662427902222,,0.9215041995048523,,0.9519560933113098,,0.6407783031463623,,,,1.0173531770706177
,35,,,,,,,,,,,,,,,,,,,,,,,,,,0.4760694205760956,,0.5837974548339844,,0.6827356815338135,,0.7683602571487427,,0.29035645723342896,,0.7299955487251282,,0.8118563294410706,,0.8768988847732544,,0.9365259408950806,,0.5495492815971375,,,,1.1465705633163452
,36,,,,,,,,,,,,,,,,,,,,,,,,,,0.5222049951553345,,0.6189296245574951,,0.7135617733001709,,0.7811914682388306,,0.35916388034820557,,0.7914794087409973,,0.8753891587257385,,0.9269862174987793,,0.9625723958015442,,0.6279296278953552,,,,1.0598512887954712
,37,,,,,,,,,,,,,,,,,,,,,,,,,,0.5262490510940552,,0.5950566530227661,,0.6987731456756592,,0.8009644150733948,,0.34913408756256104,,0.8273439407348633,,0.8810598850250244,,0.921957790851593,,0.95378577709198,,0.6886507272720337,,,,0.9688076972961426
,38,,,,,,,,,,,,,,,,,,,,,,,,,,0.5496426820755005,,0.6871036887168884,,0.7845978736877441,,0.8642796874046326,,0.3665819764137268,,0.7867071032524109,,0.8516977429389954,,0.9015741944313049,,0.9467873573303223,,0.6704405546188354,,,,0.9705419540405273
,39,,,,,,,,,,,,,,,,,,,,,,,,,,0.5706098079681396,,0.7151573896408081,,0.805159330368042,,0.8715153336524963,,0.35502609610557556,,0.7863702774047852,,0.8764165639877319,,0.9258776307106018,,0.9592585563659668,,0.623027503490448,,,,0.972956657409668
,40,,,,,,,,,,,,,,,,,,,,,,,,,,0.5853888392448425,,0.737747848033905,,0.8162835836410522,,0.8923475742340088,,0.3515174388885498,,0.7942975163459778,,0.8874964118003845,,0.9344611763954163,,0.9689233303070068,,0.6258615255355835,,,,0.9903207421302795
,41,,,,,,,,,,,,,,,,,,,,,,,,,,0.5401350259780884,,0.6637565493583679,,0.7704569101333618,,0.8415064811706543,,0.31048691272735596,,0.7593203783035278,,0.8459591269493103,,0.9007861018180847,,0.937530517578125,,0.6091218590736389,,,,1.0281639099121094
,42,,,,,,,,,,,,,,,,,,,,,,,,,,0.4885004758834839,,0.6316895484924316,,0.7230459451675415,,0.8009892702102661,,0.30122631788253784,,0.7382339835166931,,0.850162923336029,,0.9083875417709351,,0.9508644938468933,,0.5508424639701843,,,,1.266592264175415
,43,,,,,,,,,,,,,,,,,,,,,,,,,,0.477201372385025,,0.6117532253265381,,0.7137743234634399,,0.7975565195083618,,0.29937535524368286,,0.768519937992096,,0.8504860997200012,,0.9093078374862671,,0.9505135416984558,,0.6106745004653931,,,,1.0473277568817139
,44,,,,,,,,,,,,,,,,,,,,,,,,,,0.6569188833236694,,0.7665231227874756,,0.8262728452682495,,0.8595678806304932,,0.4192606210708618,,0.8399708271026611,,0.9049363732337952,,0.9442832469940186,,0.9753029346466064,,0.6838917136192322,,,,0.8317707777023315
,45,,,,,,,,,,,,,,,,,,,,,,,,,,0.602173924446106,,0.7289304733276367,,0.8396129012107849,,0.914886474609375,,0.41343533992767334,,0.7870585918426514,,0.8645637631416321,,0.9192849397659302,,0.9639344811439514,,0.6378772854804993,,,,1.0499587059020996
,46,,,,,,,,,,,,,,,,,,,,,,,,,,0.5111493468284607,,0.6554973125457764,,0.7975314855575562,,0.8635876178741455,,0.3258732259273529,,0.7637544274330139,,0.8507210612297058,,0.9104965329170227,,0.9448990225791931,,0.6099785566329956,,,,1.038001537322998
,47,,,,,,,,,,,,,,,,,,,,,,,,,,0.5960906744003296,,0.7743037939071655,,0.8680422306060791,,0.9249556660652161,,0.3409302234649658,,0.7884217500686646,,0.8926928639411926,,0.9455727338790894,,0.9738161563873291,,0.5955258011817932,,,,1.0055891275405884
,48,,,,,,,,,,,,,,,,,,,,,,,,,,0.44793832302093506,,0.5641834735870361,,0.650382399559021,,0.7085939049720764,,0.27297577261924744,,0.7372274994850159,,0.8408060073852539,,0.9040238261222839,,0.9523948431015015,,0.552294909954071,,,,1.1156328916549683
,49,,,,,,,,,,,,,,,,,,,,,,,,,,0.6226763129234314,,0.7653816342353821,,0.844106137752533,,0.9001181721687317,,0.4081195592880249,,0.8163855671882629,,0.9011661410331726,,0.9446151852607727,,0.9724014401435852,,0.6348702907562256,,,,0.9946091771125793
,50,,,,,,,,,,,,,,,,,,,,,,,,,,0.5746711492538452,,0.710303783416748,,0.8089153170585632,,0.9096173048019409,,0.3938829302787781,,0.7776952385902405,,0.8787153363227844,,0.9324774146080017,,0.9665786623954773,,0.6088519096374512,,,,1.0652116537094116
,51,,,,,,,,,,,,,,,,,,,,,,,,,,0.5966271162033081,,0.7135024666786194,,0.7832480669021606,,0.8467110395431519,,0.3999451696872711,,0.8583899736404419,,0.9201651215553284,,0.9532661437988281,,0.9737430810928345,,0.6840044260025024,,,,0.8773127794265747
,52,,,,,,,,,,,,,,,,,,,,,,,,,,0.5394003391265869,,0.6333876252174377,,0.731566309928894,,0.8093356490135193,,0.34143874049186707,,0.844923734664917,,0.9010416865348816,,0.9463050365447998,,0.9754385948181152,,0.7138980627059937,,,,0.8049318194389343
,53,,,,,,,,,,,,,,,,,,,,,,,,,,0.4379225969314575,,0.5914285182952881,,0.6805997490882874,,0.7342666983604431,,0.2735012471675873,,0.8139862418174744,,0.896802544593811,,0.9437426328659058,,0.9689492583274841,,0.6912475824356079,,,,0.813774824142456
,54,,,,,,,,,,,,,,,,,,,,,,,,,,0.5954442024230957,,0.7333769798278809,,0.8414855003356934,,0.9291172027587891,,0.40094488859176636,,0.776752769947052,,0.8525599837303162,,0.9023173451423645,,0.9550922513008118,,0.6239902377128601,,,,1.0684330463409424
,55,,,,,,,,,,,,,,,,,,,,,,,,,,0.5262889862060547,,0.6234002709388733,,0.7247518301010132,,0.7981840968132019,,0.34976378083229065,,0.7712836861610413,,0.8522648215293884,,0.9094042181968689,,0.9474837779998779,,0.6052665710449219,,,,1.1068660020828247
,56,,,,,,,,,,,,,,,,,,,,,,,,,,0.4955870509147644,,0.6462363004684448,,0.7228527069091797,,0.786385178565979,,0.29689905047416687,,0.7634134888648987,,0.8638616800308228,,0.9162428379058838,,0.9587423205375671,,0.5637021064758301,,,,1.1264992952346802
,57,,,,,,,,,,,,,,,,,,,,,,,,,,0.5330960750579834,,0.6379598379135132,,0.7116454243659973,,0.7800608277320862,,0.31402289867401123,,0.8253570795059204,,0.9013916254043579,,0.9330758452415466,,0.9703069925308228,,0.651462972164154,,,,0.9920440912246704
,58,,,,,,,,,,,,,,,,,,,,,,,,,,0.47369715571403503,,0.6105239987373352,,0.7464525699615479,,0.8372659683227539,,0.2763325572013855,,0.7665954828262329,,0.8486807942390442,,0.9178142547607422,,0.962500274181366,,0.6093852519989014,,,,1.0596426725387573
,59,,,,,,,,,,,,,,,,,,,,,,,,,,0.5361255407333374,,0.6261701583862305,,0.6896873712539673,,0.73880934715271,,0.326058566570282,,0.7804202437400818,,0.8680101037025452,,0.9179742932319641,,0.9523679614067078,,0.5333237051963806,,,,1.231824278831482
,60,,,,,,,,,,,,,,,,,,,,,,,,,,0.5206918716430664,,0.6481887102127075,,0.7690500020980835,,0.8207623362541199,,0.3141479194164276,,0.7525768280029297,,0.8456150889396667,,0.9253897666931152,,0.9675527215003967,,0.5541083216667175,,,,1.1327658891677856
,61,,,,,,,,,,,,,,,,,,,,,,,,,,0.5961003303527832,,0.7372292280197144,,0.812079668045044,,0.8755003213882446,,0.405373752117157,,0.8046324253082275,,0.8890819549560547,,0.9356092214584351,,0.9640707969665527,,0.6526411175727844,,,,0.8719309568405151
,62,,,,,,,,,,,,,,,,,,,,,,,,,,0.5423545241355896,,0.6711384057998657,,0.7598667144775391,,0.8368146419525146,,0.33823513984680176,,0.8042457103729248,,0.870217502117157,,0.9173498153686523,,0.9564087986946106,,0.6926953196525574,,,,0.8659114241600037
,63,,,,,,,,,,,,,,,,,,,,,,,,,,0.4160924255847931,,0.5562503337860107,,0.7001854181289673,,0.792824923992157,,0.2491741180419922,,0.7527989745140076,,0.8480016589164734,,0.9103953242301941,,0.9535800218582153,,0.6041986346244812,,,,1.0158544778823853
,64,,,,,,,,,,,,,,,,,,,,,,,,,,0.4120416045188904,,0.5191344022750854,,0.6593251824378967,,0.7329720258712769,,0.2549726665019989,,0.7662562727928162,,0.8552187085151672,,0.9123402237892151,,0.9456298351287842,,0.6145170331001282,,,,1.011591911315918
,65,,,,,,,,,,,,,,,,,,,,,,,,,,0.6022453308105469,,0.7517095804214478,,0.8631463646888733,,0.9293028712272644,,0.4130132496356964,,0.7151893973350525,,0.8173853158950806,,0.8980081081390381,,0.9507835507392883,,0.5619339942932129,,,,1.1948387622833252
,66,,,,,,,,,,,,,,,,,,,,,,,,,,0.5546615123748779,,0.7086842060089111,,0.8152416348457336,,0.8993120193481445,,0.352481484413147,,0.801003098487854,,0.8821420669555664,,0.9216494560241699,,0.9584642052650452,,0.6318784356117249,,,,1.0086734294891357
,67,,,,,,,,,,,,,,,,,,,,,,,,,,0.5424898266792297,,0.6627672910690308,,0.7641797065734863,,0.8649789094924927,,0.3604562282562256,,0.7721031904220581,,0.8498167991638184,,0.9031460881233215,,0.948808491230011,,0.6200649738311768,,,,1.066731572151184
,68,,,,,,,,,,,,,,,,,,,,,,,,,,0.5509588122367859,,0.7056089639663696,,0.8295265436172485,,0.8987362384796143,,0.30795952677726746,,0.7722723484039307,,0.8587514758110046,,0.922065794467926,,0.9616571664810181,,0.6087009906768799,,,,1.0014004707336426
,69,,,,,,,,,,,,,,,,,,,,,,,,,,0.44685250520706177,,0.6164395809173584,,0.7017883062362671,,0.7837516069412231,,0.266823947429657,,0.6562995314598083,,0.7943786382675171,,0.8616056442260742,,0.9247869253158569,,0.46438682079315186,,,,1.3317984342575073
,70,,,,,,,,,,,,,,,,,,,,,,,,,,0.5098245143890381,,0.6502264142036438,,0.7736604809761047,,0.8436762094497681,,0.3322974741458893,,0.7246799468994141,,0.8172215223312378,,0.902519166469574,,0.9467747211456299,,0.5360605716705322,,,,1.276388168334961
,71,,,,,,,,,,,,,,,,,,,,,,,,,,0.5589138865470886,,0.7062228322029114,,0.8443880081176758,,0.9136719107627869,,0.3436717391014099,,0.7623083591461182,,0.8396165370941162,,0.9115023612976074,,0.9529225826263428,,0.618731677532196,,,,0.9837366938591003
,72,,,,,,,,,,,,,,,,,,,,,,,,,,0.49314430356025696,,0.624630331993103,,0.6847470998764038,,0.7303000092506409,,0.3227214813232422,,0.7225132584571838,,0.8280064463615417,,0.8793980479240417,,0.9283380508422852,,0.5397801995277405,,,,1.3551661968231201
,73,,,,,,,,,,,,,,,,,,,,,,,,,,0.6562755107879639,,0.8039959669113159,,0.8805806636810303,,0.9378597140312195,,0.42984113097190857,,0.8092749714851379,,0.8882756233215332,,0.9339696764945984,,0.9719482660293579,,0.6516364216804504,,,,0.9543896913528442
,74,,,,,,,,,,,,,,,,,,,,,,,,,,0.49101513624191284,,0.5812939405441284,,0.6734245419502258,,0.7658519744873047,,0.3227075934410095,,0.7589653730392456,,0.8107637763023376,,0.8636772036552429,,0.9233705401420593,,0.6486810445785522,,,,1.08377206325531
,75,,,,,,,,,,,,,,,,,,,,,,,,,,0.4426257014274597,,0.5651628375053406,,0.6575325727462769,,0.725422739982605,,0.27966415882110596,,0.7065290808677673,,0.7922791838645935,,0.8652320504188538,,0.9186920523643494,,0.5660274028778076,,,,1.168975830078125
,76,,,,,,,,,,,,,,,,,,,,,,,,,,0.5154747366905212,,0.6498088836669922,,0.7628564238548279,,0.8203502893447876,,0.30323946475982666,,0.7483228445053101,,0.8433188199996948,,0.9161434173583984,,0.9544909000396729,,0.5921857357025146,,,,1.101082682609558
,77,,,,,,,,,,,,,,,,,,,,,,,,,,0.47522464394569397,,0.5871595144271851,,0.675291895866394,,0.7725211977958679,,0.3077467381954193,,0.811045229434967,,0.8781525492668152,,0.9208758473396301,,0.9604934453964233,,0.681561291217804,,,,0.9184686541557312
,78,,,,,,,,,,,,,,,,,,,,,,,,,,0.4862336218357086,,0.6443727612495422,,0.7504280805587769,,0.8039242029190063,,0.327467143535614,,0.7755839228630066,,0.8640682101249695,,0.9141477942466736,,0.9501423835754395,,0.6476725339889526,,,,0.9440611600875854
,79,,,,,,,,,,,,,,,,,,,,,,,,,,0.5659382343292236,,0.6894707679748535,,0.8182928562164307,,0.9053534269332886,,0.3966612219810486,,0.8384696245193481,,0.8959706425666809,,0.9399470090866089,,0.9664266109466553,,0.7250328063964844,,,,0.8573027849197388
,80,,,,,,,,,,,,,,,,,,,,,,,,,,0.5819398164749146,,0.7259896993637085,,0.8566893339157104,,0.9167236685752869,,0.3505237102508545,,0.7592220902442932,,0.8446342945098877,,0.9207002520561218,,0.9561214447021484,,0.5923028588294983,,,,1.131209373474121
,81,,,,,,,,,,,,,,,,,,,,,,,,,,0.5892488956451416,,0.7538655996322632,,0.857937216758728,,0.9124751091003418,,0.3664100170135498,,0.7764196991920471,,0.8714185357093811,,0.9305517673492432,,0.9677570462226868,,0.6228781938552856,,,,0.9692224264144897
