years,mean,0-5,5-10,10-15,15-20,20-25,25-30,30-35,35-40,40-45,45-50,50-55,55-60,60-65,65-70,70-75,75-80,80-85,85-90,90-95,95-100,100-105,105-110,110-115,115-120,120-125,125-130,130-135,135-140,140-145,145-150,150-155,155-160,160-165,165-170,170-175,175-180,180-185,185-190,190-195,195-200,200+
2000,96.88534545898438,58680248.0,59064872.0,59620796.0,60217724.0,61029480.0,62224328.0,63977016.0,66076472.0,68651168.0,71882904.0,75556496.0,79622592.0,84033600.0,88943904.0,94758384.0,100870760.0,107075248.0,114003296.0,121801688.0,129171952.0,136384704.0,141679360.0,144566224.0,145891328.0,144597536.0,140493088.0,131560872.0,122022352.0,112072968.0,101036072.0,90195840.0,80720312.0,73111984.0,67894000.0,64511136.0,62084912.0,60483360.0,59520352.0,59024676.0,58667040.0,58705548.0
2001,96.89010620117188,58683740.0,59225664.0,59783824.0,60291608.0,61158860.0,62432616.0,64005184.0,66077960.0,68669056.0,71691392.0,75538000.0,79548624.0,83709696.0,88358920.0,93742416.0,99764088.0,106004872.0,113080624.0,121141440.0,128414912.0,134793472.0,140333216.0,143393152.0,145356032.0,144726304.0,140659200.0,132129288.0,123018240.0,112851728.0,102156960.0,91590640.0,82189128.0,74307936.0,68595192.0,64952304.0,62584964.0,60702008.0,59623388.0,59150056.0,58667040.0,58740616.0
2002,96.84180450439453,58691612.0,59401604.0,59836896.0,60340064.0,61215164.0,62433408.0,63994688.0,66061760.0,68592136.0,71602624.0,75183968.0,79241504.0,83462664.0,87991376.0,93460352.0,99504672.0,106240480.0,112951456.0,120672472.0,128106048.0,134821264.0,139971584.0,143039840.0,144501568.0,144064544.0,140030944.0,132244744.0,123182552.0,112726160.0,102217424.0,92017536.0,83331568.0,75331288.0,69194752.0,65390632.0,63084880.0,60952432.0,59810232.0,59218560.0,58667040.0,58810024.0
2003,97.37410736083984,58699900.0,59544720.0,59871896.0,60388344.0,61214712.0,62438096.0,64081808.0,66069352.0,68662784.0,71670360.0,74943488.0,78557920.0,82696112.0,87287488.0,92523344.0,98277840.0,104558608.0,111074216.0,118212808.0,125744128.0,132139312.0,138272944.0,142505312.0,145224752.0,145202912.0,141439856.0,134373152.0,125614920.0,116145600.0,105005008.0,94383728.0,85545992.0,76927096.0,70410944.0,66001304.0,63505000.0,61392896.0,60089616.0,59346992.0,58667040.0,58914124.0
2004,98.41520690917969,58707616.0,59641900.0,59896912.0,60349064.0,61196212.0,62458728.0,64011976.0,66032128.0,68304976.0,70999440.0,74001776.0,77629088.0,81677648.0,86202192.0,91560464.0,96889552.0,102606352.0,109175976.0,116111888.0,123149632.0,129920736.0,136188608.0,141996480.0,146005312.0,146495792.0,143576224.0,137249520.0,129390704.0,119741712.0,109432880.0,97904008.0,88208144.0,79255584.0,71933720.0,66789700.0,64007752.0,61894256.0,60329200.0,59556816.0,58667040.0,59064920.0
2005,99.13674926757812,58713264.0,59709852.0,59892336.0,60372792.0,61267464.0,62518776.0,64128200.0,65928928.0,67950840.0,70463360.0,73461288.0,77154560.0,81103840.0,85490080.0,90319248.0,95879112.0,101425216.0,107664536.0,114289568.0,121325136.0,128258904.0,135191200.0,141636352.0,146128800.0,147234688.0,144819712.0,139535440.0,131342136.0,121976592.0,111870728.0,100909888.0,90361152.0,81426032.0,73386648.0,67761024.0,64432888.0,62274472.0,60630024.0,59758468.0,58667040.0,59265984.0
2006,99.94048309326172,58715240.0,59766344.0,59866040.0,60353528.0,61303488.0,62585216.0,63931748.0,65575984.0,67436680.0,69884456.0,72724784.0,76344888.0,80350888.0,84512800.0,89458416.0,94844248.0,100280200.0,106289616.0,113438176.0,120556640.0,127738224.0,135603712.0,142747280.0,147073792.0,148740000.0,145473440.0,140752816.0,132834200.0,123130520.0,113402560.0,102640576.0,91675456.0,83033400.0,74684976.0,68828400.0,64955320.0,62616568.0,60894968.0,59968840.0,58667040.0,59397524.0
2007,100.8067626953125,58715376.0,59759344.0,59839808.0,60343584.0,61319400.0,62506336.0,63796912.0,65301160.0,67151208.0,69496496.0,72498368.0,75733856.0,79647536.0,83755984.0,88522056.0,93720672.0,99013744.0,105168240.0,112063216.0,119839264.0,126941808.0,135033024.0,142500704.0,147687184.0,150020400.0,147288208.0,143976368.0,135949504.0,125967272.0,115845824.0,104488744.0,93054008.0,84088144.0,75544152.0,69485360.0,65367104.0,62842140.0,61217264.0,60081104.0,58667040.0,59527532.0
2008,101.66923522949219,58715560.0,59728776.0,59812296.0,60322844.0,61228488.0,62370040.0,63675608.0,65160496.0,66859580.0,69161344.0,72122048.0,75356856.0,79003000.0,83079184.0,87719392.0,92694856.0,98073032.0,104372784.0,111407888.0,119533912.0,126345296.0,134651312.0,142784544.0,148217136.0,150388768.0,148169024.0,144925232.0,137632736.0,127841952.0,117408688.0,106744464.0,95096968.0,85838752.0,77280928.0,70455600.0,66137968.0,63180920.0,61579648.0,60316128.0,58667040.0,59830748.0
2009,102.27014923095703,58716388.0,59678864.0,59793456.0,60319872.0,61140824.0,62298232.0,63660672.0,65144960.0,66748028.0,69037064.0,71865096.0,74956480.0,78404864.0,82615160.0,87034360.0,91806288.0,97532616.0,103979280.0,111078576.0,118854336.0,126249184.0,134205328.0,142655360.0,148557440.0,150809456.0,148877616.0,145725184.0,138714976.0,128979880.0,118343920.0,108213880.0,96780752.0,87570832.0,78564936.0,71097600.0,66412064.0,63364992.0,61713944.0,60458392.0,58667040.0,59965944.0
2010,102.37814331054688,58715304.0,59626796.0,59809036.0,60328544.0,61219024.0,62352116.0,63718556.0,65220872.0,66947596.0,69201000.0,71641168.0,74700136.0,78263472.0,82271264.0,86762952.0,91647968.0,97203952.0,103889856.0,111465464.0,118653840.0,126670936.0,134610400.0,142567040.0,148000816.0,150197664.0,148797664.0,145265440.0,138088496.0,128275560.0,117545120.0,108254816.0,97457000.0,88306640.0,79376144.0,71833416.0,66785424.0,63852336.0,61962304.0,60763496.0,58667040.0,60335160.0
2011,102.61844635009766,58711376.0,59566720.0,59780128.0,60389236.0,61285228.0,62436980.0,63799680.0,65349488.0,67102664.0,69235912.0,71641168.0,74438928.0,78120560.0,82376032.0,86745344.0,91556792.0,96850456.0,103452136.0,111264208.0,118670528.0,126333776.0,133769696.0,141289648.0,146312560.0,148507744.0,148455760.0,144584864.0,137858176.0,127907800.0,118078528.0,109059840.0,98714688.0,89502016.0,81250320.0,73174080.0,67709312.0,64349872.0,62348336.0,61169672.0,58667040.0,61047048.0
2012,103.61661529541016,58699428.0,59420200.0,59745592.0,60383928.0,61342824.0,62383656.0,63521632.0,64782440.0,66388784.0,68344736.0,70573648.0,73343256.0,76870128.0,81020056.0,85807888.0,91070328.0,97268256.0,104518688.0,112884976.0,121417664.0,128436384.0,134847584.0,142003024.0,146970176.0,148422800.0,147316640.0,143796224.0,136865280.0,126967152.0,117880184.0,108749840.0,99506848.0,90440032.0,83019904.0,75008800.0,69086336.0,64974928.0,62902080.0,61530280.0,58667040.0,62028856.0
2013,107.92041778564453,58687828.0,59190428.0,59481304.0,59740032.0,60297520.0,60935428.0,61896780.0,62989216.0,64398560.0,66070968.0,68169416.0,70937096.0,74219800.0,78275808.0,83343960.0,88927904.0,95022768.0,101987976.0,110594576.0,121044568.0,131343248.0,141136736.0,149799648.0,155735504.0,156027040.0,153774288.0,149464720.0,141590272.0,130163040.0,120110528.0,111112960.0,101898816.0,93156488.0,84946152.0,77557064.0,70882896.0,66038784.0,63410848.0,62031288.0,58667040.0,63304216.0
2014,108.16896057128906,58694716.0,59091824.0,59434064.0,59779152.0,60258232.0,61006208.0,61945668.0,63113608.0,64598712.0,66333848.0,68407048.0,71061664.0,74410688.0,78428640.0,83465880.0,89269800.0,95540832.0,102837688.0,111240704.0,120509440.0,130381048.0,139396688.0,146141120.0,151151168.0,152821840.0,152101888.0,149422400.0,141954080.0,131200528.0,119863184.0,111675136.0,103053064.0,94613344.0,86246408.0,79597128.0,72821424.0,67378864.0,64205184.0,62474112.0,58667040.0,64585752.0
2015,106.27254486083984,58699576.0,59050864.0,59494632.0,60048312.0,60649656.0,61535136.0,62685080.0,63938672.0,65430960.0,67244296.0,69718120.0,72751456.0,76444656.0,81091800.0,86354360.0,92176488.0,98536064.0,104910048.0,111256472.0,118436480.0,125993832.0,132863400.0,138618624.0,143958096.0,147154592.0,148853008.0,146341984.0,139098016.0,128706328.0,117080776.0,108823256.0,101540128.0,94504896.0,86501176.0,79797208.0,73628096.0,67936792.0,64525824.0,62632400.0,58667040.0,65572056.0
2016,104.44451904296875,58713128.0,59195424.0,59789992.0,60625564.0,61423088.0,62250612.0,63517452.0,65074540.0,67067240.0,69140168.0,71831824.0,75005128.0,78497200.0,82227344.0,86354800.0,90792416.0,95920288.0,101274160.0,106939056.0,113218560.0,119659312.0,125879024.0,131899240.0,138092704.0,143800576.0,147057104.0,145629392.0,139038944.0,128439928.0,116616944.0,108260256.0,102187536.0,96088112.0,87904864.0,81201256.0,74838016.0,68987232.0,65006328.0,63086168.0,58667040.0,66739512.0
2017,102.9693374633789,58751224.0,59527512.0,60286240.0,61163408.0,62153192.0,63491976.0,64919112.0,66569164.0,68436952.0,70363152.0,72419680.0,74523144.0,77226944.0,80110264.0,83640912.0,87853008.0,92810120.0,98307600.0,103716320.0,108661704.0,114602440.0,121388400.0,128444712.0,135059584.0,141120736.0,145952736.0,145270432.0,138847616.0,128446640.0,117251920.0,108246584.0,102602864.0,96988768.0,90100872.0,82900144.0,76586600.0,70442440.0,65815012.0,63776416.0,58667040.0,68028072.0
2018,101.9773941040039,58818464.0,59943536.0,60864824.0,62048944.0,63258856.0,64530000.0,65799344.0,66928320.0,68219816.0,69568720.0,71256112.0,73179776.0,75697472.0,78555344.0,81702272.0,85373312.0,89502040.0,94249824.0,99620464.0,105549448.0,111796736.0,118536896.0,125470728.0,132607552.0,139623344.0,145422576.0,145667664.0,140247968.0,129895920.0,118862616.0,109069728.0,102901616.0,97532608.0,92146544.0,84890072.0,78656992.0,72046648.0,67051008.0,64279064.0,58667040.0,69326728.0
2019,101.08003234863281,58891964.0,60574304.0,61476312.0,62708720.0,63603824.0,64631400.0,65699740.0,66712032.0,67794024.0,69003280.0,70385984.0,72200080.0,74489768.0,76951608.0,80050184.0,83337312.0,87460768.0,92060816.0,97575344.0,103285984.0,110174192.0,117253792.0,124564552.0,131649072.0,138591472.0,144053792.0,145127520.0,140137872.0,130501256.0,119991424.0,110456216.0,103737520.0,98137576.0,92957824.0,85983320.0,79504296.0,72906408.0,67552320.0,64615596.0,58667040.0,70134616.0
2020,101.70532989501953,58964600.0,61011648.0,61374880.0,62437280.0,63568168.0,64700352.0,65807984.0,66682064.0,67442640.0,68466016.0,69709560.0,71342040.0,73312640.0,75754032.0,78471280.0,81707496.0,85601280.0,90112800.0,95513856.0,101215328.0,108296640.0,115800560.0,123349408.0,130617800.0,137609648.0,143843888.0,146201664.0,141350752.0,132765744.0,122000160.0,112109072.0,104624000.0,98949968.0,94360560.0,89002032.0,81894168.0,75531832.0,69599464.0,66001672.0,58667040.0,72535016.0
2021,103.09441375732422,58983464.0,61082428.0,61050112.0,61825504.0,63099144.0,64779792.0,66063856.0,66750992.0,67449040.0,68319784.0,69528664.0,70956144.0,72771152.0,75004272.0,77640080.0,80705152.0,84556456.0,88901464.0,94324336.0,100331840.0,107059592.0,114805072.0,121981904.0,129744336.0,136891488.0,143963712.0,147587904.0,143064016.0,134994048.0,124206568.0,114286112.0,106474928.0,100830528.0,95549408.0,90710264.0,84394912.0,77328400.0,71504152.0,67613328.0,58667040.0,75267472.0
2022,104.78671264648438,58949108.0,60751612.0,60527792.0,61282088.0,62442992.0,64165208.0,66068536.0,67003264.0,67898672.0,68777840.0,69810920.0,71150688.0,72940752.0,75188392.0,77875048.0,80875776.0,84463592.0,88967400.0,94469472.0,100322528.0,107262584.0,114602976.0,121652000.0,129763536.0,137240768.0,144597120.0,148383728.0,144964736.0,136595776.0,125785440.0,115881552.0,107349584.0,102025720.0,96825648.0,91256672.0,85060544.0,77825368.0,72217904.0,68298120.0,58667040.0,77687752.0
2023,106.05366516113281,58928768.0,60435100.0,60179992.0,60894984.0,61924504.0,63486600.0,65763960.0,67187576.0,67740672.0,68421232.0,69332256.0,71040552.0,73190424.0,75677832.0,78538416.0,81882392.0,85753616.0,90632000.0,95951616.0,101744208.0,108026360.0,115029256.0,122170168.0,129857648.0,137442672.0,144990736.0,149229440.0,145812144.0,137912640.0,127135984.0,116695232.0,108230064.0,102072880.0,95980992.0,90271432.0,84177416.0,77883360.0,72623464.0,68535632.0,58667040.0,79538816.0
2024,105.36914825439453,58925832.0,60692044.0,60196296.0,60770512.0,61848364.0,63391992.0,65337784.0,66649280.0,67379064.0,68153912.0,69358304.0,71111896.0,73248688.0,75853232.0,79016336.0,82555440.0,86529744.0,90828336.0,96244144.0,102484424.0,109081208.0,116611472.0,124363000.0,133593320.0,143742096.0,151550624.0,151704640.0,145664320.0,136295680.0,125282176.0,115697120.0,106937432.0,99757520.0,92788296.0,86240064.0,78787976.0,73937232.0,70254864.0,67193112.0,58667040.0,79534224.0
