years,mean,0-5,5-10,10-15,15-20,20-25,25-30,30-35,35-40,40-45,45-50,50-55,55-60,60-65,65-70,70-75,75-80,80-85,85-90,90-95,95-100,100-105,105-110,110-115,115-120,120-125,125-130,130-135,135-140,140-145,145-150,150-155,155-160,160-165,165-170,170-175,175-180,180-185,185-190,190-195,195-200,200+
1994,136.6918182373047,225652896.0,225767456.0,226261744.0,227687904.0,229695264.0,231098384.0,232581216.0,234581152.0,237057632.0,239812368.0,243591568.0,248661984.0,254959488.0,263093184.0,273582176.0,287555712.0,305019424.0,327153376.0,354301120.0,387416320.0,429885024.0,482539456.0,544660160.0,622087552.0,717055680.0,825562816.0,942732800.0,1060395904.0,1156093568.0,1230888320.0,1272220544.0,1267982336.0,1210146176.0,1089920128.0,884975104.0,649144320.0,456008288.0,340326976.0,275280448.0,225646096.0,231290064.0
1995,136.76158142089844,225653488.0,225765760.0,226186096.0,227457728.0,229449424.0,231030896.0,232408560.0,234407312.0,236854448.0,239813392.0,243676048.0,248654944.0,255079456.0,262949984.0,273604640.0,287264416.0,305128224.0,327521248.0,354673792.0,388145376.0,430154048.0,482023872.0,545994304.0,623171072.0,718390592.0,829172544.0,946646976.0,1066720320.0,1162435968.0,1233384704.0,1271466624.0,1266843392.0,1205712768.0,1090803968.0,892482816.0,653092480.0,456218240.0,339945824.0,275403968.0,225646096.0,231447232.0
1996,136.7346649169922,225653072.0,225759008.0,226125376.0,227283760.0,229298064.0,231016672.0,232547152.0,234668928.0,237132832.0,240066960.0,243943680.0,248986560.0,255351728.0,263716672.0,274368256.0,287986240.0,305767552.0,328658976.0,356029344.0,389357664.0,431025792.0,482564896.0,546505280.0,624019392.0,717821440.0,828326080.0,946873280.0,1064865600.0,1161643008.0,1229926400.0,1269340800.0,1266063360.0,1203137024.0,1092274560.0,898760832.0,658881280.0,459753216.0,340482752.0,275735936.0,225646096.0,231664272.0
1997,136.84426879882812,225652864.0,225754272.0,226091760.0,227145760.0,228987488.0,230730304.0,232586032.0,234591136.0,237196112.0,240229712.0,244167904.0,249208176.0,255683088.0,264097696.0,274719136.0,288532384.0,306476096.0,328965728.0,356239200.0,389593216.0,431606848.0,483501600.0,547060736.0,622800704.0,717599872.0,825264768.0,944617856.0,1061384192.0,1163999616.0,1234434304.0,1271150080.0,1265313920.0,1202886016.0,1095625984.0,907364352.0,670311168.0,468325408.0,342329952.0,276922720.0,225646096.0,232115776.0
1998,136.84828186035156,225652688.0,225745936.0,226077472.0,227113056.0,228982032.0,230813520.0,232687536.0,234786624.0,237680816.0,241033008.0,244865184.0,249772912.0,256169808.0,264902736.0,275937024.0,289719456.0,307247776.0,329657888.0,357441760.0,391326240.0,432724064.0,483231872.0,545484096.0,620964224.0,714694720.0,819693440.0,935291776.0,1051353600.0,1159321088.0,1236516224.0,1273130240.0,1262851072.0,1206467584.0,1099645696.0,919267264.0,680395840.0,477437248.0,345347296.0,278011584.0,225646096.0,232635616.0
1999,136.68089294433594,225651728.0,225743296.0,226129872.0,227189552.0,229001056.0,230966432.0,232958112.0,235336352.0,238411616.0,241737280.0,245678752.0,250492736.0,257270016.0,266319904.0,277520032.0,291431872.0,309155808.0,331961824.0,359657152.0,393114848.0,434538464.0,485095168.0,546500416.0,621496064.0,711930368.0,813965824.0,925400320.0,1041868608.0,1151248000.0,1230600960.0,1267331200.0,1258853632.0,1204755456.0,1098147584.0,925756416.0,689751680.0,484918784.0,348824160.0,279674432.0,225646096.0,233339744.0
2000,136.4666748046875,225651424.0,225747680.0,226141376.0,227172368.0,229141760.0,231203216.0,233312464.0,235889040.0,238877024.0,242295984.0,246469376.0,251664368.0,258575232.0,267614064.0,278824512.0,292821056.0,310755744.0,334299840.0,361907648.0,395510848.0,436507040.0,486598784.0,548015232.0,621238272.0,709917312.0,809867008.0,919625152.0,1034260288.0,1145382528.0,1226401152.0,1261875840.0,1254063104.0,1198809344.0,1090629504.0,926067776.0,694059264.0,491313472.0,352136768.0,281940640.0,225646096.0,233996736.0
2001,136.4851531982422,225651136.0,225742944.0,226141360.0,227193664.0,228998880.0,231206528.0,233574304.0,236071488.0,239080944.0,242687632.0,247047856.0,252426112.0,259182448.0,268391104.0,279841344.0,293880768.0,312218304.0,335405120.0,362964864.0,396197504.0,436513536.0,485421792.0,546166592.0,618081856.0,702648384.0,800952000.0,909680704.0,1024250304.0,1135714560.0,1222696192.0,1260147072.0,1253465472.0,1195988480.0,1090287744.0,932223616.0,706038272.0,501801984.0,357791968.0,284364576.0,225646096.0,234867440.0
2002,136.73492431640625,225651312.0,225743568.0,226159456.0,227195632.0,228775840.0,231019584.0,233387504.0,236104944.0,239106512.0,242917712.0,247390336.0,252826096.0,259647008.0,268644480.0,280070240.0,294426848.0,312814048.0,336001472.0,363602080.0,396352256.0,435976192.0,483654144.0,541688000.0,612290816.0,693939072.0,790040704.0,899703552.0,1013701568.0,1126871680.0,1219107072.0,1262248832.0,1259475072.0,1206812672.0,1101501696.0,948077632.0,728669888.0,520845344.0,365625344.0,285447328.0,225646096.0,234305840.0
2003,136.84263610839844,225650384.0,225744576.0,226133808.0,227112640.0,228533744.0,230584032.0,233023664.0,235999856.0,239241184.0,243158672.0,247927104.0,253392560.0,260303024.0,269246080.0,280921728.0,295109952.0,313608704.0,336644512.0,364235648.0,396882016.0,436963488.0,483625760.0,540330816.0,609236992.0,689736128.0,785774144.0,895295808.0,1007564160.0,1122951168.0,1216507904.0,1260743680.0,1258563328.0,1205786880.0,1099709312.0,948887680.0,738873664.0,531637792.0,375490880.0,290008992.0,225646096.0,235950272.0
2004,137.10760498046875,225650016.0,225743840.0,226164368.0,227080544.0,228390400.0,230266976.0,232659152.0,235488704.0,238882128.0,243025776.0,247807008.0,253475040.0,260475328.0,269474176.0,280655456.0,295031776.0,313514560.0,336437376.0,364464128.0,397036480.0,436064480.0,482774240.0,538507072.0,605803584.0,686446080.0,779898240.0,888561984.0,1002083584.0,1117480704.0,1214989440.0,1259272320.0,1259944704.0,1208977920.0,1104446080.0,954658176.0,752302528.0,545394496.0,387814816.0,296041472.0,225646096.0,238023392.0
2005,137.56588745117188,225649904.0,225744624.0,226171424.0,226975600.0,228114432.0,229771008.0,232085632.0,234919840.0,238294160.0,242325056.0,247288672.0,252835136.0,259833152.0,269422592.0,280462048.0,294853568.0,312910240.0,335723584.0,363593856.0,395722176.0,434669568.0,480467584.0,534789920.0,600812480.0,679829696.0,773488256.0,879907648.0,992905728.0,1106585088.0,1208505984.0,1258099840.0,1264114304.0,1218129664.0,1113107840.0,964820992.0,767360832.0,562773632.0,404279776.0,305289216.0,225646096.0,240542464.0
2006,138.16134643554688,225649520.0,225753392.0,226130672.0,226853584.0,227831328.0,229273808.0,231437824.0,234093856.0,237412864.0,241399264.0,246115552.0,251859616.0,258902960.0,268316480.0,279879168.0,294010720.0,311645440.0,334167168.0,361392096.0,393601088.0,431626880.0,476991840.0,530549984.0,594500352.0,671592256.0,763211264.0,868503936.0,980745024.0,1094081408.0,1200967296.0,1254257536.0,1267969536.0,1225748096.0,1124549632.0,979470848.0,783074816.0,581884416.0,421429312.0,313771040.0,225646096.0,243421104.0
2007,138.64950561523438,225649088.0,225753632.0,226079584.0,226788048.0,227686928.0,229022816.0,230829184.0,233384400.0,236777264.0,240687136.0,245405152.0,251228864.0,258430592.0,267899424.0,279287168.0,293359296.0,311105696.0,333233152.0,359975744.0,392147872.0,429400896.0,474557632.0,528028160.0,591419200.0,665743168.0,757100480.0,861460928.0,973465088.0,1087619200.0,1198242176.0,1257454208.0,1276506752.0,1236796800.0,1138549248.0,992235392.0,795216448.0,596424640.0,436248992.0,323707968.0,225646096.0,246368928.0
2008,139.0265350341797,225648208.0,225750352.0,226048528.0,226708864.0,227587584.0,228769296.0,230397920.0,232912608.0,236144848.0,240326704.0,244993632.0,250740064.0,258018576.0,267504464.0,279075552.0,293271936.0,310831872.0,333315552.0,359608832.0,391356128.0,428740928.0,473197952.0,526192480.0,588453504.0,660794304.0,750746432.0,853779584.0,965711040.0,1081241856.0,1194446336.0,1258743168.0,1279135744.0,1243149824.0,1150224896.0,1003327744.0,806275456.0,607424448.0,448990752.0,334702592.0,225646096.0,249476928.0
2009,139.42709350585938,225647280.0,225736992.0,226030528.0,226642752.0,227511120.0,228492608.0,230011472.0,232378576.0,235621264.0,239612416.0,244455632.0,250111248.0,257276064.0,266603632.0,278584896.0,293208416.0,310943072.0,332988160.0,359451840.0,390809632.0,428332544.0,472262400.0,524138400.0,586108608.0,657178368.0,744822976.0,846453248.0,956456192.0,1074127872.0,1189947648.0,1260358144.0,1279514112.0,1247511808.0,1162147584.0,1015909824.0,820530368.0,619526784.0,461365952.0,345197216.0,225646096.0,253136128.0
2010,139.7500762939453,225647568.0,225729216.0,226036400.0,226600368.0,227430368.0,228399344.0,229859632.0,232067488.0,235167456.0,239179376.0,243874672.0,249907408.0,256994512.0,265889824.0,277986336.0,292782048.0,311257728.0,333587136.0,359377856.0,390808064.0,427912672.0,471363488.0,523337824.0,584302784.0,654356864.0,738868608.0,839726592.0,947100352.0,1066429504.0,1184163072.0,1260005120.0,1281076352.0,1249319296.0,1173245568.0,1028757312.0,834803904.0,631492224.0,472872576.0,354162112.0,225646096.0,257790272.0
2011,140.17184448242188,225648992.0,225736464.0,226056992.0,226577120.0,227382976.0,228263424.0,229668960.0,231822880.0,234683328.0,238374880.0,243224112.0,249286304.0,256528064.0,265325600.0,276866944.0,291679296.0,309926624.0,332017536.0,358300160.0,389362560.0,425905472.0,469390976.0,520628608.0,580134144.0,649787072.0,730728384.0,829046208.0,933286912.0,1052925696.0,1171584256.0,1252150144.0,1276075264.0,1248669184.0,1179158272.0,1043721856.0,850862912.0,648424768.0,487416128.0,365203744.0,225646096.0,263169984.0
2012,140.37600708007812,225650400.0,225722128.0,226036448.0,226500000.0,227238720.0,228291872.0,229600208.0,231756496.0,234631584.0,238404672.0,243306304.0,249339360.0,256607344.0,265308016.0,277100288.0,291867680.0,310630720.0,332803168.0,358953952.0,390780608.0,426554656.0,468652352.0,518921856.0,578139776.0,645998336.0,725675072.0,819568128.0,922421632.0,1039648704.0,1159670528.0,1244842880.0,1272141952.0,1247107968.0,1184821632.0,1056761920.0,865224768.0,660808064.0,499040704.0,373288608.0,225646096.0,268753024.0
2013,140.4827880859375,225652864.0,225740240.0,226036416.0,226519088.0,227288464.0,228477664.0,229939440.0,232006000.0,234752800.0,238614544.0,243738336.0,249923920.0,257103968.0,265891968.0,277778464.0,293007328.0,311934112.0,333974656.0,359933184.0,391506528.0,426801312.0,468193088.0,516586176.0,574348224.0,641000512.0,717968128.0,808867520.0,911114176.0,1024597760.0,1144302592.0,1236162048.0,1267982080.0,1247297664.0,1191639424.0,1068298112.0,880130752.0,675583744.0,511260768.0,381833568.0,225646096.0,274937568.0
2014,140.37225341796875,225655600.0,225781520.0,226096832.0,226621120.0,227425248.0,228729824.0,230284016.0,232542800.0,235509776.0,239536336.0,244907392.0,250989312.0,258141984.0,267253456.0,279554400.0,294872000.0,314054560.0,336276160.0,362278944.0,393611040.0,427038208.0,466769280.0,514807904.0,570530048.0,634708992.0,707353088.0,795803392.0,896165888.0,1006567872.0,1124370944.0,1220084352.0,1258781312.0,1243618432.0,1194146176.0,1074711168.0,892675008.0,688634624.0,519552704.0,388953984.0,225646096.0,281292672.0
2015,140.0612030029297,225660992.0,225885664.0,226267936.0,226802592.0,227668464.0,228990496.0,230785184.0,233101904.0,236306896.0,240609584.0,246167696.0,252549328.0,260108176.0,269696640.0,281981888.0,297503136.0,316986144.0,338971872.0,364622048.0,395027328.0,428611456.0,467413728.0,514594112.0,568417536.0,630203904.0,700352576.0,786795776.0,884095552.0,992150208.0,1106832128.0,1201765760.0,1249838336.0,1242338816.0,1195859584.0,1079708928.0,898031808.0,696686848.0,524749120.0,393111040.0,225646096.0,287123968.0
2016,139.5779571533203,225672544.0,226052384.0,226403360.0,226926336.0,227774784.0,229246944.0,231385472.0,233971456.0,237734992.0,242220768.0,248253856.0,255103072.0,262894016.0,272857440.0,285109664.0,300999232.0,320714816.0,341940864.0,367149600.0,396844064.0,430309216.0,468303456.0,513121664.0,564376448.0,623709952.0,693076288.0,775442304.0,870756736.0,976627520.0,1087882368.0,1184661760.0,1236738304.0,1238326912.0,1194428416.0,1080911360.0,897937408.0,701503488.0,527248192.0,396162528.0,225646096.0,291581824.0
2017,138.8142547607422,225690048.0,226203040.0,226477392.0,227039616.0,227969008.0,229618368.0,232157888.0,235667072.0,239965104.0,245235568.0,251451520.0,258759264.0,267114384.0,277316480.0,290127136.0,305958688.0,324711968.0,345987808.0,370473120.0,399072832.0,432270016.0,469698336.0,511332768.0,560148160.0,617460096.0,684067328.0,763439232.0,855907968.0,959542976.0,1066141504.0,1161604736.0,1218693248.0,1231397760.0,1189138944.0,1075605504.0,895481984.0,701161408.0,530375328.0,399387360.0,225646096.0,295754912.0
2018,138.09205627441406,225710400.0,226306544.0,226530656.0,227063360.0,228141296.0,230395360.0,233837408.0,238088912.0,243000240.0,248678288.0,255294240.0,262914032.0,271746944.0,282383488.0,294622016.0,309369568.0,327425856.0,348268768.0,372736928.0,400598112.0,432643648.0,467318912.0,507640160.0,554139584.0,609429184.0,672315136.0,749088000.0,841638976.0,939856512.0,1042503104.0,1139490944.0,1201925504.0,1219420672.0,1177696896.0,1061914880.0,891749184.0,707702592.0,540441920.0,411000800.0,225646096.0,308662176.0
2019,137.37066650390625,225720880.0,226364496.0,226569344.0,227162752.0,228496672.0,231964512.0,236613504.0,241356848.0,246675584.0,252563536.0,259388512.0,267647312.0,276261504.0,286445376.0,297995808.0,312685568.0,330342080.0,350027648.0,373885696.0,400658592.0,430879296.0,463895040.0,501525600.0,545866816.0,599915072.0,659660352.0,731831872.0,821196608.0,914065216.0,1014846208.0,1113548672.0,1179053824.0,1203098112.0,1167710336.0,1057185152.0,898201728.0,721033152.0,554276096.0,423836224.0,225646096.0,325491456.0
2020,136.52764892578125,225727424.0,226438224.0,226586608.0,227314304.0,229366624.0,234267696.0,239951712.0,245289984.0,250489792.0,256506368.0,263685088.0,271562080.0,280239328.0,290090464.0,301711456.0,316142592.0,332598752.0,351669472.0,374097728.0,399338944.0,428431168.0,459889728.0,495440960.0,538188224.0,589864896.0,645889600.0,715172032.0,799877760.0,892624576.0,991025664.0,1087331200.0,1153360256.0,1183158912.0,1153967360.0,1045090880.0,897143872.0,730336384.0,567260096.0,438065408.0,225646096.0,345845056.0
2021,135.7598114013672,225729056.0,226483904.0,226607280.0,227503072.0,230547584.0,237373616.0,243962688.0,248817472.0,253677216.0,259566464.0,266889728.0,275205664.0,283818400.0,293882816.0,305219744.0,318838816.0,333807200.0,351980768.0,373612000.0,397275072.0,424849248.0,455085216.0,489614400.0,531627008.0,579559424.0,634712768.0,699610048.0,778706112.0,867723200.0,961372032.0,1053234816.0,1119463296.0,1155222400.0,1132968960.0,1038345216.0,898875136.0,742294656.0,583520960.0,454067264.0,225646096.0,376989024.0
2022,134.63377380371094,225727792.0,226514416.0,226644848.0,227970880.0,232574912.0,241594640.0,248354912.0,252550512.0,257180064.0,263276800.0,271409728.0,279980608.0,288566464.0,298159424.0,308772320.0,320973504.0,335080480.0,352007424.0,372446912.0,394951072.0,421417184.0,451003584.0,484951744.0,524954400.0,571778432.0,624487232.0,686462912.0,761605824.0,844082944.0,930973824.0,1022278080.0,1088346368.0,1121636992.0,1105129216.0,1022619072.0,890328832.0,745017920.0,594903424.0,467287552.0,225646096.0,411272960.0
2023,133.67788696289062,225731728.0,226546496.0,226693280.0,228518912.0,234919952.0,245527024.0,251668064.0,255116000.0,259793296.0,266591504.0,275128288.0,283470336.0,291956192.0,301041568.0,310397952.0,321567520.0,335033184.0,351138528.0,370775968.0,393203296.0,419313280.0,448091840.0,481073568.0,521905408.0,565709056.0,617389440.0,677734400.0,750109952.0,826696320.0,908182080.0,992661760.0,1055784064.0,1085167616.0,1067494976.0,992989952.0,870858880.0,737294656.0,606033984.0,489469824.0,225646096.0,457771456.0
2024,130.51220703125,225747104.0,226594176.0,226968768.0,229711696.0,238141728.0,250067040.0,255212544.0,259103824.0,264806064.0,272490848.0,280705440.0,289014400.0,296948416.0,305868160.0,315089376.0,326504000.0,341002176.0,358888960.0,379491648.0,403272288.0,430556416.0,461526080.0,498127488.0,539344256.0,584395520.0,634649536.0,692324416.0,753846400.0,814473152.0,878349888.0,935170560.0,984378560.0,1007225152.0,974386688.0,903343616.0,805445760.0,691475008.0,573754304.0,471521568.0,225646096.0,477150784.0
