years,mean,0-5,5-10,10-15,15-20,20-25,25-30,30-35,35-40,40-45,45-50,50-55,55-60,60-65,65-70,70-75,75-80,80-85,85-90,90-95,95-100,100-105,105-110,110-115,115-120,120-125,125-130,130-135,135-140,140-145,145-150,150-155,155-160,160-165,165-170,170-175,175-180,180-185,185-190,190-195,195-200,200+
1995,109.6827392578125,14946275.0,14957415.0,14990440.0,15055418.0,15172314.0,15363910.0,15667404.0,16021620.0,16403212.0,16896484.0,17655504.0,18429482.0,19228066.0,20431304.0,21779304.0,23273708.0,24831036.0,26397894.0,27854660.0,29464612.0,31520636.0,34704336.0,38191536.0,41830568.0,45318144.0,48166448.0,48445264.0,46638192.0,42427328.0,36152000.0,29073060.0,23419004.0,19559328.0,17461542.0,16188649.0,15576202.0,15287346.0,15123506.0,14968663.0,14945667.0,14945870.0
1996,109.67801666259766,14946272.0,14957319.0,14990570.0,15055137.0,15172177.0,15363794.0,15667337.0,16021553.0,16404786.0,16896052.0,17656456.0,18424024.0,19235976.0,20434584.0,21771288.0,23281658.0,24850736.0,26374084.0,27864954.0,29474624.0,31498188.0,34712024.0,38209128.0,41831024.0,45307784.0,48167240.0,48451676.0,46648088.0,42401640.0,36137120.0,29060010.0,23423096.0,19562000.0,17462596.0,16182650.0,15573516.0,15286582.0,15125736.0,14967904.0,14945667.0,14945870.0
1997,109.68037414550781,14946275.0,14957376.0,14990602.0,15055147.0,15172264.0,15363613.0,15668964.0,16020896.0,16404645.0,16893248.0,17655920.0,18427760.0,19230920.0,20434900.0,21773908.0,23276760.0,24836946.0,26393816.0,27858732.0,29464584.0,31505988.0,34703304.0,38211112.0,41810440.0,45338096.0,48184756.0,48442160.0,46617632.0,42412036.0,36153760.0,29070650.0,23419172.0,19559430.0,17460800.0,16188480.0,15572694.0,15286035.0,15125906.0,14968474.0,14945667.0,14945870.0
1998,109.68180084228516,14946272.0,14957419.0,14990570.0,15054967.0,15172588.0,15363976.0,15666987.0,16021015.0,16404674.0,16894996.0,17655648.0,18428892.0,19226858.0,20437752.0,21771472.0,23273144.0,24844838.0,26385280.0,27868256.0,29459236.0,31507876.0,34700272.0,38229700.0,41799976.0,45341368.0,48171004.0,48425568.0,46635016.0,42424700.0,36154608.0,29075710.0,23420420.0,19553960.0,17461492.0,16185755.0,15573012.0,15287864.0,15124071.0,14967712.0,14945667.0,14945870.0
1999,109.6797103881836,14946265.0,14957341.0,14990616.0,15055018.0,15172792.0,15363343.0,15668086.0,16020487.0,16405660.0,16897408.0,17656294.0,18424736.0,19225784.0,20441968.0,21771996.0,23275724.0,24845974.0,26383576.0,27859382.0,29464242.0,31505548.0,34699852.0,38226256.0,41805040.0,45344216.0,48172408.0,48421012.0,46645136.0,42407152.0,36168884.0,29066258.0,23415778.0,19556688.0,17466916.0,16183058.0,15571631.0,15285707.0,15124245.0,14968473.0,14945667.0,14945870.0
2000,111.65707397460938,14946169.0,14956001.0,14984822.0,15041088.0,15139596.0,15299688.0,15550775.0,15937537.0,16292376.0,16721360.0,17311364.0,18033234.0,18886790.0,19923854.0,21367012.0,22690864.0,24366678.0,26073418.0,27804516.0,29513296.0,31331888.0,34264304.0,37499432.0,41222224.0,44890500.0,47761384.0,49387800.0,48365552.0,44629624.0,39073236.0,31769408.0,25150956.0,20610264.0,17873484.0,16350346.0,15670702.0,15348772.0,15191586.0,14995186.0,14945667.0,14945869.0
2001,112.82450866699219,14946200.0,14954728.0,14982093.0,15035277.0,15125801.0,15266157.0,15476984.0,15846464.0,16245879.0,16624104.0,17183820.0,17883616.0,18623520.0,19659748.0,20976344.0,22441834.0,24052668.0,25715444.0,27475474.0,29539518.0,31420664.0,34071692.0,37367616.0,41097132.0,44511676.0,47621168.0,49842556.0,49007824.0,45614280.0,40424216.0,33352404.0,26521696.0,21389000.0,18188260.0,16584867.0,15729631.0,15400322.0,15225576.0,15028676.0,14945667.0,14945869.0
2002,113.71351623535156,14946157.0,14953958.0,14978138.0,15024967.0,15110703.0,15243034.0,15428246.0,15750390.0,16173095.0,16567072.0,17084046.0,17737544.0,18410926.0,19340788.0,20553306.0,22029208.0,23623248.0,25383166.0,27388860.0,29664280.0,31938336.0,34477800.0,37737300.0,41448920.0,44773732.0,47816620.0,50048000.0,49622904.0,46626316.0,40872816.0,34213916.0,27132524.0,21585384.0,18296536.0,16646492.0,15804926.0,15432288.0,15218310.0,15092750.0,14945667.0,14945870.0
2003,115.58674621582031,14945992.0,14951512.0,14969174.0,15009414.0,15085434.0,15211634.0,15363342.0,15608570.0,16008142.0,16468880.0,16920806.0,17530316.0,18218724.0,18995660.0,20058430.0,21372640.0,23027420.0,24760058.0,26769728.0,29031514.0,31469784.0,34191528.0,37369480.0,41089376.0,44526272.0,47680748.0,50361712.0,50883320.0,48212272.0,42758028.0,36356012.0,29404708.0,23113480.0,19117448.0,16952034.0,15989656.0,15527530.0,15236266.0,15169504.0,14945667.0,14946070.0
2004,117.45780181884766,14945934.0,14949506.0,14960200.0,14992182.0,15060665.0,15179904.0,15310510.0,15522839.0,15819337.0,16249993.0,16798248.0,17315596.0,17980708.0,18776250.0,19720072.0,20829466.0,22371588.0,24174566.0,25991054.0,28315298.0,30823472.0,33711552.0,36999852.0,40676904.0,44436240.0,47694800.0,50555412.0,51954616.0,49753216.0,44731152.0,38392224.0,31517664.0,24755840.0,20036532.0,17388688.0,16184931.0,15594868.0,15271489.0,15188686.0,14945667.0,14949464.0
2005,119.25865936279297,14945863.0,14948556.0,14956894.0,14978805.0,15033887.0,15143310.0,15286120.0,15446892.0,15708623.0,16053242.0,16534750.0,17117582.0,17755090.0,18543118.0,19391654.0,20498912.0,21725454.0,23432080.0,25462320.0,27639880.0,30252264.0,33134982.0,36407620.0,40202192.0,44058140.0,47555952.0,50787304.0,52797264.0,51331752.0,46655060.0,40242720.0,33525936.0,26695228.0,21120000.0,17896770.0,16349283.0,15720761.0,15310479.0,15151157.0,14945667.0,15001596.0
2006,120.52198028564453,14945785.0,14947497.0,14953655.0,14968790.0,15010485.0,15102668.0,15251349.0,15400166.0,15613918.0,15925164.0,16344666.0,16897526.0,17538580.0,18333998.0,19176732.0,20145888.0,21476782.0,22915612.0,24952536.0,27149764.0,29756120.0,32760352.0,36270060.0,40026996.0,44032336.0,47897960.0,51086812.0,53444440.0,52441108.0,47823004.0,41387376.0,34589696.0,27288952.0,21722762.0,18191496.0,16479776.0,15784127.0,15361402.0,15149261.0,14945667.0,15065320.0
2007,122.03707122802734,14945736.0,14946898.0,14950634.0,14961237.0,14989126.0,15059076.0,15187795.0,15348558.0,15526066.0,15798968.0,16165111.0,16699998.0,17330776.0,18011440.0,18941614.0,19877430.0,21122658.0,22541832.0,24364980.0,26640862.0,29154516.0,32127966.0,35654680.0,39590744.0,43620112.0,47804128.0,51435984.0,54150032.0,54145008.0,49719512.0,43132184.0,36009768.0,28876492.0,22511256.0,18410350.0,16558064.0,15802782.0,15415318.0,15165345.0,14945667.0,15136398.0
2008,123.11935424804688,14945683.0,14946367.0,14948739.0,14956016.0,14975112.0,15026573.0,15133972.0,15295531.0,15486575.0,15724258.0,16068517.0,16519779.0,17143938.0,17854826.0,18683292.0,19620278.0,20940248.0,22358840.0,23952516.0,26225410.0,28870872.0,31705692.0,35275384.0,39099680.0,43426696.0,47732160.0,51483304.0,54629652.0,54904092.0,50817716.0,44311672.0,37019488.0,29856484.0,23221318.0,18813352.0,16772662.0,15864254.0,15434050.0,15180271.0,14945667.0,15172876.0
2009,124.36788177490234,14945672.0,14946058.0,14947942.0,14952697.0,14965648.0,15004078.0,15087946.0,15228172.0,15423052.0,15639472.0,15952336.0,16344259.0,16917002.0,17642542.0,18474666.0,19305154.0,20620680.0,22024496.0,23673876.0,25690376.0,28244090.0,31249016.0,34763892.0,38525720.0,43160376.0,47641160.0,51949688.0,55083152.0,55770280.0,52075856.0,45516696.0,38200848.0,31007200.0,24022562.0,19368160.0,17040730.0,15962476.0,15440754.0,15200945.0,14945667.0,15194134.0
2010,125.34129333496094,14945674.0,14945841.0,14947084.0,14950564.0,14959891.0,14987807.0,15049536.0,15173885.0,15354424.0,15570029.0,15858895.0,16206396.0,16718370.0,17454422.0,18301464.0,19160900.0,20307666.0,21730640.0,23425360.0,25348048.0,27769972.0,30831844.0,34422748.0,38286448.0,42967408.0,47504960.0,52214632.0,55359972.0,56491608.0,53050140.0,46482716.0,39090112.0,31689528.0,24651440.0,19751764.0,17255526.0,16048332.0,15446801.0,15214115.0,14945667.0,15201506.0
2011,126.05242919921875,14945667.0,14945787.0,14946472.0,14949278.0,14956443.0,14977924.0,15030985.0,15129748.0,15304701.0,15510757.0,15769110.0,16124102.0,16549477.0,17266348.0,18166462.0,19099192.0,20184752.0,21461542.0,23120712.0,25099196.0,27445640.0,30518966.0,34184332.0,38151480.0,42823776.0,47578108.0,52447264.0,55880912.0,56911180.0,53618792.0,46939984.0,39528468.0,32153216.0,25268986.0,20153308.0,17424132.0,16123172.0,15427425.0,15189522.0,14945667.0,15161490.0
2012,126.44750213623047,14945667.0,14945713.0,14946254.0,14948116.0,14953053.0,14969407.0,15008815.0,15080698.0,15232236.0,15424801.0,15665403.0,16021739.0,16447242.0,17083550.0,17974318.0,18982812.0,20049748.0,21146196.0,22858164.0,24836924.0,27218152.0,30332118.0,34051024.0,38200336.0,42967928.0,48212732.0,53612416.0,57601024.0,58379440.0,54462388.0,46575392.0,38599840.0,31048070.0,24624216.0,20056862.0,17367340.0,16081227.0,15294594.0,15072012.0,14945667.0,14959426.0
2013,127.35934448242188,14945667.0,14945667.0,14945789.0,14947191.0,14950388.0,14961583.0,14990811.0,15041902.0,15142847.0,15343542.0,15571790.0,15910868.0,16339344.0,16906898.0,17766068.0,18760052.0,19801014.0,21006770.0,22449832.0,24462056.0,26866912.0,29960048.0,33704916.0,37924172.0,42781808.0,48315352.0,53839480.0,58009892.0,58940412.0,54961280.0,47198832.0,39217796.0,31777460.0,25361860.0,20657584.0,17704448.0,16172852.0,15330388.0,15089210.0,14945667.0,14964746.0
2014,128.0664825439453,14945667.0,14945667.0,14945747.0,14946682.0,14948992.0,14956549.0,14980996.0,15022935.0,15102385.0,15260033.0,15508434.0,15842852.0,16248084.0,16741911.0,17529236.0,18521484.0,19551780.0,20793794.0,22282890.0,24140232.0,26580660.0,29745568.0,33553456.0,37822932.0,42852520.0,48449760.0,54311848.0,58156264.0,59162312.0,54860400.0,47596360.0,39365792.0,32322410.0,26045106.0,21244616.0,18059314.0,16366558.0,15416678.0,15113660.0,14945667.0,14972513.0
2015,128.4100341796875,14945667.0,14945667.0,14945693.0,14946402.0,14948418.0,14954843.0,14976882.0,15012148.0,15084858.0,15216281.0,15468094.0,15790560.0,16209176.0,16661514.0,17382914.0,18323294.0,19348886.0,20662268.0,22314384.0,24126616.0,26594762.0,29662476.0,33501276.0,37749368.0,43046168.0,48651528.0,54544400.0,57973600.0,58611824.0,54870440.0,47506584.0,39567648.0,32621384.0,26472392.0,21542424.0,18221128.0,16491968.0,15455524.0,15167794.0,14945667.0,14985577.0
2016,129.20860290527344,14945667.0,14945667.0,14945680.0,14946185.0,14947781.0,14952760.0,14972845.0,15003864.0,15067728.0,15175969.0,15411816.0,15742427.0,16143953.0,16581456.0,17244210.0,18142400.0,19114076.0,20363172.0,22106886.0,23926740.0,26247208.0,29374116.0,33172112.0,37274724.0,42454704.0,47914960.0,54189592.0,57830864.0,58633488.0,55666064.0,48517040.0,40553312.0,33595436.0,27413972.0,22308008.0,18672156.0,16764950.0,15622400.0,15222928.0,14945667.0,15006389.0
2017,129.1973114013672,14945667.0,14945667.0,14945694.0,14945924.0,14948013.0,14953620.0,14970667.0,14997578.0,15058354.0,15152871.0,15351498.0,15693926.0,16145696.0,16564466.0,17193008.0,18082394.0,19057012.0,20365084.0,22161800.0,24315136.0,26758320.0,29746876.0,33038160.0,37504048.0,42414748.0,48111664.0,53856360.0,57441320.0,57612544.0,54684324.0,47916668.0,40362688.0,33697688.0,27633168.0,22603368.0,18957878.0,16853136.0,15791818.0,15280844.0,14945667.0,15024872.0
2018,129.7455291748047,14945667.0,14945667.0,14945681.0,14946011.0,14947838.0,14953658.0,14967337.0,14992789.0,15049208.0,15142058.0,15331046.0,15625042.0,16046078.0,16495148.0,17112190.0,17972218.0,18971032.0,20274474.0,21998960.0,24150684.0,26802224.0,29674594.0,32789200.0,37049516.0,41876968.0,47631720.0,53318320.0,57171100.0,57637152.0,54496360.0,48057604.0,41008648.0,34668024.0,28582468.0,23393956.0,19467456.0,17067662.0,15937690.0,15399042.0,14945667.0,15054629.0
2019,125.65455627441406,14945671.0,14945704.0,14945891.0,14946804.0,14950827.0,14960160.0,14980120.0,15019404.0,15084158.0,15199202.0,15387201.0,15688308.0,16134776.0,16709090.0,17549254.0,18485146.0,19760920.0,21480984.0,23699018.0,26375984.0,29221876.0,32562444.0,36462616.0,41238912.0,46992136.0,52503488.0,55763032.0,54792680.0,50505716.0,44433720.0,38714548.0,34050880.0,30080308.0,25696062.0,21530870.0,18461018.0,16623075.0,15778571.0,15298777.0,14945667.0,15043420.0
2020,127.43326568603516,14945670.0,14945697.0,14945809.0,14946646.0,14950298.0,14958428.0,14973830.0,15006703.0,15061929.0,15159615.0,15337452.0,15616649.0,16051922.0,16635185.0,17407316.0,18252864.0,19335296.0,20871780.0,23017464.0,25347588.0,28218386.0,31305324.0,35106800.0,39579456.0,44932616.0,50386928.0,54806704.0,56238880.0,53007140.0,47526908.0,41528272.0,36470064.0,31604872.0,26960688.0,22603394.0,19332344.0,17216434.0,16063790.0,15484087.0,14945667.0,15122556.0
2021,129.76715087890625,14945667.0,14945667.0,14945774.0,14946244.0,14948954.0,14953707.0,14966126.0,14991785.0,15036638.0,15121000.0,15279634.0,15537112.0,15941878.0,16498668.0,17151254.0,17913610.0,18832440.0,20198072.0,22010096.0,24019652.0,26722132.0,29692008.0,33097012.0,37594448.0,42704988.0,48523888.0,54194592.0,57751688.0,56352216.0,50598368.0,44898832.0,39538508.0,33730492.0,28803232.0,24085688.0,20298806.0,17908342.0,16560618.0,15762824.0,14945667.0,15252378.0
2022,130.6241912841797,14945667.0,14945667.0,14945787.0,14946413.0,14948116.0,14950873.0,14960077.0,14982213.0,15031638.0,15113674.0,15272927.0,15535860.0,15918774.0,16418207.0,17092304.0,17847386.0,18761128.0,20147634.0,21747306.0,23656180.0,25958444.0,28462012.0,32016828.0,36349516.0,41777916.0,47934716.0,54324032.0,58791900.0,57113472.0,51749760.0,45758768.0,40375608.0,34678200.0,29316796.0,24382928.0,20739330.0,18178200.0,16888572.0,16018470.0,14945667.0,15491938.0
2023,128.22483825683594,14945667.0,14945667.0,14945835.0,14946604.0,14947082.0,14950703.0,14965032.0,14996300.0,15059903.0,15176154.0,15395756.0,15736883.0,16237674.0,16845832.0,17539208.0,18337182.0,19508130.0,20894440.0,22613500.0,24389548.0,26544880.0,29332158.0,32955008.0,37931484.0,43578992.0,50153304.0,55495448.0,56959472.0,53606256.0,47917192.0,42504768.0,37376472.0,32224082.0,27450210.0,22953262.0,19787804.0,17605460.0,16590926.0,15951974.0,14945667.0,15519282.0
2024,125.30084228515625,14945667.0,14945674.0,14946154.0,14947240.0,14950650.0,14960654.0,14995624.0,15049362.0,15179798.0,15425063.0,15724974.0,16137134.0,16620702.0,17201160.0,17874462.0,18871624.0,20211272.0,21664736.0,23253516.0,25136772.0,27463308.0,30712778.0,34701272.0,39829616.0,45889896.0,51631952.0,54800440.0,53881336.0,49896440.0,44433980.0,39250352.0,34352592.0,30050640.0,25595004.0,21563208.0,18767296.0,17226216.0,16346113.0,15704705.0,14945667.0,15276976.0
