years,mean,0-5,5-10,10-15,15-20,20-25,25-30,30-35,35-40,40-45,45-50,50-55,55-60,60-65,65-70,70-75,75-80,80-85,85-90,90-95,95-100,100-105,105-110,110-115,115-120,120-125,125-130,130-135,135-140,140-145,145-150,150-155,155-160,160-165,165-170,170-175,175-180,180-185,185-190,190-195,195-200,200+
1994,142.40245056152344,58667048.0,58667128.0,58683816.0,58702388.0,58743176.0,58849984.0,59008376.0,59146048.0,59347936.0,59675500.0,59967304.0,60355352.0,61056712.0,62151912.0,63548964.0,65231412.0,67810368.0,71237296.0,75530880.0,80576720.0,86390736.0,93290904.0,101249248.0,110753680.0,122585968.0,137734624.0,155655904.0,178088208.0,204008480.0,227145808.0,245117952.0,244103296.0,227883168.0,201617920.0,172581472.0,140578624.0,111261040.0,88060936.0,72145360.0,58667040.0,62453312.0
1995,141.4183349609375,58667044.0,58667120.0,58684160.0,58702768.0,58745128.0,58868048.0,59044472.0,59181928.0,59381948.0,59766760.0,60077240.0,60535872.0,61317248.0,62416136.0,63951376.0,65960256.0,68740504.0,72145168.0,76567168.0,81626088.0,87615424.0,94985816.0,103037536.0,112399840.0,125382528.0,140094656.0,158348288.0,180582048.0,205836416.0,228189216.0,239599600.0,235338800.0,216921648.0,193958992.0,168104224.0,138018528.0,110919016.0,87700032.0,72056608.0,58667040.0,62467248.0
1996,140.20318603515625,58667048.0,58667128.0,58684284.0,58703816.0,58745352.0,58890188.0,59058720.0,59279424.0,59553768.0,59957956.0,60300760.0,60749424.0,61648068.0,62964036.0,64611008.0,66846632.0,69715064.0,73414480.0,77965776.0,83116144.0,89596128.0,97101528.0,105210760.0,115250632.0,127659392.0,142197088.0,160277376.0,182427232.0,205948048.0,223923376.0,232325392.0,226693088.0,208783072.0,187401952.0,162230144.0,135313280.0,109856640.0,87469016.0,71914704.0,58667040.0,62514296.0
1997,139.2301025390625,58667048.0,58667136.0,58684860.0,58704980.0,58752516.0,58903232.0,59113520.0,59418240.0,59660928.0,60019944.0,60479040.0,61015564.0,62065576.0,63420520.0,65328352.0,67590696.0,70653680.0,74337080.0,79181080.0,84700392.0,91263344.0,98687632.0,106593096.0,116254784.0,128155200.0,143144000.0,162231088.0,183664016.0,205676928.0,219949728.0,227227536.0,220677552.0,202882560.0,182064672.0,158928944.0,133397688.0,108360960.0,87375984.0,71744304.0,58667040.0,62544448.0
1998,138.00485229492188,58667048.0,58667136.0,58685352.0,58706372.0,58776944.0,58934784.0,59210952.0,59543728.0,59809464.0,60272392.0,60800976.0,61504576.0,62496016.0,63995784.0,66050944.0,68686256.0,71809616.0,75511728.0,80374480.0,86169440.0,92618224.0,99914872.0,107988848.0,117579544.0,129474392.0,145516480.0,164189328.0,184288864.0,204333248.0,216581472.0,221392032.0,214971232.0,196241200.0,175835712.0,154579040.0,130486296.0,105931888.0,86350016.0,71332032.0,58667040.0,62512632.0
1999,137.00262451171875,58667048.0,58667128.0,58685504.0,58721608.0,58801744.0,59015036.0,59288856.0,59652904.0,60045088.0,60688260.0,61241436.0,61867616.0,62966236.0,64532368.0,66585384.0,69248112.0,72251128.0,76120960.0,81495912.0,87466744.0,93706264.0,100968808.0,108853976.0,118485504.0,131190600.0,147123936.0,164873760.0,183509232.0,201512544.0,211606944.0,215995408.0,210108064.0,193732576.0,174181984.0,152098512.0,127107608.0,103760032.0,85487728.0,70900936.0,58667040.0,62497912.0
2000,137.09266662597656,58667048.0,58667156.0,58693992.0,58736924.0,58850908.0,59053112.0,59362408.0,59794400.0,60274864.0,60699572.0,61396968.0,62283200.0,63455640.0,65019328.0,66717640.0,69273280.0,72460624.0,76369032.0,81212352.0,87202688.0,92857896.0,99770400.0,107656976.0,116491800.0,128826112.0,145294704.0,163534224.0,181077712.0,197987712.0,211428064.0,217216416.0,211332416.0,196810736.0,174721312.0,151521584.0,128001088.0,106422528.0,88534480.0,73016000.0,58667040.0,63086884.0
2001,136.74412536621094,58667072.0,58667336.0,58708720.0,58803272.0,58943956.0,59107836.0,59379800.0,59832200.0,60358744.0,60811760.0,61586888.0,62572520.0,63856852.0,65334656.0,67321736.0,70116128.0,73059248.0,77197152.0,82101216.0,87114992.0,92692336.0,99196200.0,106586960.0,116595816.0,128849184.0,144040288.0,161563232.0,178367648.0,195731968.0,208946368.0,215025376.0,211491744.0,198324192.0,173075664.0,149206912.0,127918864.0,107832208.0,90065264.0,74508104.0,58667040.0,63776092.0
2002,136.97103881835938,58667136.0,58668464.0,58745616.0,58878456.0,58982068.0,59135884.0,59433332.0,59865956.0,60295840.0,60856136.0,61747988.0,62705312.0,64023532.0,65605840.0,67889984.0,70793480.0,73960464.0,77786304.0,82036192.0,86718328.0,92040832.0,98583088.0,105636800.0,115082912.0,127050312.0,141538560.0,157811584.0,174641984.0,191007008.0,204685152.0,212707008.0,212419472.0,200387456.0,175306592.0,150983440.0,132291248.0,112913712.0,94617584.0,78234392.0,58667040.0,64692956.0
2003,136.7642364501953,58667068.0,58671848.0,58774440.0,58895272.0,59032928.0,59200664.0,59531004.0,59972992.0,60397896.0,60944780.0,61744124.0,62749608.0,64170304.0,65984704.0,68430384.0,71307584.0,74625136.0,78280400.0,82324528.0,87031976.0,92403104.0,98975360.0,106026224.0,114899744.0,127115376.0,140646688.0,156892128.0,172458640.0,188251616.0,200878816.0,208880000.0,209056784.0,196303424.0,172264864.0,150384336.0,134220448.0,116335072.0,98282112.0,81897168.0,58667040.0,66146408.0
2004,136.79229736328125,58667084.0,58680468.0,58797488.0,58917560.0,59082904.0,59324000.0,59538328.0,59826232.0,60417132.0,60988100.0,61645296.0,62663444.0,64209304.0,66043480.0,68445360.0,71346960.0,74793592.0,78691504.0,82973968.0,87774552.0,93134000.0,99131984.0,105807496.0,114754856.0,127229896.0,140701280.0,155409968.0,169828352.0,185055456.0,198415776.0,205091296.0,206293760.0,192417344.0,169553376.0,148832544.0,134999264.0,119893984.0,102437496.0,85953936.0,58667040.0,68124784.0
2005,136.50738525390625,58667088.0,58692160.0,58799024.0,58962140.0,59160928.0,59401456.0,59592904.0,59877560.0,60426672.0,61084304.0,61687832.0,62754644.0,64206312.0,66248800.0,68809368.0,71802104.0,75268440.0,79170800.0,83634592.0,88857880.0,93855992.0,99399096.0,106048040.0,115524968.0,127264296.0,140416992.0,154033536.0,167928256.0,182736960.0,195494512.0,202254144.0,201945024.0,188428000.0,165967008.0,147723456.0,134437024.0,121274448.0,105250496.0,89170800.0,58667040.0,70569608.0
2006,136.52987670898438,58667180.0,58699948.0,58806528.0,58990824.0,59230036.0,59512552.0,59701440.0,59950712.0,60370216.0,60932316.0,61743704.0,62894224.0,64394872.0,66452032.0,68968184.0,71948160.0,75612688.0,79660000.0,83965640.0,88972536.0,94230592.0,99433344.0,105580088.0,114804064.0,126549896.0,138672128.0,152299232.0,165687200.0,180185712.0,191861664.0,199222432.0,199947200.0,186180880.0,164637456.0,146935056.0,134849824.0,123065904.0,108020024.0,93000448.0,58667040.0,74104384.0
2007,137.4706268310547,58667200.0,58702032.0,58803564.0,58990200.0,59271976.0,59583200.0,59767104.0,60017064.0,60442608.0,60952572.0,61701280.0,62919864.0,64452828.0,66436960.0,68865544.0,71982560.0,75370472.0,79396416.0,83812344.0,88565328.0,93316864.0,98485272.0,104835424.0,113497120.0,124358920.0,136089600.0,148448016.0,160720832.0,174106272.0,186958112.0,194795472.0,197384384.0,186922144.0,169366720.0,151681056.0,138356864.0,127307024.0,115251840.0,100119944.0,58667040.0,82820552.0
2008,138.0414581298828,58667112.0,58698732.0,58798832.0,58991752.0,59307344.0,59656912.0,59832696.0,60188416.0,60599696.0,61043128.0,61715240.0,62820860.0,64495384.0,66437832.0,68846800.0,71853712.0,75205680.0,78845040.0,83188400.0,88038416.0,93218848.0,98087664.0,104418320.0,112716480.0,123316616.0,133340832.0,145755008.0,159013504.0,171919296.0,183244032.0,192118976.0,194814560.0,186471680.0,170854528.0,153226016.0,140706784.0,130202904.0,119101360.0,104521552.0,58667040.0,90963720.0
2009,138.45635986328125,58667044.0,58693748.0,58791092.0,58999268.0,59327968.0,59687536.0,59969612.0,60351316.0,60729484.0,61117152.0,61805848.0,62874216.0,64400736.0,66277872.0,68667080.0,71691024.0,74920096.0,78518672.0,82836608.0,87767088.0,93231800.0,98364768.0,104444968.0,112449728.0,122561520.0,132323560.0,143916720.0,157360160.0,170928544.0,180336448.0,189110368.0,191508192.0,184152256.0,170109440.0,153730688.0,141676704.0,132163696.0,121781016.0,108298360.0,58667040.0,100901864.0
2010,138.7977294921875,58667048.0,58689072.0,58781296.0,58997740.0,59339208.0,59751456.0,60152504.0,60475552.0,60856760.0,61304984.0,62035768.0,63041096.0,64367472.0,66219320.0,68478664.0,71398920.0,74831744.0,78416512.0,82971168.0,88015488.0,93452584.0,98447640.0,104725680.0,112449864.0,121450160.0,130600664.0,141154080.0,154846064.0,168749440.0,176634752.0,184820416.0,188997568.0,182665568.0,169362320.0,155597104.0,143639264.0,134195616.0,123911424.0,110645192.0,58667040.0,112182112.0
2011,139.08128356933594,58667044.0,58683272.0,58779308.0,59006976.0,59360080.0,59775340.0,60301480.0,60592584.0,60919280.0,61416608.0,62157424.0,63053472.0,64235400.0,66148768.0,68469808.0,71243272.0,74586280.0,78539120.0,83091384.0,88021280.0,93497816.0,99146392.0,105254576.0,112602704.0,120887256.0,129379208.0,138914032.0,151269184.0,164567680.0,173569680.0,182566208.0,187453344.0,183305792.0,169785792.0,156655264.0,145226736.0,134685408.0,124625240.0,111980928.0,58667040.0,121650080.0
2012,139.1920623779297,58667044.0,58678368.0,58766936.0,59001752.0,59373364.0,59825192.0,60336228.0,60651764.0,60979108.0,61547160.0,62048596.0,62948160.0,64249344.0,65950108.0,68491192.0,71238984.0,74440136.0,78302816.0,83099456.0,88430848.0,93980368.0,99897880.0,106178344.0,113080216.0,120797576.0,128651712.0,137807280.0,148611760.0,160265344.0,169880192.0,178929984.0,183067136.0,181361728.0,171972448.0,160471520.0,146576160.0,133026912.0,122543760.0,111209440.0,58667040.0,130838432.0
2013,138.94110107421875,58667040.0,58668824.0,58707780.0,58852096.0,59139632.0,59492304.0,59822544.0,60152648.0,60517140.0,61065520.0,61765240.0,62583608.0,63754600.0,65561928.0,68116792.0,71269728.0,74755728.0,78996272.0,84029704.0,90076848.0,96034592.0,102564080.0,109087832.0,117739448.0,126040672.0,133748632.0,142920128.0,152576384.0,161868704.0,169285600.0,174535168.0,175083520.0,171564656.0,159766160.0,149149472.0,138322560.0,127821968.0,120017600.0,110273184.0,58667040.0,136775776.0
2014,138.741943359375,58667040.0,58667376.0,58703556.0,58864720.0,59189556.0,59642184.0,59999512.0,60353184.0,60838508.0,61328696.0,61870088.0,62757784.0,63909992.0,65610752.0,67845920.0,70818840.0,74318944.0,78420848.0,83555552.0,89615344.0,95991952.0,102847304.0,109660608.0,117957552.0,127078176.0,134795392.0,143289280.0,152388704.0,161182096.0,167645632.0,171522240.0,172791584.0,168643728.0,159282784.0,148558896.0,137426848.0,128670944.0,119904664.0,110293656.0,58667040.0,141534912.0
2015,135.4326171875,58667040.0,58671244.0,58753108.0,58950964.0,59383352.0,60002544.0,60413088.0,60914088.0,61500896.0,61891020.0,62403696.0,63343080.0,64832024.0,66791536.0,69070256.0,71833800.0,75379360.0,79469968.0,84768888.0,90926640.0,97941912.0,105454344.0,113058712.0,122455448.0,131152200.0,139567040.0,148275712.0,156617984.0,164910656.0,168853248.0,170053376.0,168767008.0,159167808.0,147942224.0,135192768.0,125006224.0,116457360.0,109984800.0,104421256.0,58667040.0,132738720.0
2016,132.98460388183594,58667040.0,58683248.0,58923776.0,59307096.0,60017848.0,60583052.0,60875480.0,61486752.0,62106620.0,62577460.0,63069000.0,63951824.0,65225788.0,66897736.0,69293632.0,72125448.0,75681432.0,79913216.0,85294304.0,91912592.0,99726128.0,107498096.0,115052880.0,123690664.0,132619408.0,141004816.0,148910960.0,156438816.0,162292928.0,164785696.0,167467744.0,163274560.0,151988368.0,139391376.0,127229336.0,118160880.0,112485280.0,108692960.0,102867584.0,58667040.0,133523648.0
2017,130.01837158203125,58667072.0,58734056.0,59249296.0,59826688.0,60441664.0,61116316.0,61566552.0,61972536.0,62512376.0,62833072.0,63435124.0,64379824.0,65798808.0,67713584.0,70050608.0,72835888.0,76590640.0,81404480.0,87265568.0,94050960.0,101803248.0,109716096.0,117311416.0,125770288.0,134524080.0,142079168.0,147871680.0,152800192.0,157438816.0,160061632.0,160253696.0,157030016.0,144805728.0,131178912.0,119744752.0,112914048.0,109272432.0,106552416.0,100820560.0,58667040.0,131103056.0
2018,127.31417846679688,58667256.0,58810492.0,59716064.0,60266880.0,60950920.0,61468208.0,61925948.0,62439500.0,63059256.0,63522216.0,64119624.0,65053728.0,66401184.0,68412416.0,71158896.0,74470208.0,78126896.0,83034976.0,88750224.0,95972608.0,103468840.0,110821336.0,117270784.0,124558624.0,131912096.0,138271488.0,143475856.0,149261024.0,154391296.0,156233936.0,154975232.0,149709824.0,138711488.0,125655120.0,117014456.0,110816256.0,107821248.0,105701864.0,99453808.0,58667040.0,130013392.0
2019,124.64253997802734,58668024.0,59009512.0,60202452.0,60885320.0,61090600.0,61655688.0,62358336.0,63003008.0,63658592.0,64362664.0,64906372.0,65918312.0,67466624.0,69755472.0,72316208.0,75228528.0,79218432.0,83760736.0,89136480.0,95203248.0,102272480.0,108655248.0,114886512.0,122135872.0,129442016.0,135936576.0,141716640.0,147321248.0,151380544.0,154523488.0,153451168.0,146002528.0,137300272.0,126493080.0,119819024.0,113430584.0,108166792.0,101858736.0,93945792.0,58667040.0,118488768.0
2020,124.74626922607422,58668368.0,59149664.0,60327748.0,60883308.0,61261104.0,61821808.0,62606908.0,63403592.0,64018032.0,64552120.0,65172704.0,66086280.0,67535176.0,69535736.0,71782144.0,74616088.0,77979280.0,82038936.0,87545104.0,93670312.0,100363552.0,106686968.0,112417568.0,119006208.0,127475456.0,135187664.0,141761120.0,147070848.0,150726112.0,154005696.0,154317504.0,146538912.0,137420832.0,127252248.0,120225200.0,114124752.0,108989200.0,103016576.0,95772880.0,58667040.0,124745664.0
2021,126.4393539428711,58668332.0,59227568.0,60300752.0,60721528.0,61228284.0,61712232.0,62485432.0,63144376.0,63739600.0,64448056.0,65018352.0,65790776.0,66990052.0,68634464.0,70832384.0,73645112.0,76805616.0,80916336.0,86166144.0,91943200.0,98761504.0,105427152.0,111349376.0,118165920.0,125489024.0,133156448.0,140280144.0,145757760.0,149568080.0,153510912.0,156075424.0,150149696.0,138476864.0,127631568.0,120923304.0,116065264.0,111262192.0,106786872.0,100590112.0,58667040.0,139061472.0
2022,128.82852172851562,58667256.0,59230008.0,60190072.0,60687468.0,61105984.0,61722888.0,62446108.0,62861360.0,63366040.0,63842444.0,64216616.0,64991520.0,66135960.0,67654944.0,69639616.0,72460976.0,75567328.0,79363328.0,84315360.0,90186816.0,96847488.0,103646336.0,110085824.0,116696688.0,124150360.0,132449992.0,139686800.0,145959792.0,150048448.0,153856224.0,156870016.0,151213728.0,139341440.0,128206896.0,123166512.0,119376512.0,114944496.0,110815984.0,105462416.0,58667040.0,160300096.0
2023,131.00628662109375,58667356.0,59227592.0,60100092.0,60824196.0,61277408.0,61994144.0,62663228.0,62846880.0,63016904.0,63349672.0,63779432.0,64508752.0,65617040.0,67124720.0,69101536.0,71650568.0,74525648.0,78205160.0,83038952.0,88616064.0,95132400.0,101635936.0,108390976.0,114544152.0,121028896.0,128953440.0,135639968.0,140845008.0,145303200.0,149316112.0,154680928.0,151518368.0,141989696.0,130759368.0,125447424.0,122056000.0,119352368.0,116328400.0,112972560.0,58667040.0,192242768.0
2024,123.06253051757812,58668480.0,59521340.0,60354400.0,61294536.0,61895760.0,62937704.0,63643932.0,63652220.0,64027288.0,64179640.0,64610704.0,65526520.0,66781328.0,68232992.0,70357376.0,72723752.0,75952784.0,80551488.0,86041320.0,93256640.0,102233416.0,111602512.0,121101312.0,131184528.0,136932368.0,138615104.0,139885216.0,141347712.0,140745440.0,141271648.0,137905392.0,132496360.0,127610064.0,122929712.0,117296896.0,112646832.0,109051512.0,104067504.0,98462816.0,58667040.0,136556528.0
