years,mean,0-5,5-10,10-15,15-20,20-25,25-30,30-35,35-40,40-45,45-50,50-55,55-60,60-65,65-70,70-75,75-80,80-85,85-90,90-95,95-100,100-105,105-110,110-115,115-120,120-125,125-130,130-135,135-140,140-145,145-150,150-155,155-160,160-165,165-170,170-175,175-180,180-185,185-190,190-195,195-200,200+
1997,158.2337646484375,14945667.0,14945683.0,14946099.0,14947104.0,14950488.0,14963998.0,14992775.0,15019036.0,15047488.0,15109585.0,15125164.0,15226772.0,15353042.0,15549970.0,15894019.0,16250172.0,16684354.0,17169684.0,17705092.0,18471474.0,19355028.0,20265848.0,21307716.0,22358808.0,23822570.0,25888858.0,28615028.0,32973202.0,37846076.0,42430468.0,45976436.0,50245464.0,56324092.0,61447440.0,63398996.0,62957968.0,61150928.0,56745184.0,48213948.0,14945667.0,34064580.0
1998,158.23092651367188,14945667.0,14945683.0,14946126.0,14947073.0,14950551.0,14964279.0,14992479.0,15019564.0,15047455.0,15110276.0,15124635.0,15226980.0,15354098.0,15553669.0,15894186.0,16248176.0,16685312.0,17168562.0,17699424.0,18471686.0,19358456.0,20269342.0,21305624.0,22349080.0,23817128.0,25907002.0,28600576.0,32976576.0,37836868.0,42454072.0,45959272.0,50270816.0,56324088.0,61437584.0,63413020.0,62966320.0,61161440.0,56746808.0,48208776.0,14945667.0,34025608.0
1999,158.22918701171875,14945667.0,14945683.0,14946086.0,14947064.0,14950500.0,14964089.0,14992661.0,15019451.0,15047034.0,15109840.0,15124194.0,15227827.0,15353460.0,15551463.0,15894698.0,16249332.0,16687652.0,17172644.0,17700144.0,18467122.0,19357414.0,20272476.0,21305872.0,22350052.0,23812752.0,25906824.0,28599540.0,32964752.0,37851036.0,42457004.0,45964792.0,50275096.0,56351272.0,61449288.0,63387224.0,62965028.0,61151716.0,56754448.0,48214616.0,14945667.0,34013068.0
2000,159.9275665283203,14945667.0,14945684.0,14945899.0,14946950.0,14949179.0,14958392.0,14978902.0,15010408.0,15040969.0,15101444.0,15140595.0,15197257.0,15317084.0,15467846.0,15745531.0,16175664.0,16568356.0,17015994.0,17503612.0,18248316.0,19045648.0,19869304.0,20766826.0,22045126.0,23367836.0,25139364.0,27659252.0,31913612.0,37269932.0,41793720.0,45002504.0,48991576.0,54909232.0,61177500.0,64059872.0,63813760.0,62006456.0,58001984.0,51463584.0,14945667.0,40397596.0
2001,160.541748046875,14945667.0,14945696.0,14945835.0,14946856.0,14948998.0,14956583.0,14972280.0,15001652.0,15037816.0,15077896.0,15150246.0,15210198.0,15310301.0,15456514.0,15680032.0,16089070.0,16523172.0,16947258.0,17451656.0,18104044.0,18984872.0,19763648.0,20506304.0,21879388.0,23228260.0,25065756.0,27759652.0,31911260.0,36936408.0,41785788.0,44685416.0,48164728.0,54356136.0,60593992.0,63925652.0,63939624.0,61547248.0,58150472.0,52316040.0,14945667.0,44041180.0
2002,162.09706115722656,14945667.0,14945702.0,14945809.0,14946214.0,14948394.0,14953894.0,14965200.0,14983786.0,15009232.0,15067677.0,15127667.0,15213370.0,15314101.0,15473134.0,15651288.0,15982176.0,16392478.0,16779568.0,17195766.0,17789888.0,18517392.0,19283804.0,20126534.0,21343838.0,22970078.0,24782436.0,27324212.0,31397794.0,36184144.0,40484508.0,43837400.0,47639560.0,52959032.0,58817632.0,64511424.0,65750884.0,63184180.0,59632556.0,53947088.0,14945667.0,51279072.0
2003,162.8067626953125,14945667.0,14945697.0,14945807.0,14946074.0,14947799.0,14953265.0,14964804.0,14977957.0,15011567.0,15056258.0,15119810.0,15201438.0,15300419.0,15458352.0,15627183.0,15915867.0,16358766.0,16726412.0,17179640.0,17785076.0,18526148.0,19275588.0,20106868.0,21375292.0,22840108.0,24750722.0,27318228.0,31295034.0,36046404.0,40137832.0,43075112.0,46413008.0,50769504.0,56541712.0,62201396.0,64858600.0,63362320.0,60541480.0,56018364.0,14945667.0,57876904.0
2004,163.5263671875,14945670.0,14945712.0,14945761.0,14946022.0,14947584.0,14953286.0,14962339.0,14972559.0,15005509.0,15040989.0,15110515.0,15170932.0,15280166.0,15427787.0,15618556.0,15878598.0,16314079.0,16694190.0,17193206.0,17777700.0,18563202.0,19329706.0,20148938.0,21317038.0,22629628.0,24598492.0,27355196.0,31303764.0,35824844.0,39798952.0,42438608.0,45362904.0,48608528.0,54457188.0,59906464.0,62904984.0,63174508.0,61338876.0,57988456.0,14945667.0,64819644.0
2005,164.34686279296875,14945670.0,14945696.0,14945737.0,14945965.0,14947191.0,14953600.0,14962220.0,14974330.0,15004678.0,15035267.0,15089577.0,15172929.0,15270132.0,15412426.0,15584970.0,15867860.0,16228444.0,16693568.0,17184270.0,17806788.0,18583520.0,19367276.0,20201114.0,21272330.0,22491568.0,24604232.0,27451264.0,31313884.0,35491920.0,39226016.0,41135764.0,43541164.0,46656104.0,52173496.0,57536600.0,61200280.0,62579872.0,62031368.0,59043088.0,14945667.0,74080080.0
2006,165.146728515625,14945670.0,14945675.0,14945733.0,14946036.0,14947004.0,14952916.0,14962507.0,14976051.0,15007889.0,15046206.0,15098176.0,15156740.0,15245933.0,15369832.0,15549005.0,15808400.0,16179367.0,16670832.0,17116858.0,17815704.0,18599244.0,19369840.0,20127426.0,21105984.0,22397928.0,24509570.0,27446136.0,31258626.0,35247436.0,38327852.0,40318344.0,42200872.0,45272008.0,50010416.0,56084680.0,59642608.0,61600408.0,62330496.0,60257688.0,14945667.0,82479936.0
2007,167.62942504882812,14945667.0,14945675.0,14945753.0,14945888.0,14946327.0,14949862.0,14958818.0,14963391.0,14982438.0,15009868.0,15049848.0,15101605.0,15199002.0,15352483.0,15510418.0,15748033.0,16055072.0,16509882.0,16969520.0,17513798.0,18170802.0,18941740.0,19808832.0,20872132.0,21817558.0,23474380.0,25577386.0,28844920.0,33077556.0,37666784.0,40525748.0,42448256.0,44108600.0,47137636.0,52518656.0,58280504.0,61559688.0,63550136.0,63477240.0,14945667.0,99883928.0
2008,169.24407958984375,14945667.0,14945675.0,14945737.0,14945886.0,14946015.0,14948533.0,14957180.0,14961016.0,14973279.0,14998426.0,15034842.0,15085429.0,15167020.0,15300063.0,15489062.0,15673742.0,15985512.0,16419521.0,16890838.0,17389384.0,17995970.0,18728266.0,19558532.0,20615600.0,21532340.0,22952288.0,24962734.0,27690020.0,31839040.0,36443448.0,40023976.0,41388956.0,43386792.0,46299408.0,50136344.0,56843592.0,60935620.0,63600796.0,64549440.0,14945667.0,114198656.0
2009,170.22494506835938,14945667.0,14945667.0,14945713.0,14945849.0,14945979.0,14948000.0,14955473.0,14959132.0,14968367.0,14988290.0,15018924.0,15073169.0,15150238.0,15252378.0,15451748.0,15624829.0,15920584.0,16331522.0,16809542.0,17297624.0,17843432.0,18558332.0,19427716.0,20434412.0,21466130.0,22819480.0,24713864.0,27224922.0,31454668.0,36076224.0,39301928.0,40733688.0,42576072.0,45722384.0,49302832.0,55283384.0,60494032.0,62340136.0,64487304.0,14945667.0,124244832.0
2010,171.12420654296875,14945667.0,14945667.0,14945705.0,14945829.0,14945953.0,14947575.0,14954604.0,14957837.0,14965464.0,14980057.0,15007876.0,15061958.0,15139516.0,15223066.0,15400677.0,15586948.0,15877383.0,16279930.0,16737362.0,17208984.0,17750808.0,18455936.0,19334022.0,20330290.0,21382604.0,22757966.0,24474906.0,26881792.0,31090772.0,35497780.0,38569968.0,40128396.0,41665020.0,45027752.0,48647312.0,54168160.0,59573608.0,61342816.0,63711128.0,14945667.0,134592864.0
2011,172.02682495117188,14945667.0,14945667.0,14945705.0,14945779.0,14945910.0,14946706.0,14953278.0,14957192.0,14964508.0,14974871.0,14999811.0,15043688.0,15126828.0,15231582.0,15380795.0,15595365.0,15859717.0,16242775.0,16679574.0,17139736.0,17724808.0,18450674.0,19286274.0,20287432.0,21293356.0,22712236.0,24254160.0,26619148.0,30800132.0,35093560.0,37713824.0,39120584.0,40540428.0,43743920.0,47585152.0,52646044.0,57981872.0,61174736.0,62493228.0,14945667.0,147767968.0
2012,172.55165100097656,14945667.0,14945667.0,14945667.0,14945699.0,14945905.0,14946315.0,14951386.0,14957846.0,14963330.0,14971122.0,14993387.0,15038073.0,15116082.0,15209390.0,15356564.0,15554157.0,15781926.0,16183560.0,16636178.0,17058174.0,17696092.0,18465788.0,19262824.0,20288700.0,21393464.0,22766668.0,24209444.0,26665016.0,31044692.0,35157800.0,37467024.0,38693148.0,40488576.0,43090192.0,46593456.0,50842104.0,55494064.0,59780144.0,60696984.0,14945667.0,158221984.0
2013,172.64573669433594,14945667.0,14945667.0,14945667.0,14945667.0,14945801.0,14946208.0,14950325.0,14958748.0,14964876.0,14971505.0,14993988.0,15041947.0,15114336.0,15192675.0,15344590.0,15541660.0,15750142.0,16141130.0,16624752.0,17031636.0,17691132.0,18437290.0,19262278.0,20263312.0,21452692.0,22864440.0,24248972.0,26857032.0,31345306.0,35491588.0,37188524.0,38334548.0,40041524.0,42707008.0,45907816.0,50192360.0,55258288.0,59033080.0,60061424.0,14945667.0,160586336.0
2014,172.4713592529297,14945667.0,14945667.0,14945667.0,14945667.0,14945738.0,14946072.0,14948903.0,14956550.0,14964247.0,14970116.0,14987896.0,15030854.0,15108952.0,15192360.0,15327140.0,15528089.0,15753436.0,16161080.0,16601066.0,17052156.0,17742858.0,18452670.0,19345338.0,20353204.0,21648156.0,22970010.0,24471172.0,27371508.0,31903776.0,35791516.0,36739804.0,37876936.0,39620240.0,42128640.0,45303328.0,50079216.0,55166840.0,58893320.0,59854184.0,14945667.0,159738496.0
2015,171.4556884765625,14945667.0,14945667.0,14945667.0,14945667.0,14945737.0,14946049.0,14948716.0,14957077.0,14964095.0,14973823.0,14991450.0,15043124.0,15118937.0,15214449.0,15351922.0,15547710.0,15813224.0,16202876.0,16616534.0,17138252.0,17816152.0,18562738.0,19553556.0,20626914.0,21924556.0,23430220.0,25173904.0,28655618.0,33003856.0,35347220.0,36518456.0,37570288.0,39841896.0,42362424.0,45593008.0,51089088.0,55848284.0,58074568.0,59700268.0,14945667.0,150039232.0
2016,171.28192138671875,14945667.0,14945667.0,14945667.0,14945667.0,14945690.0,14945972.0,14947545.0,14955533.0,14959298.0,14971268.0,14986026.0,15029557.0,15105188.0,15224228.0,15367840.0,15562386.0,15830374.0,16201718.0,16615527.0,17158916.0,17827436.0,18657206.0,19663168.0,20745732.0,22010836.0,23621636.0,25527642.0,29005472.0,32971400.0,35470348.0,36759352.0,37382336.0,39137928.0,41599096.0,44937640.0,50125136.0,55144992.0,58875880.0,60072804.0,14945667.0,147819536.0
2017,169.6976318359375,14945667.0,14945667.0,14945667.0,14945667.0,14945691.0,14946049.0,14948028.0,14955016.0,14961196.0,14974206.0,14992128.0,15049254.0,15136103.0,15282633.0,15420148.0,15628635.0,15881699.0,16254178.0,16697124.0,17274152.0,18077346.0,18983494.0,20043874.0,21377250.0,22775018.0,24488600.0,26864308.0,30293296.0,33945664.0,36036500.0,36885144.0,37102152.0,38905884.0,41590216.0,45023536.0,49871184.0,54048784.0,57617756.0,60392400.0,14945667.0,136713280.0
2018,168.76431274414062,14945667.0,14945667.0,14945667.0,14945667.0,14945797.0,14945967.0,14947386.0,14952500.0,14966760.0,14981334.0,15002484.0,15058726.0,15151686.0,15281922.0,15449610.0,15652248.0,15919308.0,16311581.0,16797260.0,17382908.0,18260656.0,19243848.0,20438276.0,21738862.0,23319674.0,25043852.0,27301356.0,30446874.0,33876008.0,36178744.0,36780528.0,37675636.0,39485216.0,42430168.0,45361656.0,49450020.0,52991556.0,56958648.0,60627164.0,14945667.0,130396152.0
2019,162.829833984375,14945667.0,14945667.0,14945667.0,14945667.0,14945761.0,14946266.0,14948940.0,14960723.0,14973622.0,14979702.0,15002390.0,15044515.0,15152700.0,15304262.0,15508822.0,15739672.0,16063827.0,16522010.0,17116794.0,17812174.0,18826808.0,20027568.0,21371648.0,22982180.0,24666356.0,26407126.0,28342756.0,32398660.0,37107280.0,41172100.0,43885920.0,45397284.0,46612424.0,47891200.0,50276980.0,53026232.0,54934288.0,54091704.0,50274384.0,14945667.0,84459040.0
2020,163.37782287597656,14945667.0,14945667.0,14945667.0,14945667.0,14945691.0,14945989.0,14947412.0,14953062.0,14958060.0,14970648.0,15001203.0,15054758.0,15144308.0,15251731.0,15471058.0,15762740.0,16109974.0,16538472.0,17153966.0,17828464.0,18842536.0,20085836.0,21449944.0,23026334.0,24756066.0,26440896.0,28974688.0,33111138.0,37372172.0,40869492.0,42650192.0,43645472.0,44356112.0,45508672.0,47337664.0,50438348.0,53942160.0,55037240.0,52588412.0,14945667.0,91264736.0
2021,164.88436889648438,14945667.0,14945667.0,14945667.0,14945667.0,14945667.0,14945749.0,14946464.0,14950354.0,14955780.0,14969566.0,14997242.0,15024462.0,15107578.0,15217176.0,15378982.0,15630364.0,16047818.0,16519750.0,17044280.0,17807246.0,18796404.0,19955686.0,21181824.0,22670174.0,24099040.0,26026196.0,28869868.0,32663924.0,37091976.0,40280084.0,42028224.0,42244772.0,43004120.0,43709312.0,45586856.0,49491132.0,53210504.0,55070600.0,52910068.0,14945667.0,104345720.0
2022,167.0054931640625,14945667.0,14945667.0,14945667.0,14945667.0,14945667.0,14945747.0,14946306.0,14950527.0,14970200.0,14971201.0,14987837.0,15025814.0,15106778.0,15243204.0,15365860.0,15629181.0,16002506.0,16481454.0,17053598.0,17832056.0,18758268.0,19818342.0,20892316.0,22219396.0,23637490.0,25323698.0,27824840.0,31253936.0,35242852.0,39082648.0,40780700.0,41327208.0,41683184.0,42419852.0,43978216.0,47210512.0,50646620.0,53600936.0,53342232.0,14945667.0,127817984.0
2023,170.50770568847656,14945667.0,14945667.0,14945667.0,14945667.0,14945667.0,14945858.0,14946900.0,14959652.0,14967162.0,14972408.0,14993536.0,15033892.0,15087478.0,15249246.0,15360051.0,15615517.0,16006076.0,16441672.0,17054276.0,17668940.0,18572530.0,19576120.0,20472654.0,21647192.0,22815748.0,24425292.0,26197964.0,29407544.0,33060818.0,36247000.0,38609864.0,39779200.0,40664120.0,41965336.0,42992464.0,44485208.0,47044180.0,49988704.0,51811852.0,14945667.0,166662336.0
2024,171.4520721435547,14945667.0,14945667.0,14945667.0,14945737.0,14945937.0,14946740.0,14954904.0,14962315.0,14975389.0,14993063.0,15019896.0,15071864.0,15148568.0,15312525.0,15544918.0,15793877.0,16091764.0,16632728.0,17066958.0,17637626.0,18443288.0,19328880.0,20353584.0,21395724.0,22676592.0,24358384.0,26498148.0,29366600.0,32649140.0,34984604.0,36683704.0,38529680.0,39037792.0,40399504.0,41345688.0,42875928.0,45714136.0,48960300.0,51772364.0,14945667.0,182345456.0
