years,mean,0-5,5-10,10-15,15-20,20-25,25-30,30-35,35-40,40-45,45-50,50-55,55-60,60-65,65-70,70-75,75-80,80-85,85-90,90-95,95-100,100-105,105-110,110-115,115-120,120-125,125-130,130-135,135-140,140-145,145-150,150-155,155-160,160-165,165-170,170-175,175-180,180-185,185-190,190-195,195-200,200+
1994,126.4141845703125,327442688.0,327486112.0,327814048.0,328593088.0,329452160.0,330424480.0,331515296.0,332711232.0,334199872.0,336456448.0,339048896.0,341951968.0,346027328.0,351483072.0,358704064.0,368407616.0,381502272.0,398733152.0,421668608.0,451671936.0,490917568.0,542172032.0,604425728.0,672715008.0,746290560.0,808799232.0,848948160.0,848516864.0,809617664.0,763799040.0,712085376.0,663982400.0,617951488.0,541216384.0,445232704.0,380547136.0,347307392.0,334186304.0,329836416.0,327438144.0,327808096.0
1995,126.42423248291016,327442624.0,327484352.0,327807392.0,328530528.0,329378880.0,330366944.0,331490080.0,332832576.0,334314336.0,336539872.0,339185120.0,342167936.0,346200448.0,351778688.0,358918624.0,368697152.0,381824064.0,399336192.0,422668672.0,453037952.0,490724544.0,541942016.0,604277056.0,674516864.0,749418560.0,815396160.0,856071744.0,855929920.0,816924992.0,769214272.0,714664128.0,664130688.0,613747840.0,537043840.0,446472064.0,382598304.0,348604864.0,334516224.0,329874784.0,327438144.0,327833728.0
1996,126.4949951171875,327442624.0,327485088.0,327799872.0,328500608.0,329325888.0,330278720.0,331458560.0,332891840.0,334463872.0,336622080.0,339316160.0,342294080.0,346114816.0,352019776.0,359333056.0,369042912.0,382269376.0,399648192.0,422519808.0,452982112.0,490020224.0,540611264.0,602550656.0,674661120.0,751282304.0,821164032.0,862689920.0,864774464.0,826574592.0,776281600.0,719728384.0,666034304.0,610361472.0,532410304.0,446943584.0,383773504.0,350333920.0,334992000.0,330001248.0,327438144.0,327879744.0
1997,126.86370849609375,327442592.0,327486016.0,327799616.0,328500896.0,329250560.0,330177568.0,331444736.0,332911264.0,334587392.0,336506624.0,339174656.0,342137600.0,346348480.0,352028672.0,359328832.0,368575872.0,381704384.0,398659264.0,421056640.0,451169792.0,487485312.0,534692224.0,594779072.0,665747584.0,745009408.0,821899776.0,871090624.0,881420224.0,848834496.0,795297664.0,731920384.0,672404864.0,609599488.0,530066592.0,446739296.0,385653408.0,351861120.0,335770752.0,330212544.0,327438144.0,327920576.0
1998,127.24905395507812,327442752.0,327488384.0,327805376.0,328517312.0,329155456.0,330113024.0,331349440.0,332865600.0,334510912.0,336573632.0,339186976.0,342056448.0,345985280.0,351734464.0,359070240.0,368354112.0,381385280.0,398283232.0,419950240.0,449189632.0,485015296.0,529612032.0,586451520.0,657866880.0,739580800.0,822351360.0,880267776.0,895566208.0,866713600.0,812055040.0,744049152.0,677861248.0,606374080.0,527953984.0,449692128.0,390893440.0,354919296.0,337006848.0,330555872.0,327438144.0,327962688.0
1999,127.62335968017578,327442944.0,327488128.0,327803680.0,328506624.0,329131008.0,330009920.0,331131936.0,332652736.0,334526208.0,336556128.0,339031872.0,341933056.0,345669248.0,351613632.0,358978624.0,368558240.0,381243584.0,398004640.0,419235104.0,447404928.0,482726336.0,525761344.0,579963392.0,651208256.0,732913472.0,820256128.0,885747072.0,904953792.0,881552512.0,826638976.0,755850624.0,682189760.0,606061120.0,528520896.0,452646912.0,395646688.0,358016352.0,338791520.0,331070336.0,327438144.0,328019712.0
2000,128.08087158203125,327443008.0,327481120.0,327764384.0,328481216.0,329089920.0,329955712.0,331026400.0,332389376.0,334231328.0,336259936.0,338849344.0,342068544.0,345835648.0,351543040.0,358906944.0,368447680.0,381035008.0,397806016.0,418515136.0,445165536.0,479095328.0,521261600.0,574242688.0,642614272.0,724136640.0,813736192.0,886946816.0,912874240.0,895231936.0,843042304.0,769549632.0,689883904.0,608976192.0,529904736.0,455174336.0,400945632.0,362766912.0,341154560.0,331922208.0,327438144.0,328098048.0
2001,128.70571899414062,327443264.0,327481792.0,327725760.0,328427904.0,329040032.0,329906752.0,330841344.0,332010048.0,333600896.0,335952608.0,338637696.0,341693440.0,345416928.0,350997312.0,358459328.0,368212000.0,380458048.0,396538752.0,416873984.0,442033120.0,475169216.0,515710016.0,567851840.0,634668288.0,715602560.0,805628928.0,886130304.0,919112832.0,908163200.0,860541056.0,786373120.0,704348544.0,617187072.0,533932992.0,458580928.0,404800320.0,367047552.0,343320832.0,332954176.0,327438144.0,328191168.0
2002,129.36239624023438,327443680.0,327482560.0,327720320.0,328420512.0,329100576.0,329797696.0,330663488.0,331839104.0,333424832.0,335615040.0,338283040.0,341297120.0,344969696.0,350236544.0,357528320.0,367404224.0,379755456.0,395425344.0,415359872.0,440284672.0,471809920.0,511372672.0,561149312.0,626823936.0,705847680.0,796385024.0,880105344.0,923648384.0,921215488.0,879857536.0,803248320.0,719700544.0,628584576.0,541421248.0,464446080.0,410193472.0,372500800.0,346661056.0,334608000.0,327438144.0,328334592.0
2003,129.92776489257812,327444064.0,327482848.0,327733376.0,328460192.0,329124832.0,329756288.0,330548288.0,331692192.0,333161472.0,335285760.0,337692608.0,340901504.0,344724800.0,349573888.0,356791456.0,366472160.0,379301056.0,394694688.0,413951744.0,438427904.0,468956352.0,507132864.0,555249280.0,618132480.0,696406784.0,786395840.0,874987648.0,926742272.0,932929664.0,898607104.0,822743296.0,735608256.0,639011072.0,544362752.0,467036224.0,412742528.0,376237280.0,349581760.0,336567936.0,327438144.0,328488320.0
2004,130.40626525878906,327444480.0,327482624.0,327782592.0,328492192.0,329189280.0,329717728.0,330523264.0,331724864.0,333110976.0,334938880.0,337316544.0,340447552.0,344550080.0,349729536.0,356747744.0,365882560.0,378411008.0,393659136.0,413023360.0,437321152.0,466666048.0,503451648.0,549137280.0,609891648.0,686215296.0,775387712.0,866516800.0,926885888.0,942486912.0,914312320.0,843710848.0,750925376.0,650148992.0,548773312.0,470054432.0,415345152.0,379411296.0,352565248.0,338386752.0,327438144.0,328718208.0
2005,131.03233337402344,327445088.0,327487552.0,327797376.0,328524352.0,329181632.0,329670176.0,330540512.0,331525568.0,332884192.0,334875200.0,337318144.0,340270272.0,344222656.0,349678944.0,356760000.0,365771904.0,377211072.0,392281728.0,411731840.0,434808064.0,463463104.0,498566144.0,542270400.0,599387904.0,674399808.0,762218240.0,855947328.0,923666432.0,950899968.0,927049600.0,865500032.0,772005312.0,666209536.0,558587584.0,476562624.0,419404160.0,383915456.0,356321088.0,340997696.0,327438144.0,329257856.0
2006,131.76174926757812,327445376.0,327496640.0,327834688.0,328598112.0,329140288.0,329636992.0,330374208.0,331522592.0,332935264.0,334916864.0,337263040.0,340255424.0,343997760.0,349364416.0,356443584.0,365387712.0,376858560.0,391405184.0,409883040.0,431763936.0,458665024.0,493262464.0,534346464.0,587983360.0,658866944.0,745323008.0,840843840.0,918045632.0,956083584.0,940601536.0,884535296.0,797493120.0,684246528.0,574008960.0,486072000.0,426067808.0,389863872.0,362094144.0,344872832.0,327438144.0,330247296.0
2007,132.57496643066406,327445792.0,327503936.0,327848768.0,328624512.0,329179616.0,329619648.0,330308128.0,331422944.0,332867776.0,334819392.0,337143104.0,340024704.0,343672480.0,348834944.0,355923456.0,365018496.0,376274848.0,390097152.0,407831744.0,429231840.0,455157184.0,487850816.0,528606592.0,579300416.0,645660736.0,729871296.0,825851584.0,908735872.0,955625856.0,951193600.0,899630080.0,818376448.0,709285376.0,596938048.0,500451648.0,436299392.0,396996384.0,368310592.0,349172704.0,327438144.0,331766528.0
2008,133.2061767578125,327446272.0,327505792.0,327835616.0,328619456.0,329310016.0,329663360.0,330257728.0,331314944.0,332792576.0,334725440.0,337136064.0,340126752.0,343591296.0,348514560.0,355600896.0,364946144.0,375821408.0,389418816.0,406904320.0,427806720.0,452597248.0,484069056.0,522520896.0,571830528.0,635440256.0,717100160.0,811877120.0,899004800.0,954561536.0,957658880.0,913030528.0,836898368.0,731370368.0,616781184.0,512850752.0,443833728.0,401721536.0,372487936.0,353189216.0,327438144.0,333607360.0
2009,133.86488342285156,327446624.0,327500672.0,327796000.0,328572960.0,329385152.0,329728896.0,330308672.0,331246144.0,332747136.0,334533824.0,336934592.0,340029440.0,343479232.0,348537184.0,355288128.0,364440128.0,375144416.0,388786752.0,405705536.0,425988864.0,450466432.0,480260736.0,517400576.0,564905088.0,626912320.0,705784704.0,798910784.0,887621376.0,949036160.0,961498368.0,923808768.0,851549568.0,751195008.0,636074496.0,528507552.0,453456128.0,408219520.0,377112896.0,357243328.0,327438144.0,337025024.0
2010,134.438232421875,327446848.0,327491072.0,327741504.0,328530688.0,329462592.0,329868768.0,330516224.0,331484224.0,332820992.0,334644416.0,336905504.0,339883008.0,343429760.0,348561344.0,355374336.0,363654240.0,374486720.0,388066304.0,404843264.0,424405120.0,447748160.0,476506880.0,512538976.0,558527936.0,618502528.0,693882752.0,785090240.0,874959488.0,942721600.0,965743232.0,936806400.0,868680960.0,769689600.0,654085504.0,541816448.0,462379648.0,413193440.0,381257536.0,360232000.0,327438144.0,341102720.0
2011,135.02259826660156,327446912.0,327491008.0,327718560.0,328467776.0,329528000.0,330040768.0,330617344.0,331619264.0,332858880.0,334560960.0,336770976.0,339861184.0,343439744.0,348183776.0,354902464.0,363517312.0,374196352.0,387585888.0,404088608.0,423190080.0,445534208.0,473564352.0,508505984.0,551865600.0,609144576.0,680034944.0,767418880.0,858549504.0,931909888.0,965977344.0,947755712.0,883668544.0,792631104.0,672814208.0,555413568.0,472689344.0,418729600.0,385671616.0,362985728.0,327438144.0,346092864.0
2012,135.60067749023438,327447360.0,327490528.0,327700160.0,328422784.0,329470400.0,330255584.0,330962752.0,331821824.0,332992896.0,334644736.0,336781952.0,339620352.0,343290048.0,348042208.0,354432160.0,362847744.0,373522368.0,386792544.0,402913696.0,421372416.0,443169568.0,470644672.0,504012832.0,546074880.0,599815040.0,667597952.0,750550784.0,839130816.0,914744192.0,956083968.0,951396992.0,892081664.0,809348736.0,695662080.0,575112576.0,485443360.0,426228064.0,390738592.0,366547520.0,327438144.0,351308480.0
2013,135.79763793945312,327447616.0,327491392.0,327709248.0,328383328.0,329540032.0,330560832.0,331367936.0,332049632.0,333287360.0,334965952.0,337065344.0,339878272.0,343654400.0,348607936.0,355181024.0,363734464.0,374144224.0,387190144.0,402898688.0,421363072.0,442687744.0,469020800.0,501089952.0,540764288.0,592217984.0,657461568.0,736119552.0,822211968.0,896130432.0,946110080.0,951351680.0,896439424.0,815781760.0,710291328.0,588814272.0,495694176.0,432273888.0,394807392.0,370169760.0,327438144.0,356815168.0
2014,135.8897247314453,327448064.0,327497792.0,327725344.0,328468480.0,329814464.0,331002048.0,331737728.0,332424384.0,333752448.0,335617024.0,337957952.0,340966400.0,344788704.0,349814272.0,356045568.0,364433856.0,374890688.0,387375488.0,403203008.0,421068480.0,441735360.0,466543776.0,498512960.0,536964032.0,586492160.0,648323648.0,724855488.0,808728640.0,882825472.0,937085440.0,950498688.0,901776256.0,821956736.0,724067648.0,604720896.0,508809216.0,441214848.0,400150528.0,374275200.0,327438144.0,362269312.0
2015,135.8880615234375,327448128.0,327520512.0,327757376.0,328594624.0,330156256.0,331342208.0,332172032.0,332901248.0,334392384.0,336425888.0,338841568.0,341799776.0,345399744.0,350394432.0,356905312.0,365068960.0,375621056.0,388304096.0,404094912.0,421900800.0,442402816.0,466377984.0,497112000.0,534106240.0,581478784.0,639897536.0,712114112.0,796243072.0,873498240.0,929732096.0,949979136.0,911488768.0,834253696.0,737552128.0,625110464.0,523191200.0,448581184.0,402047744.0,375029952.0,327438144.0,362712288.0
2016,135.5671844482422,327448320.0,327532672.0,327778080.0,328840256.0,330518080.0,331547200.0,332609984.0,333369248.0,334940288.0,336838080.0,339446624.0,342374304.0,345744480.0,350785408.0,357593024.0,366024064.0,376578944.0,389100736.0,405084480.0,423265408.0,443898112.0,468133312.0,497215424.0,533066048.0,578023616.0,636143232.0,706961408.0,788935616.0,868569664.0,926143424.0,950713728.0,916913408.0,843189632.0,745964928.0,637709440.0,532620512.0,451788032.0,397838016.0,369087712.0,327438144.0,350310208.0
2017,135.49339294433594,327448576.0,327559776.0,327859872.0,328982912.0,330695488.0,332081344.0,333133216.0,333885312.0,335519808.0,337669184.0,340105024.0,342744704.0,346485312.0,351543488.0,358518464.0,366759488.0,377222336.0,389886080.0,405356992.0,422866912.0,443552384.0,466874240.0,495567232.0,530281408.0,574353280.0,630292608.0,698802560.0,780626432.0,858690240.0,915228544.0,942716032.0,917712960.0,848592384.0,753361792.0,650123456.0,546428672.0,460332640.0,402398432.0,371402048.0,327438144.0,351719296.0
2018,135.34042358398438,327447776.0,327578688.0,327849600.0,328911936.0,330832928.0,332639712.0,333835424.0,334648384.0,336207872.0,338374848.0,340828256.0,343759616.0,347532608.0,352930368.0,359341888.0,367541184.0,378100096.0,391119680.0,406458016.0,423644128.0,443273920.0,466738944.0,493828096.0,527570880.0,570037376.0,624958720.0,691575424.0,769084608.0,844424256.0,902525184.0,930060416.0,914113280.0,853719552.0,763195840.0,659939136.0,556644096.0,467167488.0,408264800.0,374310976.0,327438144.0,354309408.0
2019,135.1403045654297,327447616.0,327584576.0,327856704.0,328803680.0,330933952.0,333227488.0,334442752.0,335391872.0,336931712.0,339125344.0,341697376.0,344892736.0,349079008.0,354062528.0,360786048.0,369604256.0,379936288.0,392739968.0,407290112.0,424203904.0,443870080.0,465688064.0,491754624.0,524276800.0,566673728.0,618538624.0,683940032.0,758347072.0,832390400.0,891315584.0,919575936.0,909435520.0,855972800.0,770750144.0,669665408.0,566583360.0,473542688.0,414172512.0,378227808.0,327438144.0,357772352.0
2020,134.94883728027344,327448000.0,327608032.0,327866048.0,328692896.0,330959808.0,334023680.0,335578496.0,336454112.0,338118080.0,340211296.0,342957184.0,346354752.0,350680800.0,355818944.0,362551936.0,371203104.0,381129664.0,393414976.0,407611968.0,423955712.0,442787968.0,464662848.0,489716672.0,521213792.0,562533120.0,611356160.0,672569856.0,742773056.0,815059264.0,873581120.0,906916480.0,901541184.0,861216000.0,781051776.0,680657024.0,578323392.0,485219136.0,421422336.0,384770208.0,327438144.0,364940224.0
2021,134.79347229003906,327448992.0,327631360.0,327879936.0,328673408.0,331142752.0,335059744.0,336878272.0,337836288.0,339348064.0,341639936.0,344580160.0,348003968.0,351868032.0,357123392.0,363765152.0,372215936.0,382013568.0,393347168.0,407146176.0,423267968.0,441612256.0,463073536.0,487841088.0,518504064.0,556994816.0,603289856.0,659814784.0,726112512.0,796997504.0,855411840.0,893135872.0,895706752.0,864526720.0,791869824.0,693302272.0,591904768.0,497807424.0,431502912.0,392802496.0,327438144.0,375844608.0
2022,134.4917449951172,327449088.0,327648832.0,327935616.0,328770432.0,331724224.0,336180288.0,338184224.0,339176320.0,340627008.0,343150912.0,345849728.0,349001632.0,353155744.0,358572416.0,365229568.0,373244224.0,382568960.0,393974816.0,407402880.0,423176384.0,441305280.0,462121664.0,485734016.0,515431584.0,551762112.0,596212416.0,648084736.0,711204480.0,779489344.0,836875392.0,876138496.0,886608320.0,865463552.0,802739648.0,706237568.0,603229888.0,508598112.0,438752960.0,400296064.0,327438144.0,387206368.0
2023,133.8554229736328,327449024.0,327648448.0,328009472.0,328974208.0,332429920.0,337270656.0,339372000.0,340451264.0,342189760.0,344232576.0,346611648.0,350117696.0,354565504.0,360292288.0,367096704.0,374945472.0,384305536.0,395373952.0,408018624.0,423726880.0,442180224.0,462864640.0,487438496.0,516323392.0,550889984.0,592800000.0,643048768.0,703121856.0,762463104.0,813776384.0,851569280.0,866652032.0,852959616.0,806260352.0,717956608.0,616436928.0,517945856.0,445326144.0,404138720.0,327438144.0,392955552.0
2024,132.5783233642578,327452544.0,327636736.0,328074208.0,329245248.0,333329024.0,338204192.0,340150528.0,341500992.0,342730816.0,344535616.0,347352320.0,351156768.0,356108416.0,362413312.0,369397248.0,377264960.0,387075072.0,398573952.0,412061440.0,429155840.0,448494080.0,470848800.0,495802112.0,525148608.0,558450176.0,598695808.0,646279616.0,696065920.0,744078592.0,785404352.0,811111808.0,821508736.0,813066816.0,775113856.0,699917888.0,607751104.0,518820768.0,453176896.0,410017216.0,327438144.0,421384224.0
