epoch,step,train_loss_epoch,train_loss_step,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,train_rmse_epoch,train_rmse_step,val_loss_epoch,val_loss_step,val_mae_epoch,val_mae_step,val_r2_epoch,val_r2_step,val_rmse_epoch,val_rmse_step
,29,,,,,,,,,,3090.88037109375,,31.216567993164062,,0.5967273712158203,,55.59568405151367
,30,,,,,,,,,,2515.5634765625,,27.807621002197266,,0.5507431626319885,,50.155391693115234
,31,,,,,,,,,,2758.668212890625,,30.121644973754883,,0.5466450452804565,,52.52302169799805
,32,,,,,,,,,,2244.549072265625,,26.630647659301758,,0.6519821882247925,,47.376670837402344
,33,,,,,,,,,,2617.177734375,,28.420520782470703,,0.6422691345214844,,51.15835952758789
,34,,,,,,,,,,3899.68115234375,,35.210750579833984,,0.5272696614265442,,62.44742965698242
,35,,,,,,,,,,2269.17431640625,,25.2936954498291,,0.5808631777763367,,47.6358528137207
,36,,,,,,,,,,3392.049560546875,,32.28059387207031,,0.4609309434890747,,58.24130630493164
,37,,,,,,,,,,2243.6728515625,,27.669281005859375,,0.5665956735610962,,47.36742401123047
,38,,,,,,,,,,2751.987548828125,,30.259510040283203,,0.6368395090103149,,52.459388732910156
,39,,,,,,,,,,2409.386962890625,,26.259065628051758,,0.6533944010734558,,49.085506439208984
,40,,,,,,,,,,3038.200927734375,,36.55955123901367,,0.5297713875770569,,55.119876861572266
,41,,,,,,,,,,2465.148681640625,,29.434816360473633,,0.5745000243186951,,49.650264739990234
,42,,,,,,,,,,2474.7041015625,,26.917463302612305,,0.5783909559249878,,49.74639892578125
,43,,,,,,,,,,4239.59326171875,,38.85353088378906,,0.43361347913742065,,65.1121597290039
,44,,,,,,,,,,2749.9111328125,,29.468631744384766,,0.527957558631897,,52.43959426879883
,45,,,,,,,,,,2837.478759765625,,32.65243911743164,,0.617557168006897,,53.26799011230469
,46,,,,,,,,,,2338.236572265625,,28.18198585510254,,0.5983497500419617,,48.355316162109375
,47,,,,,,,,,,2618.4658203125,,32.801734924316406,,0.5470778942108154,,51.17094421386719
,48,,,,,,,,,,3233.719970703125,,37.094085693359375,,0.5483286380767822,,56.865806579589844
,49,,,,,,,,,,3136.53076171875,,37.4830322265625,,0.575700044631958,,56.004737854003906
,50,,,,,,,,,,2786.303466796875,,27.512943267822266,,0.5144989490509033,,52.78544616699219
,51,,,,,,,,,,2913.421875,,31.798526763916016,,0.6590989232063293,,53.97612380981445
,52,,,,,,,,,,3608.75537109375,,37.88279342651367,,0.43604451417922974,,60.07291793823242
,53,,,,,,,,,,2903.720703125,,30.58246421813965,,0.6154277920722961,,53.88618469238281
,54,,,,,,,,,,3151.904052734375,,33.026851654052734,,0.5964155793190002,,56.14181900024414
,55,,,,,,,,,,2306.548828125,,31.445110321044922,,0.6082398891448975,,48.02653884887695
,56,,,,,,,,,,2748.302490234375,,33.06588363647461,,0.519062876701355,,52.42425537109375
,57,,,,,,,,,,2788.915771484375,,29.95431137084961,,0.6103718280792236,,52.810184478759766
,58,,,,,,,,,,2949.337158203125,,32.08101272583008,,0.5184275507926941,,54.307804107666016
,59,,,,,,,,,,2138.95556640625,,28.51615333557129,,0.6558248996734619,,46.248844146728516
,60,,,,,,,,,,1890.716796875,,24.71747589111328,,0.6872208118438721,,43.48237228393555
,61,,,,,,,,,,2644.041748046875,,31.37136459350586,,0.6063636541366577,,51.42024612426758
,62,,,,,,,,,,2714.022216796875,,32.912567138671875,,0.5688449144363403,,52.09627914428711
,63,,,,,,,,,,2681.9814453125,,32.779075622558594,,0.594612717628479,,51.78784942626953
,64,,,,,,,,,,3520.177978515625,,35.86660385131836,,0.5462914705276489,,59.33108901977539
,65,,,,,,,,,,2037.038330078125,,26.372800827026367,,0.6788382530212402,,45.13356018066406
,66,,,,,,,,,,3130.661376953125,,34.08149337768555,,0.49690282344818115,,55.95231246948242
,67,,,,,,,,,,2840.701904296875,,31.285144805908203,,0.592560887336731,,53.29823684692383
,68,,,,,,,,,,2488.63916015625,,27.32302474975586,,0.5480983257293701,,49.886260986328125
,69,,,,,,,,,,2637.41259765625,,30.47796058654785,,0.546951174736023,,51.35574722290039
,70,,,,,,,,,,2552.6328125,,27.989173889160156,,0.6429905295372009,,50.52358627319336
,71,,,,,,,,,,2773.69580078125,,29.972383499145508,,0.6001240015029907,,52.665889739990234
,72,,,,,,,,,,4691.82470703125,,46.66374588012695,,0.4581381678581238,,68.49689483642578
,73,,,,,,,,,,3357.770263671875,,37.84830093383789,,0.48491036891937256,,57.94626998901367
,74,,,,,,,,,,2885.85498046875,,32.634674072265625,,0.5820127725601196,,53.72015380859375
,75,,,,,,,,,,2406.45751953125,,27.604917526245117,,0.6453415751457214,,49.05565643310547
,76,,,,,,,,,,4377.48486328125,,43.87521743774414,,0.4030125141143799,,66.16256713867188
,77,,,,,,,,,,2544.43603515625,,29.19263458251953,,0.6102660894393921,,50.44240188598633
,78,,,,,,,,,,2955.55859375,,32.697547912597656,,0.4992132782936096,,54.36505126953125
,79,,,,,,,,,,2587.911376953125,,29.397890090942383,,0.49305254220962524,,50.87152099609375
,80,,,,,,,,,,2869.1162109375,,35.71891403198242,,0.5290610790252686,,53.56413269042969
,81,,,,,,,,,,2929.6962890625,,32.08795928955078,,0.5586777925491333,,54.12666702270508
,82,,,,,,,,,,2481.933349609375,,29.43447494506836,,0.6292334794998169,,49.81900405883789
,83,,,,,,,,,,2445.348876953125,,29.20608139038086,,0.5671179890632629,,49.450469970703125
,84,,,,,,,,,,2019.0159912109375,,23.787250518798828,,0.656083881855011,,44.9334602355957
,85,,,,,,,,,,3103.88037109375,,36.050926208496094,,0.5353831052780151,,55.71247863769531
,86,,,,,,,,,,2628.2626953125,,29.315340042114258,,0.5951156616210938,,51.26658630371094
,87,,,,,,,,,,2839.185791015625,,32.605995178222656,,0.5998321771621704,,53.28401184082031
,88,,,,,,,,,,3256.660400390625,,34.700721740722656,,0.5316802263259888,,57.06715774536133
,89,,,,,,,,,,2086.377685546875,,24.33340835571289,,0.6207387447357178,,45.676883697509766
,90,,,,,,,,,,2342.946044921875,,26.43229103088379,,0.6124405264854431,,48.403987884521484
,91,,,,,,,,,,2727.058837890625,,25.658708572387695,,0.5076830983161926,,52.221248626708984
,92,,,,,,,,,,2579.51953125,,33.05703353881836,,0.6364257335662842,,50.788970947265625
,93,,,,,,,,,,3187.337158203125,,35.74052429199219,,0.5322076082229614,,56.45650863647461
,94,,,,,,,,,,2879.1337890625,,32.95720291137695,,0.6042729020118713,,53.657562255859375
,95,,,,,,,,,,2707.3720703125,,30.691120147705078,,0.5817675590515137,,52.03241729736328
,96,,,,,,,,,,2238.308349609375,,24.75349998474121,,0.606286883354187,,47.31076431274414
,97,,,,,,,,,,3004.05712890625,,32.72303009033203,,0.5780766010284424,,54.80928039550781
,98,,,,,,,,,,2989.866943359375,,34.838871002197266,,0.5776627063751221,,54.6796760559082
,99,,,,,,,,,,2852.537841796875,,32.172847747802734,,0.569624662399292,,53.409156799316406
,100,,,,,,,,,,2812.081298828125,,31.802637100219727,,0.5734971165657043,,53.0290641784668
,101,,,,,,,,,,2938.3837890625,,35.775962829589844,,0.5136945247650146,,54.20685958862305
,102,,,,,,,,,,2261.130126953125,,25.109909057617188,,0.5987653732299805,,47.55134201049805
,103,,,,,,,,,,2842.206298828125,,29.058513641357422,,0.5453258156776428,,53.312347412109375
,104,,,,,,,,,,1899.314453125,,24.247779846191406,,0.5699065327644348,,43.58112335205078
,105,,,,,,,,,,2878.114990234375,,30.606447219848633,,0.5448399782180786,,53.648067474365234
,106,,,,,,,,,,2888.98974609375,,33.20526123046875,,0.6308181285858154,,53.74932098388672
,107,,,,,,,,,,2757.17578125,,35.404151916503906,,0.5890288949012756,,52.50881576538086
,108,,,,,,,,,,2053.948486328125,,21.12418556213379,,0.525393009185791,,45.32050704956055
,109,,,,,,,,,,3289.810791015625,,35.82709503173828,,0.48684120178222656,,57.35687255859375
,110,,,,,,,,,,3458.3154296875,,38.02263641357422,,0.40312469005584717,,58.80744552612305
,111,,,,,,,,,,2898.646240234375,,35.063114166259766,,0.5888382792472839,,53.83907699584961
,112,,,,,,,,,,2685.779541015625,,34.83782196044922,,0.5910521745681763,,51.82450866699219
,113,,,,,,,,,,3159.381591796875,,34.00157165527344,,0.5465673804283142,,56.2083740234375
,114,,,,,,,,,,2114.86767578125,,25.40810775756836,,0.5298029184341431,,45.98768997192383
,115,,,,,,,,,,3426.461181640625,,30.634950637817383,,0.5818771719932556,,58.535980224609375
,116,,,,,,,,,,2580.758056640625,,31.114065170288086,,0.5776103138923645,,50.80116271972656
,117,,,,,,,,,,2650.088134765625,,29.729612350463867,,0.5966807007789612,,51.479007720947266
,118,,,,,,,,,,2440.4150390625,,28.569414138793945,,0.5855292081832886,,49.40055847167969
,119,,,,,,,,,,2841.7138671875,,32.47661209106445,,0.6087721586227417,,53.30772399902344
,120,,,,,,,,,,3667.068115234375,,35.282386779785156,,0.41593557596206665,,60.55632019042969
,121,,,,,,,,,,3305.758056640625,,34.435577392578125,,0.4993482828140259,,57.495723724365234
,122,,,,,,,,,,2319.756103515625,,27.363853454589844,,0.6701997518539429,,48.16384506225586
,123,,,,,,,,,,2788.51025390625,,27.808242797851562,,0.4894833564758301,,52.80634689331055
,124,,,,,,,,,,2128.651611328125,,26.572343826293945,,0.6560304164886475,,46.13731384277344
,125,,,,,,,,,,2417.04248046875,,29.77387046813965,,0.5951982736587524,,49.163429260253906
,126,,,,,,,,,,2205.373291015625,,25.010879516601562,,0.6592692136764526,,46.961402893066406
,127,,,,,,,,,,3805.594482421875,,42.51388931274414,,0.48898059129714966,,61.68949890136719
,128,,,,,,,,,,3065.7119140625,,34.780033111572266,,0.5479164123535156,,55.36886978149414
,129,,,,,,,,,,1831.7105712890625,,22.607463836669922,,0.7085556983947754,,42.79848861694336
,130,,,,,,,,,,2091.773193359375,,25.875526428222656,,0.6131460666656494,,45.73590850830078
,131,,,,,,,,,,3746.565673828125,,41.10663986206055,,0.5060036182403564,,61.20919418334961
,132,,,,,,,,,,2607.2412109375,,28.15169334411621,,0.5564853549003601,,51.061153411865234
,133,,,,,,,,,,2466.1025390625,,27.768512725830078,,0.658785343170166,,49.65987014770508
,134,,,,,,,,,,3307.32275390625,,34.359039306640625,,0.4843440055847168,,57.50933074951172
,135,,,,,,,,,,2872.48681640625,,34.46523666381836,,0.5153123736381531,,53.595584869384766
,136,,,,,,,,,,3463.18603515625,,37.858890533447266,,0.5725841522216797,,58.848838806152344
,137,,,,,,,,,,2279.8994140625,,29.603710174560547,,0.6240440607070923,,47.748291015625
,138,,,,,,,,,,3512.453857421875,,38.6519775390625,,0.6158943176269531,,59.265960693359375
,139,,,,,,,,,,2191.49560546875,,25.58700942993164,,0.6553106904029846,,46.813411712646484
,140,,,,,,,,,,2519.2548828125,,26.402881622314453,,0.5631972551345825,,50.19218063354492
,141,,,,,,,,,,2737.959228515625,,31.874496459960938,,0.5397087335586548,,52.32551193237305
,142,,,,,,,,,,2987.468017578125,,32.49577713012695,,0.5547666549682617,,54.65773391723633
,143,,,,,,,,,,3158.723876953125,,37.391456604003906,,0.5333867073059082,,56.2025260925293
,144,,,,,,,,,,4186.74072265625,,40.68561553955078,,0.4501033425331116,,64.70503234863281
,145,,,,,,,,,,2876.818115234375,,32.500030517578125,,0.5629715919494629,,53.63597869873047
,146,,,,,,,,,,3751.652587890625,,35.741329193115234,,0.48537135124206543,,61.250736236572266
,147,,,,,,,,,,2513.920654296875,,31.375125885009766,,0.6156045198440552,,50.139015197753906
,148,,,,,,,,,,4187.55078125,,41.36117172241211,,0.4689597487449646,,64.71128845214844
,149,,,,,,,,,,2688.276611328125,,29.962848663330078,,0.6320207118988037,,51.848594665527344
,150,,,,,,,,,,2394.5908203125,,27.575645446777344,,0.6307594776153564,,48.93455505371094
,151,,,,,,,,,,2804.577392578125,,32.44404602050781,,0.5639795064926147,,52.95825958251953
,152,,,,,,,,,,3340.6943359375,,33.07838821411133,,0.5422524213790894,,57.79874038696289
,153,,,,,,,,,,1923.6021728515625,,20.780868530273438,,0.6877695322036743,,43.858890533447266
0,461,,,,,,,,,2776.30712890625,,31.18181610107422,,0.5742816925048828,,52.43720245361328,
0,461,5493.607421875,,46.97320556640625,,0.17421607673168182,,71.19976043701172,,,,,,,,,
1,499,,2479.3232421875,,30.960472106933594,,0.6219395995140076,,49.79280471801758,,,,,,,,
1,549,,2015.9814453125,,29.44998550415039,,0.6350468397140503,,44.89968490600586,,,,,,,,
1,599,,2344.931396484375,,29.387102127075195,,0.6353375911712646,,48.42449188232422,,,,,,,,
1,649,,3390.073486328125,,38.53611373901367,,0.5109902620315552,,58.22433853149414,,,,,,,,
1,699,,2680.467529296875,,36.38774490356445,,0.6370570659637451,,51.773231506347656,,,,,,,,
1,749,,2840.5751953125,,33.48927307128906,,0.6515750885009766,,53.29704666137695,,,,,,,,
1,799,,3208.2392578125,,36.82012176513672,,0.5116902589797974,,56.641319274902344,,,,,,,,
1,849,,2211.480224609375,,30.396926879882812,,0.6514910459518433,,47.02638244628906,,,,,,,,
1,899,,2591.13037109375,,33.023536682128906,,0.6275439262390137,,50.90314483642578,,,,,,,,
,154,,,,,,,,,,2113.609130859375,,30.059173583984375,,0.6952319145202637,,45.97400665283203
,155,,,,,,,,,,1751.301513671875,,27.22833251953125,,0.687891960144043,,41.84855270385742
,156,,,,,,,,,,2026.7734375,,29.686800003051758,,0.6914931535720825,,45.01969909667969
,157,,,,,,,,,,2843.310791015625,,37.462135314941406,,0.6565892696380615,,53.32270431518555
,158,,,,,,,,,,2615.55419921875,,33.092525482177734,,0.5805166959762573,,51.14249038696289
,159,,,,,,,,,,2294.11279296875,,32.50338363647461,,0.6128063201904297,,47.89689636230469
,160,,,,,,,,,,1904.7681884765625,,28.06279754638672,,0.6491907835006714,,43.64365005493164
,161,,,,,,,,,,2639.109619140625,,33.8289794921875,,0.6880875825881958,,51.37226486206055
,162,,,,,,,,,,2894.487060546875,,39.385780334472656,,0.5615206956863403,,53.800437927246094
,163,,,,,,,,,,1958.5994873046875,,30.07647132873535,,0.5936068296432495,,44.256065368652344
,164,,,,,,,,,,1948.98876953125,,26.536334991455078,,0.6475739479064941,,44.14735412597656
,165,,,,,,,,,,2430.97412109375,,33.933265686035156,,0.6414569616317749,,49.304908752441406
,166,,,,,,,,,,2192.275634765625,,31.3496036529541,,0.6294625997543335,,46.821746826171875
,167,,,,,,,,,,2041.79736328125,,29.27216148376465,,0.6840988397598267,,45.18625259399414
,168,,,,,,,,,,1802.5909423828125,,25.490432739257812,,0.657940149307251,,42.456932067871094
,169,,,,,,,,,,2932.48828125,,38.23918914794922,,0.5867199301719666,,54.15245819091797
,170,,,,,,,,,,1536.7713623046875,,24.69043731689453,,0.714102566242218,,39.20167541503906
,171,,,,,,,,,,1780.3360595703125,,25.586137771606445,,0.7194658517837524,,42.194026947021484
,172,,,,,,,,,,1810.4154052734375,,28.332130432128906,,0.694043755531311,,42.54897689819336
,173,,,,,,,,,,2170.204833984375,,30.980436325073242,,0.6502532958984375,,46.58545684814453
,174,,,,,,,,,,1793.454833984375,,26.941390991210938,,0.713966429233551,,42.34920120239258
,175,,,,,,,,,,2428.52001953125,,32.78366470336914,,0.6194069385528564,,49.2800178527832
,176,,,,,,,,,,2076.009765625,,31.16790771484375,,0.6731168031692505,,45.56325149536133
,177,,,,,,,,,,3357.4951171875,,42.60928726196289,,0.5606980323791504,,57.94389343261719
,178,,,,,,,,,,2732.02294921875,,35.530086517333984,,0.6340418457984924,,52.26875686645508
,179,,,,,,,,,,2732.938720703125,,35.0412712097168,,0.6335693597793579,,52.27751541137695
,180,,,,,,,,,,1244.908203125,,21.10626792907715,,0.7041332721710205,,35.28325653076172
,181,,,,,,,,,,2652.424560546875,,35.92374801635742,,0.63634192943573,,51.50169372558594
,182,,,,,,,,,,1952.6729736328125,,30.303119659423828,,0.6700295209884644,,44.18906021118164
,183,,,,,,,,,,2621.505126953125,,31.755783081054688,,0.6579675674438477,,51.20063781738281
,184,,,,,,,,,,2040.4844970703125,,28.815673828125,,0.6355879306793213,,45.171722412109375
,185,,,,,,,,,,2279.850830078125,,31.826648712158203,,0.6253331303596497,,47.747779846191406
,186,,,,,,,,,,1903.617431640625,,28.463499069213867,,0.7048436999320984,,43.630462646484375
,187,,,,,,,,,,2056.074462890625,,28.111923217773438,,0.7189639210700989,,45.343955993652344
,188,,,,,,,,,,3249.741943359375,,36.18319320678711,,0.6060571670532227,,57.006507873535156
,189,,,,,,,,,,1924.4229736328125,,28.045658111572266,,0.64454185962677,,43.86824417114258
,190,,,,,,,,,,2731.68896484375,,33.99189376831055,,0.5658763647079468,,52.265560150146484
,191,,,,,,,,,,2058.895751953125,,30.327476501464844,,0.6022886037826538,,45.375057220458984
,192,,,,,,,,,,2521.50390625,,32.74400329589844,,0.6672548055648804,,50.214576721191406
,193,,,,,,,,,,2306.8671875,,29.848426818847656,,0.668142557144165,,48.02985382080078
,194,,,,,,,,,,2505.19482421875,,36.453880310058594,,0.6122658252716064,,50.051918029785156
,195,,,,,,,,,,2284.980224609375,,31.752079010009766,,0.6055982112884521,,47.80146789550781
,196,,,,,,,,,,2088.35498046875,,28.809295654296875,,0.6442122459411621,,45.698524475097656
,197,,,,,,,,,,3005.254638671875,,37.13369369506836,,0.5985143780708313,,54.8202018737793
,198,,,,,,,,,,2059.802978515625,,29.26210594177246,,0.6464196443557739,,45.38505172729492
,199,,,,,,,,,,2437.57470703125,,33.255191802978516,,0.6714572906494141,,49.37179946899414
,200,,,,,,,,,,1975.370361328125,,29.541650772094727,,0.6606810092926025,,44.44513702392578
,201,,,,,,,,,,2126.45654296875,,31.83793067932129,,0.6321818232536316,,46.11351776123047
,202,,,,,,,,,,2643.076171875,,36.02229690551758,,0.6308271288871765,,51.410858154296875
,203,,,,,,,,,,2763.463134765625,,37.353981018066406,,0.6261674761772156,,52.56864929199219
,204,,,,,,,,,,2183.440673828125,,29.558082580566406,,0.6195451021194458,,46.72730255126953
,205,,,,,,,,,,2491.8046875,,33.096290588378906,,0.7084325551986694,,49.9179801940918
,206,,,,,,,,,,3032.122314453125,,38.47459030151367,,0.5261573791503906,,55.0647087097168
,207,,,,,,,,,,2327.569580078125,,31.16284942626953,,0.6917339563369751,,48.24489212036133
,208,,,,,,,,,,2938.73583984375,,36.882930755615234,,0.6237106323242188,,54.21010971069336
,209,,,,,,,,,,2025.2080078125,,31.134815216064453,,0.6560247540473938,,45.0023078918457
,210,,,,,,,,,,2679.93896484375,,37.40215301513672,,0.5310261249542236,,51.768123626708984
,211,,,,,,,,,,2199.66259765625,,29.965375900268555,,0.6926939487457275,,46.90056228637695
,212,,,,,,,,,,2346.887451171875,,31.25358009338379,,0.6167964935302734,,48.44468307495117
,213,,,,,,,,,,1850.1312255859375,,29.51607894897461,,0.7022990584373474,,43.013153076171875
,214,,,,,,,,,,1786.2659912109375,,28.03655242919922,,0.7044999599456787,,42.26424026489258
,215,,,,,,,,,,2415.4208984375,,33.80035400390625,,0.6403999924659729,,49.14693069458008
,216,,,,,,,,,,2396.07373046875,,33.5373420715332,,0.6193548440933228,,48.94970703125
,217,,,,,,,,,,2404.868896484375,,33.690486907958984,,0.6364988684654236,,49.03946304321289
,218,,,,,,,,,,2610.01123046875,,34.43483352661133,,0.6636010408401489,,51.08827209472656
,219,,,,,,,,,,1970.7835693359375,,28.954750061035156,,0.6892840266227722,,44.39350891113281
,220,,,,,,,,,,2395.665771484375,,33.48081588745117,,0.6150165796279907,,48.94553756713867
,221,,,,,,,,,,1928.238037109375,,28.9244441986084,,0.7234346866607666,,43.91170883178711
,222,,,,,,,,,,2177.970458984375,,30.655698776245117,,0.6045113801956177,,46.66873550415039
,223,,,,,,,,,,2220.857177734375,,31.60383415222168,,0.6185060739517212,,47.125972747802734
,224,,,,,,,,,,2155.58984375,,30.326644897460938,,0.6985206604003906,,46.42832565307617
,225,,,,,,,,,,2354.636962890625,,32.332401275634766,,0.6605385541915894,,48.524600982666016
,226,,,,,,,,,,3884.47314453125,,45.92476272583008,,0.5513796806335449,,62.32554244995117
,227,,,,,,,,,,2898.88720703125,,38.6324577331543,,0.5553040504455566,,53.84131622314453
,228,,,,,,,,,,2471.647705078125,,33.95261764526367,,0.642006516456604,,49.715667724609375
,229,,,,,,,,,,2116.923828125,,30.147750854492188,,0.688012421131134,,46.01004409790039
,230,,,,,,,,,,3443.3740234375,,42.87020492553711,,0.5304036140441895,,58.68027114868164
,231,,,,,,,,,,2564.772705078125,,32.73677062988281,,0.6071511507034302,,50.643585205078125
,232,,,,,,,,,,2343.6787109375,,32.49244689941406,,0.6028895378112793,,48.411556243896484
,233,,,,,,,,,,2010.498046875,,29.737096786499023,,0.606162428855896,,44.83857727050781
,234,,,,,,,,,,2616.71630859375,,36.36114501953125,,0.5704901814460754,,51.15385055541992
,235,,,,,,,,,,2340.212158203125,,31.60811424255371,,0.6474761962890625,,48.37574005126953
,236,,,,,,,,,,2087.34521484375,,30.182571411132812,,0.6881794929504395,,45.687477111816406
,237,,,,,,,,,,1934.895751953125,,29.778717041015625,,0.6574797630310059,,43.987449645996094
,238,,,,,,,,,,1906.1427001953125,,26.446218490600586,,0.6753105521202087,,43.659393310546875
,239,,,,,,,,,,2853.97705078125,,37.536556243896484,,0.5727909207344055,,53.42262268066406
,240,,,,,,,,,,2288.429931640625,,32.219173431396484,,0.6474669575691223,,47.8375358581543
,241,,,,,,,,,,2331.54833984375,,33.26361083984375,,0.671380877494812,,48.286109924316406
,242,,,,,,,,,,2631.8505859375,,35.415740966796875,,0.6215301752090454,,51.30156326293945
,243,,,,,,,,,,1796.3067626953125,,26.460887908935547,,0.673467755317688,,42.38285827636719
,244,,,,,,,,,,1947.008544921875,,28.665081024169922,,0.6779347062110901,,44.12491989135742
,245,,,,,,,,,,1928.5831298828125,,25.357324600219727,,0.6518322229385376,,43.9156379699707
,246,,,,,,,,,,2150.76123046875,,32.066131591796875,,0.696857750415802,,46.37630081176758
,247,,,,,,,,,,2481.1689453125,,34.42179489135742,,0.6358489990234375,,49.81133270263672
,248,,,,,,,,,,2447.697998046875,,32.601993560791016,,0.6635723114013672,,49.47421646118164
,249,,,,,,,,,,2514.857177734375,,34.70631408691406,,0.6115070581436157,,50.148353576660156
,250,,,,,,,,,,1702.398193359375,,25.3054256439209,,0.700552225112915,,41.260128021240234
,251,,,,,,,,,,2376.085205078125,,31.965795516967773,,0.6662759780883789,,48.7451057434082
,252,,,,,,,,,,2428.489013671875,,34.38302993774414,,0.6569607853889465,,49.279701232910156
,253,,,,,,,,,,2352.9052734375,,32.4527473449707,,0.6450064778327942,,48.50675582885742
,254,,,,,,,,,,2257.346435546875,,31.647254943847656,,0.6576326489448547,,47.51154327392578
,255,,,,,,,,,,2745.79345703125,,38.054222106933594,,0.5455684065818787,,52.40031814575195
,256,,,,,,,,,,1848.5081787109375,,26.228206634521484,,0.6719846725463867,,42.99428176879883
,257,,,,,,,,,,2420.2783203125,,31.891870498657227,,0.6128225922584534,,49.19632339477539
,258,,,,,,,,,,1858.883544921875,,28.16581916809082,,0.5790619850158691,,43.11477279663086
,259,,,,,,,,,,2017.8797607421875,,28.603504180908203,,0.6808820962905884,,44.92081832885742
,260,,,,,,,,,,2458.005126953125,,33.56234359741211,,0.6858932971954346,,49.57827377319336
,261,,,,,,,,,,2625.715576171875,,37.19920349121094,,0.6086236834526062,,51.241737365722656
,262,,,,,,,,,,1964.8099365234375,,26.285173416137695,,0.5459903478622437,,44.326175689697266
,263,,,,,,,,,,2633.53564453125,,35.82382583618164,,0.589209794998169,,51.31798553466797
,264,,,,,,,,,,2746.378173828125,,37.33713150024414,,0.5259988903999329,,52.40589904785156
,265,,,,,,,,,,2333.8984375,,33.765472412109375,,0.6689455509185791,,48.31044006347656
