epoch,step,train_accuracy_macro_2_epoch,train_accuracy_macro_2_step,train_accuracy_macro_3_epoch,train_accuracy_macro_3_step,train_accuracy_macro_4_epoch,train_accuracy_macro_4_step,train_accuracy_macro_5_epoch,train_accuracy_macro_5_step,train_accuracy_macro_epoch,train_accuracy_macro_step,train_accuracy_micro_2_epoch,train_accuracy_micro_2_step,train_accuracy_micro_3_epoch,train_accuracy_micro_3_step,train_accuracy_micro_4_epoch,train_accuracy_micro_4_step,train_accuracy_micro_5_epoch,train_accuracy_micro_5_step,train_accuracy_micro_epoch,train_accuracy_micro_step,train_f1_macro,train_f1_micro,train_loss_epoch,train_loss_step,val_accuracy_macro_2_epoch,val_accuracy_macro_2_step,val_accuracy_macro_3_epoch,val_accuracy_macro_3_step,val_accuracy_macro_4_epoch,val_accuracy_macro_4_step,val_accuracy_macro_5_epoch,val_accuracy_macro_5_step,val_accuracy_macro_epoch,val_accuracy_macro_step,val_accuracy_micro_2_epoch,val_accuracy_micro_2_step,val_accuracy_micro_3_epoch,val_accuracy_micro_3_step,val_accuracy_micro_4_epoch,val_accuracy_micro_4_step,val_accuracy_micro_5_epoch,val_accuracy_micro_5_step,val_accuracy_micro_epoch,val_accuracy_micro_step,val_f1_macro,val_f1_micro,val_loss_epoch,val_loss_step
,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.5089254975318909,,0.6888440847396851,,0.8221468329429626,,0.8690435290336609,,0.2500443458557129,,0.8296947479248047,,0.9202253222465515,,0.9696898460388184,,0.9871476888656616,,0.6804835796356201,,,,0.834243893623352
,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.3999982178211212,,0.5303050875663757,,0.6682045459747314,,0.7217481732368469,,0.26657402515411377,,0.9025915265083313,,0.9536698460578918,,0.9799309372901917,,0.9887892007827759,,0.7716490030288696,,,,0.6741177439689636
,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.5304527282714844,,0.6298010349273682,,0.7664387226104736,,0.8811169862747192,,0.26263144612312317,,0.9066683053970337,,0.9534404873847961,,0.9772414565086365,,0.991517186164856,,0.7547318935394287,,,,0.6129398941993713
,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.5731856226921082,,0.7163294553756714,,0.8113234043121338,,0.8777477741241455,,0.2765667736530304,,0.8655706644058228,,0.9332588911056519,,0.9670489430427551,,0.985360324382782,,0.706846296787262,,,,0.767135500907898
,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.4122942388057709,,0.5535886883735657,,0.6743590235710144,,0.7520477771759033,,0.20469984412193298,,0.8267867565155029,,0.8888673782348633,,0.940382182598114,,0.9688940048217773,,0.6610780954360962,,,,0.926328718662262
,6,,,,,,,,,,,,,,,,,,,,,,,,,,0.49676573276519775,,0.6369421482086182,,0.6942436695098877,,0.8616836667060852,,0.29638558626174927,,0.8782259225845337,,0.9373121857643127,,0.9616788029670715,,0.9866940379142761,,0.7213194370269775,,,,0.7706912159919739
,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.48530295491218567,,0.659942626953125,,0.7844275236129761,,0.8222293853759766,,0.26919323205947876,,0.7950420379638672,,0.8988330364227295,,0.958964467048645,,0.9790167212486267,,0.6180701851844788,,,,0.9715251326560974
,8,,,,,,,,,,,,,,,,,,,,,,,,,,0.3451097011566162,,0.4767364263534546,,0.608343243598938,,0.6929609775543213,,0.2060151994228363,,0.7959710955619812,,0.8730764389038086,,0.9216051697731018,,0.9677966237068176,,0.6322550177574158,,,,0.9883269667625427
,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.489447683095932,,0.6521819829940796,,0.7814702987670898,,0.869990348815918,,0.27021539211273193,,0.9104385375976562,,0.9604021906852722,,0.980876088142395,,0.9904391765594482,,0.7873706221580505,,,,0.5937417149543762
,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.5224415063858032,,0.6918847560882568,,0.7559992074966431,,0.811203122138977,,0.24316708743572235,,0.8725911974906921,,0.9381177425384521,,0.9615432620048523,,0.980156660079956,,0.6790567636489868,,,,0.8340200185775757
,11,,,,,,,,,,,,,,,,,,,,,,,,,,0.42433422803878784,,0.5543190240859985,,0.6329056620597839,,0.7593801021575928,,0.2507394254207611,,0.8435357809066772,,0.9160289168357849,,0.955878496170044,,0.9725959300994873,,0.6922126412391663,,,,0.8472269177436829
,12,,,,,,,,,,,,,,,,,,,,,,,,,,0.432491660118103,,0.6168647408485413,,0.7801663875579834,,0.8812048435211182,,0.24384517967700958,,0.8162922859191895,,0.8961248993873596,,0.9377808570861816,,0.9593943357467651,,0.691034197807312,,,,0.8857581615447998
,13,,,,,,,,,,,,,,,,,,,,,,,,,,0.44639042019844055,,0.5651299953460693,,0.6881911158561707,,0.7521957159042358,,0.25872451066970825,,0.8180879354476929,,0.9066900014877319,,0.9610691666603088,,0.9767536520957947,,0.6534199118614197,,,,0.9916629791259766
,14,,,,,,,,,,,,,,,,,,,,,,,,,,0.47277843952178955,,0.5890005230903625,,0.7148027420043945,,0.8319486975669861,,0.2647532820701599,,0.8644028306007385,,0.9341883659362793,,0.977518618106842,,0.9918407797813416,,0.6940865516662598,,,,0.7712087631225586
,15,,,,,,,,,,,,,,,,,,,,,,,,,,0.4091053903102875,,0.5731853246688843,,0.6958408355712891,,0.7222340106964111,,0.23915988206863403,,0.8813539147377014,,0.9426292181015015,,0.9741076231002808,,0.9854080677032471,,0.6961639523506165,,,,0.8304412364959717
,16,,,,,,,,,,,,,,,,,,,,,,,,,,0.4507223963737488,,0.5615808963775635,,0.723286509513855,,0.8521867990493774,,0.27065661549568176,,0.8190907835960388,,0.8824488520622253,,0.9435864686965942,,0.9787365794181824,,0.6197679042816162,,,,1.0142016410827637
,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.43473750352859497,,0.5799405574798584,,0.735297679901123,,0.853330135345459,,0.23859646916389465,,0.816577672958374,,0.9069958329200745,,0.9597492218017578,,0.9810119271278381,,0.6588636636734009,,,,0.933790922164917
,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.4731329381465912,,0.5649478435516357,,0.6450628638267517,,0.774644136428833,,0.27138227224349976,,0.888074517250061,,0.933320939540863,,0.9631839990615845,,0.977399468421936,,0.7405763864517212,,,,0.720452070236206
,19,,,,,,,,,,,,,,,,,,,,,,,,,,0.5293717384338379,,0.6717337965965271,,0.7811170220375061,,0.9491835832595825,,0.297342985868454,,0.8370277881622314,,0.9161237478256226,,0.9529036283493042,,0.9803802371025085,,0.6638516187667847,,,,0.9426731467247009
,20,,,,,,,,,,,,,,,,,,,,,,,,,,0.5922800302505493,,0.7289735078811646,,0.7918177247047424,,0.8342808485031128,,0.35099735856056213,,0.8028383255004883,,0.8973275423049927,,0.9445338249206543,,0.9765419960021973,,0.6111465096473694,,,,1.082898736000061
,21,,,,,,,,,,,,,,,,,,,,,,,,,,0.41101670265197754,,0.5564666986465454,,0.6461489200592041,,0.7329461574554443,,0.23502546548843384,,0.7926550507545471,,0.8792988061904907,,0.9475979208946228,,0.9729135632514954,,0.6042903065681458,,,,1.0466126203536987
,22,,,,,,,,,,,,,,,,,,,,,,,,,,0.47968336939811707,,0.6004371643066406,,0.7177114486694336,,0.8389753699302673,,0.24103935062885284,,0.8503791689872742,,0.9199621081352234,,0.9620614051818848,,0.980745792388916,,0.6538471579551697,,,,0.8939464688301086
,23,,,,,,,,,,,,,,,,,,,,,,,,,,0.37709879875183105,,0.4983527362346649,,0.5849620699882507,,0.6349799633026123,,0.2233162373304367,,0.810287594795227,,0.8863287568092346,,0.9473346471786499,,0.970150887966156,,0.6421432495117188,,,,0.9564257264137268
,24,,,,,,,,,,,,,,,,,,,,,,,,,,0.4512011408805847,,0.5971779823303223,,0.6558318138122559,,0.8099403977394104,,0.25558575987815857,,0.8932898044586182,,0.9536921381950378,,0.975879430770874,,0.9901811480522156,,0.7512283325195312,,,,0.661224901676178
,25,,,,,,,,,,,,,,,,,,,,,,,,,,0.48041191697120667,,0.6127261519432068,,0.7239976525306702,,0.7901391983032227,,0.27974292635917664,,0.816433310508728,,0.9041900038719177,,0.97121262550354,,0.9885714054107666,,0.6026377081871033,,,,0.949773907661438
,26,,,,,,,,,,,,,,,,,,,,,,,,,,0.5445493459701538,,0.70905601978302,,0.910857081413269,,0.9752023816108704,,0.3177453875541687,,0.898888111114502,,0.9466241598129272,,0.9789101481437683,,0.9930428266525269,,0.7550126910209656,,,,0.628273606300354
,27,,,,,,,,,,,,,,,,,,,,,,,,,,0.5004642009735107,,0.6471796035766602,,0.8236409425735474,,0.9773371815681458,,0.28161007165908813,,0.8872123956680298,,0.9384663701057434,,0.9700456857681274,,0.9883878231048584,,0.7340095639228821,,,,0.7262183427810669
,28,,,,,,,,,,,,,,,,,,,,,,,,,,0.507036030292511,,0.6373156309127808,,0.7757531404495239,,0.8533116579055786,,0.27091389894485474,,0.8548014760017395,,0.9071955680847168,,0.9583935141563416,,0.9860583543777466,,0.7178003787994385,,,,0.754941463470459
,29,,,,,,,,,,,,,,,,,,,,,,,,,,0.39534980058670044,,0.502744197845459,,0.60671466588974,,0.741441011428833,,0.24590037763118744,,0.8406059145927429,,0.9228834509849548,,0.9675319790840149,,0.9839888215065002,,0.6957846879959106,,,,0.9178107380867004
,30,,,,,,,,,,,,,,,,,,,,,,,,,,0.37511134147644043,,0.5134856700897217,,0.6265770196914673,,0.7188796401023865,,0.2511560618877411,,0.8762331604957581,,0.9374104142189026,,0.9650744199752808,,0.9855682849884033,,0.7519163489341736,,,,0.7404525279998779
,31,,,,,,,,,,,,,,,,,,,,,,,,,,0.47424793243408203,,0.6396898031234741,,0.7476600408554077,,0.8781362175941467,,0.24908986687660217,,0.8272112011909485,,0.9174370169639587,,0.9620961546897888,,0.9825088381767273,,0.6684516668319702,,,,0.9156862497329712
,32,,,,,,,,,,,,,,,,,,,,,,,,,,0.584281861782074,,0.7129193544387817,,0.8231605291366577,,0.9552196860313416,,0.2723516821861267,,0.8452531695365906,,0.9066852927207947,,0.9550135135650635,,0.9850673675537109,,0.6847233772277832,,,,0.8734275698661804
,33,,,,,,,,,,,,,,,,,,,,,,,,,,0.3859529495239258,,0.5873878598213196,,0.6989110708236694,,0.7933255434036255,,0.23469680547714233,,0.8318549990653992,,0.9175108671188354,,0.9618143439292908,,0.9811609387397766,,0.6657260060310364,,,,0.8912080526351929
,34,,,,,,,,,,,,,,,,,,,,,,,,,,0.4465712904930115,,0.6325392127037048,,0.7354607582092285,,0.79466712474823,,0.23248714208602905,,0.8157395720481873,,0.8947361707687378,,0.9428660869598389,,0.9617071151733398,,0.6307392120361328,,,,1.021670937538147
,35,,,,,,,,,,,,,,,,,,,,,,,,,,0.3627013564109802,,0.476642370223999,,0.5940744876861572,,0.7424204349517822,,0.19972127676010132,,0.8323606252670288,,0.905177116394043,,0.953200101852417,,0.985152006149292,,0.6239961981773376,,,,0.9682437777519226
,36,,,,,,,,,,,,,,,,,,,,,,,,,,0.5607531666755676,,0.7079603672027588,,0.800079345703125,,0.9411569833755493,,0.27192604541778564,,0.8972114324569702,,0.9503312706947327,,0.9792760610580444,,0.9939367175102234,,0.6818366050720215,,,,0.7833425402641296
,37,,,,,,,,,,,,,,,,,,,,,,,,,,0.49251413345336914,,0.635637640953064,,0.7094560861587524,,0.8684705495834351,,0.316281795501709,,0.8567229509353638,,0.9279312491416931,,0.9662898182868958,,0.9861053228378296,,0.7091900110244751,,,,0.7701351046562195
,38,,,,,,,,,,,,,,,,,,,,,,,,,,0.45095813274383545,,0.5739936828613281,,0.6943153738975525,,0.8164843916893005,,0.25210878252983093,,0.8857209086418152,,0.940047025680542,,0.9710285663604736,,0.9885758757591248,,0.7454106211662292,,,,0.7200419902801514
,39,,,,,,,,,,,,,,,,,,,,,,,,,,0.4988363981246948,,0.6845320463180542,,0.8091840744018555,,0.9252475500106812,,0.326462060213089,,0.8793652057647705,,0.941396951675415,,0.9714234471321106,,0.9905742406845093,,0.7434295415878296,,,,0.7110244035720825
,40,,,,,,,,,,,,,,,,,,,,,,,,,,0.3455362319946289,,0.5139820575714111,,0.6354475021362305,,0.7989342212677002,,0.2161233127117157,,0.8827384114265442,,0.93678879737854,,0.9746441841125488,,0.989876389503479,,0.7615663409233093,,,,0.7015740275382996
,41,,,,,,,,,,,,,,,,,,,,,,,,,,0.5317193269729614,,0.656556248664856,,0.8131624460220337,,0.9239569902420044,,0.2728155553340912,,0.8740003108978271,,0.9248984456062317,,0.9582000374794006,,0.9837031960487366,,0.7184240818023682,,,,0.7641987204551697
,42,,,,,,,,,,,,,,,,,,,,,,,,,,0.5286898612976074,,0.6647982001304626,,0.7299950122833252,,0.824774444103241,,0.2398754358291626,,0.7692301273345947,,0.8697418570518494,,0.9287482500076294,,0.9820148348808289,,0.5440372228622437,,,,1.1493499279022217
,43,,,,,,,,,,,,,,,,,,,,,,,,,,0.5126926302909851,,0.6097936630249023,,0.6901609897613525,,0.9194768071174622,,0.26685118675231934,,0.8559106588363647,,0.9295405149459839,,0.9719517827033997,,0.9885653257369995,,0.6573637127876282,,,,0.835874617099762
,44,,,,,,,,,,,,,,,,,,,,,,,,,,0.40464693307876587,,0.5095804333686829,,0.6064286231994629,,0.7559860944747925,,0.2599935829639435,,0.9040899276733398,,0.9520776271820068,,0.9852674007415771,,0.9954769611358643,,0.7669908404350281,,,,0.6326806545257568
,45,,,,,,,,,,,,,,,,,,,,,,,,,,0.41431352496147156,,0.6252073049545288,,0.7468816041946411,,0.8193016648292542,,0.2545129656791687,,0.870809018611908,,0.9312090277671814,,0.9596603512763977,,0.9812899231910706,,0.7685487866401672,,,,0.7211418151855469
,46,,,,,,,,,,,,,,,,,,,,,,,,,,0.45509767532348633,,0.5635613203048706,,0.6831501126289368,,0.7394242286682129,,0.24684344232082367,,0.8974084854125977,,0.942068338394165,,0.9737454652786255,,0.9873636960983276,,0.7697328329086304,,,,0.6823817491531372
,47,,,,,,,,,,,,,,,,,,,,,,,,,,0.43963977694511414,,0.602401614189148,,0.7034929394721985,,0.7809000015258789,,0.2667088806629181,,0.8609625697135925,,0.9351470470428467,,0.9739328026771545,,0.9903234243392944,,0.7050187587738037,,,,0.7965319156646729
,48,,,,,,,,,,,,,,,,,,,,,,,,,,0.4589059352874756,,0.5598368644714355,,0.7734092473983765,,0.9276391267776489,,0.27866148948669434,,0.8896020650863647,,0.9323482513427734,,0.9569557905197144,,0.9840489625930786,,0.7212459444999695,,,,0.791115403175354
,49,,,,,,,,,,,,,,,,,,,,,,,,,,0.47395801544189453,,0.7156778573989868,,0.8369666934013367,,0.94645094871521,,0.23317208886146545,,0.9004401564598083,,0.9552198052406311,,0.9864481687545776,,0.9963964223861694,,0.749947190284729,,,,0.7078665494918823
,50,,,,,,,,,,,,,,,,,,,,,,,,,,0.4131743311882019,,0.5372631549835205,,0.6873388290405273,,0.7726385593414307,,0.24881574511528015,,0.8065084218978882,,0.8932040333747864,,0.9600093364715576,,0.9833002090454102,,0.6537357568740845,,,,0.9511206150054932
,51,,,,,,,,,,,,,,,,,,,,,,,,,,0.42741256952285767,,0.5242630243301392,,0.6642965078353882,,0.7607234716415405,,0.22515147924423218,,0.8770642280578613,,0.9228041172027588,,0.9584594964981079,,0.9782386422157288,,0.6809625625610352,,,,0.87424236536026
,52,,,,,,,,,,,,,,,,,,,,,,,,,,0.5138580799102783,,0.6869975328445435,,0.7733638286590576,,0.9515726566314697,,0.3299739360809326,,0.920636773109436,,0.9562826156616211,,0.9811505079269409,,0.9960007071495056,,0.7983649969100952,,,,0.5774056911468506
,53,,,,,,,,,,,,,,,,,,,,,,,,,,0.47416555881500244,,0.7157534956932068,,0.8093454837799072,,0.8504192233085632,,0.2823094427585602,,0.908257246017456,,0.9631950855255127,,0.9851851463317871,,0.9961743950843811,,0.7808015942573547,,,,0.604981541633606
,54,,,,,,,,,,,,,,,,,,,,,,,,,,0.3977634906768799,,0.5348121523857117,,0.6729130744934082,,0.7216306924819946,,0.23193272948265076,,0.8208618760108948,,0.9073116779327393,,0.9562715291976929,,0.9729018211364746,,0.6473357677459717,,,,0.9489370584487915
,55,,,,,,,,,,,,,,,,,,,,,,,,,,0.42938628792762756,,0.5524247884750366,,0.7002800703048706,,0.819288969039917,,0.22385430335998535,,0.8277332782745361,,0.8834516406059265,,0.9473997354507446,,0.9797660708427429,,0.6696549654006958,,,,0.8912317156791687
,56,,,,,,,,,,,,,,,,,,,,,,,,,,0.42995840311050415,,0.6145151853561401,,0.7710232734680176,,0.9132696986198425,,0.2712463438510895,,0.8963865637779236,,0.9556933045387268,,0.9786502122879028,,0.9917771220207214,,0.7356067299842834,,,,0.7316245436668396
,57,,,,,,,,,,,,,,,,,,,,,,,,,,0.4732299745082855,,0.6106383800506592,,0.7144650816917419,,0.7860904335975647,,0.21531227231025696,,0.8050376176834106,,0.884466826915741,,0.9359769821166992,,0.9675459861755371,,0.6158146262168884,,,,0.9661990404129028
,58,,,,,,,,,,,,,,,,,,,,,,,,,,0.5354457497596741,,0.6215066909790039,,0.6823753118515015,,0.823381781578064,,0.2739497423171997,,0.8381894826889038,,0.9039585590362549,,0.9536888599395752,,0.9778532981872559,,0.6640787124633789,,,,0.8725773692131042
,59,,,,,,,,,,,,,,,,,,,,,,,,,,0.47583895921707153,,0.5853480100631714,,0.6646310091018677,,0.7435648441314697,,0.23630103468894958,,0.8066709637641907,,0.8950516581535339,,0.9501046538352966,,0.9891873002052307,,0.5848058462142944,,,,1.0590983629226685
,60,,,,,,,,,,,,,,,,,,,,,,,,,,0.42209768295288086,,0.5578436851501465,,0.6562352180480957,,0.7463607788085938,,0.2271430641412735,,0.8375434279441833,,0.910896360874176,,0.9622446298599243,,0.9884690046310425,,0.6214969754219055,,,,0.9592182040214539
,61,,,,,,,,,,,,,,,,,,,,,,,,,,0.4643995761871338,,0.6068103313446045,,0.7850510478019714,,0.8479453325271606,,0.26605337858200073,,0.87837153673172,,0.9455398321151733,,0.9785428047180176,,0.9919546842575073,,0.7235448956489563,,,,0.7039886116981506
,62,,,,,,,,,,,,,,,,,,,,,,,,,,0.4274320602416992,,0.5623318552970886,,0.6804486513137817,,0.845240592956543,,0.2624133229255676,,0.8911798000335693,,0.9456106424331665,,0.9804657101631165,,0.9924776554107666,,0.7621581554412842,,,,0.6549383997917175
,63,,,,,,,,,,,,,,,,,,,,,,,,,,0.3978378474712372,,0.5524578094482422,,0.6132360100746155,,0.691500723361969,,0.2511760890483856,,0.8199291825294495,,0.9057056307792664,,0.9500604867935181,,0.9759407639503479,,0.6622459292411804,,,,0.8580582737922668
,64,,,,,,,,,,,,,,,,,,,,,,,,,,0.4390159845352173,,0.5456078052520752,,0.6491448879241943,,0.6797436475753784,,0.29111117124557495,,0.810615062713623,,0.8930060863494873,,0.9578598737716675,,0.9785625338554382,,0.673577070236206,,,,0.8874276280403137
,65,,,,,,,,,,,,,,,,,,,,,,,,,,0.39138150215148926,,0.572917103767395,,0.6696030497550964,,0.7039996385574341,,0.2587054371833801,,0.8515762090682983,,0.9387066960334778,,0.9784150719642639,,0.9913136959075928,,0.64055997133255,,,,0.9011945128440857
,66,,,,,,,,,,,,,,,,,,,,,,,,,,0.385772705078125,,0.5260681509971619,,0.660172700881958,,0.7822990417480469,,0.2187284678220749,,0.807038426399231,,0.9394857883453369,,0.9733927249908447,,0.9892159104347229,,0.6344348788261414,,,,0.9305115938186646
,67,,,,,,,,,,,,,,,,,,,,,,,,,,0.5488200187683105,,0.6518388390541077,,0.7244946956634521,,0.8921257257461548,,0.32026341557502747,,0.8831821084022522,,0.9451647400856018,,0.9734329581260681,,0.9916564226150513,,0.7067786455154419,,,,0.8049109578132629
,68,,,,,,,,,,,,,,,,,,,,,,,,,,0.4313545823097229,,0.5079449415206909,,0.6327682733535767,,0.8668826222419739,,0.23582524061203003,,0.8631631135940552,,0.9058356881141663,,0.9462963342666626,,0.9669162034988403,,0.7159719467163086,,,,0.7855812907218933
,69,,,,,,,,,,,,,,,,,,,,,,,,,,0.43097126483917236,,0.6154177784919739,,0.8110164403915405,,0.8992140293121338,,0.22713813185691833,,0.8303648233413696,,0.9014956951141357,,0.9603736996650696,,0.9868465065956116,,0.6470460891723633,,,,0.9857127666473389
,70,,,,,,,,,,,,,,,,,,,,,,,,,,0.48442840576171875,,0.6165187358856201,,0.6785282492637634,,0.8173129558563232,,0.2545432150363922,,0.8001253008842468,,0.9043307304382324,,0.9548357129096985,,0.9829180836677551,,0.5550374388694763,,,,1.1311663389205933
,71,,,,,,,,,,,,,,,,,,,,,,,,,,0.4757102131843567,,0.6421066522598267,,0.7373989820480347,,0.7758259177207947,,0.2963446080684662,,0.8434590697288513,,0.9254573583602905,,0.9606959819793701,,0.9743267893791199,,0.7065109610557556,,,,0.7919321656227112
,72,,,,,,,,,,,,,,,,,,,,,,,,,,0.3616204261779785,,0.5333508253097534,,0.6301472187042236,,0.7349684238433838,,0.22269149124622345,,0.8008662462234497,,0.8951374888420105,,0.9384064674377441,,0.9741994738578796,,0.6055311560630798,,,,1.1071547269821167
,73,,,,,,,,,,,,,,,,,,,,,,,,,,0.5038669109344482,,0.6093250513076782,,0.668097972869873,,0.7208428382873535,,0.23626023530960083,,0.8490709066390991,,0.9224056005477905,,0.958410918712616,,0.981766402721405,,0.6806578636169434,,,,0.8684781789779663
,74,,,,,,,,,,,,,,,,,,,,,,,,,,0.5088492631912231,,0.6907939314842224,,0.8058674335479736,,0.945330023765564,,0.30006253719329834,,0.8287498354911804,,0.9042499661445618,,0.9475263357162476,,0.9793363213539124,,0.6886305809020996,,,,0.8588616847991943
,75,,,,,,,,,,,,,,,,,,,,,,,,,,0.3716883659362793,,0.5518534183502197,,0.6555658578872681,,0.7741222977638245,,0.2465043067932129,,0.7835981249809265,,0.8934890627861023,,0.9399746656417847,,0.9757699966430664,,0.6338860988616943,,,,0.986145555973053
,76,,,,,,,,,,,,,,,,,,,,,,,,,,0.3787840008735657,,0.48280107975006104,,0.5904331803321838,,0.6875463724136353,,0.21701937913894653,,0.8564406633377075,,0.9174335598945618,,0.9519783854484558,,0.9790335297584534,,0.7089642882347107,,,,0.8759989142417908
,77,,,,,,,,,,,,,,,,,,,,,,,,,,0.46141988039016724,,0.5738779902458191,,0.739639401435852,,0.8265241980552673,,0.25938886404037476,,0.88799649477005,,0.9397913217544556,,0.9733320474624634,,0.9910827279090881,,0.7320926189422607,,,,0.6830062866210938
,78,,,,,,,,,,,,,,,,,,,,,,,,,,0.4400458335876465,,0.6398166418075562,,0.7335841655731201,,0.7984331250190735,,0.2665875256061554,,0.882779061794281,,0.9465401768684387,,0.9799744486808777,,0.9890615344047546,,0.7562359571456909,,,,0.6680794358253479
,79,,,,,,,,,,,,,,,,,,,,,,,,,,0.5932090878486633,,0.7337667942047119,,0.8274526000022888,,0.8687697052955627,,0.33493906259536743,,0.8491130471229553,,0.9159262180328369,,0.9655817151069641,,0.9792796969413757,,0.6855776906013489,,,,0.8148269057273865
,80,,,,,,,,,,,,,,,,,,,,,,,,,,0.35742419958114624,,0.5009911060333252,,0.6264819502830505,,0.6872121691703796,,0.2262752205133438,,0.8641207814216614,,0.9284137487411499,,0.9615662693977356,,0.9821759462356567,,0.673700213432312,,,,0.8791724443435669
,81,,,,,,,,,,,,,,,,,,,,,,,,,,0.4092329144477844,,0.4992656111717224,,0.5775930881500244,,0.726738452911377,,0.21320496499538422,,0.8662283420562744,,0.9236353039741516,,0.958662211894989,,0.9775846600532532,,0.6793848872184753,,,,0.8409141898155212
,82,,,,,,,,,,,,,,,,,,,,,,,,,,0.4270501136779785,,0.6173605918884277,,0.7705777883529663,,0.8530516624450684,,0.23703858256340027,,0.8401045799255371,,0.9038367867469788,,0.9556783437728882,,0.9759566187858582,,0.6684238910675049,,,,0.9054720401763916
